,media_goals_home,media_goals_away,asian_handicap1_1,asian_handicap1_2,odds_ah1,ah1_negativa,ah1_positiva,ah1_reembolso
11850,2.8,2.0,-0.5,-0.5,1.875,True,False,False
11851,2.5,2.1,0.0,0.5,1.8,False,False,True
11852,1.7,2.0,0.0,-0.5,1.775,True,False,False
11853,2.5,1.7,0.0,0.5,1.925,True,False,False
11856,2.8,2.0,-0.5,-0.5,1.875,True,False,False
11857,2.5,2.1,0.0,0.5,1.8,True,False,False
11860,1.9,2.4,0.0,0.0,1.95,False,False,True
11861,1.7,1.7,0.0,0.0,1.9,True,False,False
11864,1.7,2.0,-0.5,-0.5,1.85,True,False,False
11866,1.9,2.4,0.5,0.5,1.8,False,True,False
11867,1.7,1.7,0.0,0.0,1.9,False,False,True
11870,2.3,1.8,-0.5,-1.0,1.875,True,False,False
11878,3.5,1.8,-0.5,-1.0,1.85,False,True,False
11879,2.3,3.0,0.0,-0.5,1.85,True,False,False
11880,2.3,2.5,0.5,1.0,1.825,False,True,False
11881,2.3,1.8,0.0,-0.5,1.9,True,False,False
11887,2.3,3.1,0.5,0.5,1.85,True,False,False
11888,2.4,3.5,1.0,1.0,1.85,False,True,False
11889,2.0,3.2,0.0,-0.5,1.85,False,True,False
11890,1.6,1.7,-0.5,-1.0,1.875,True,False,False
11891,2.7,2.8,0.0,0.5,1.825,False,True,False
11892,2.4,1.8571428571428568,0.5,1.0,1.775,True,False,False
11893,2.3,3.2,-0.5,-0.5,1.775,False,True,False
11902,1.875,1.125,0.0,0.5,1.775,False,True,False
11903,1.25,2.0,0.5,0.5,1.85,True,False,False
11904,1.7,1.25,-1.0,-1.0,1.875,True,False,False
11905,2.0,1.8,0.0,0.5,1.925,True,False,False
11906,1.5,1.25,0.0,-0.5,1.85,True,False,False
11907,1.7,3.5,0.0,0.5,1.875,True,False,False
11910,1.5,3.5,0.0,0.0,1.875,True,False,False
11911,2.6,1.7,-0.5,-0.5,1.8,False,True,False
11922,1.7,2.125,0.5,0.5,1.85,False,True,False
11923,2.125,1.8,0.5,1.0,1.85,False,True,False
11924,1.5,1.375,0.0,0.0,1.85,False,True,False
11925,2.0,1.125,0.0,0.0,1.825,True,False,False
11926,1.25,1.375,0.0,0.0,1.925,True,False,False
11927,1.5,1.875,0.0,0.0,1.8,True,False,False
11930,1.25,1.875,0.0,0.0,1.8,False,True,False
11938,1.5,1.5,0.0,0.0,1.825,True,False,False
11939,2.0,1.375,0.0,0.0,1.9,False,True,False
11940,2.0,1.5,0.0,0.0,1.9,False,False,True
11941,1.5,1.125,0.0,0.5,1.8,True,False,False
11942,1.5,1.5,0.0,0.5,1.75,False,False,True
11943,2.0,1.125,0.0,0.0,1.875,False,False,True
11948,2.5,2.0,0.0,0.0,1.8,False,True,False
11950,2.5,1.75,0.0,0.0,1.8,False,True,False
11966,1.625,2.625,0.0,0.0,1.925,False,False,True
11967,2.0,1.875,0.0,0.0,1.725,False,False,True
11976,1.75,1.5,0.0,0.0,1.775,False,False,True
11977,1.875,1.875,0.0,0.0,1.925,False,True,False
11982,2.0,1.5,0.0,0.0,1.9,True,False,False
11986,2.75,1.8,0.0,0.0,1.875,False,False,True
11987,2.0,2.5,0.0,0.5,1.825,False,True,False
11988,2.75,2.75,0.0,-0.5,1.875,True,False,False
11989,2.9,2.5,0.0,0.5,1.85,False,True,False
11994,2.9,3.0,0.0,0.5,1.875,True,False,False
11998,2.875,3.625,0.0,0.0,1.825,True,False,False
11999,2.1,1.8,0.0,-0.5,1.85,True,False,False
12002,2.0,3.625,-0.5,-0.5,1.9,True,False,False
12003,2.9,2.75,0.0,0.0,1.8,True,False,False
12004,2.6,2.5,0.0,-0.5,1.825,True,False,False
12005,2.2,1.75,0.0,-0.5,1.775,False,True,False
12007,2.6,1.5,0.0,0.5,1.825,False,True,False
12010,3.25,1.5,0.0,0.5,1.9,False,True,False
12011,2.875,3.4,0.5,0.5,1.875,True,False,False
12012,3.25,3.4,0.5,1.0,1.825,False,True,False
12013,2.875,2.5,0.0,0.0,1.9,False,True,False
12039,2.9,2.1,0.0,-0.5,1.8,False,True,False
12040,2.2,2.0,-0.5,-1.0,1.8,False,True,False
12041,2.2,2.4,0.0,0.0,1.875,False,True,False
12042,2.6,3.0,-0.5,-0.5,1.85,True,False,False
12043,2.2,1.6,0.0,-0.5,1.85,False,False,True
12044,2.9,2.6,-0.5,-0.5,1.925,False,True,False
12045,2.9,2.375,-1.0,-1.0,1.8,False,True,False
12052,2.0,3.1,0.5,0.5,1.85,True,False,False
12053,2.5,2.125,-0.5,-0.5,1.825,True,False,False
12054,1.625,2.6,0.0,0.5,1.725,True,False,False
12055,2.9,2.6,-0.5,-0.5,1.925,True,False,False
12062,3.5,2.1,0.5,0.5,1.775,True,False,False
12063,1.625,2.1,1.0,1.5,1.9,False,True,False
12076,2.0,2.125,0.0,-0.5,1.825,True,False,False
12077,2.8,3.1,-0.5,-1.0,1.9,True,False,False
12078,2.9,2.6,-0.5,-1.0,1.875,False,False,True
12080,1.875,2.9,0.5,1.0,1.9,False,False,True
12081,2.5,1.9,0.0,-0.5,1.8,False,True,False
12082,2.8,2.6,-0.5,-0.5,1.85,False,True,False
12083,3.5,2.125,-0.5,-0.5,1.925,False,True,False
12084,2.7,2.0,-0.5,-0.5,1.925,True,False,False
12085,3.8,2.0,-1.0,-1.5,1.8,False,True,False
12089,2.125,2.4,0.5,1.0,1.9,False,False,True
12090,2.6,2.2,0.5,1.0,1.85,True,False,False
12091,3.5,2.4,0.0,-0.5,1.825,False,False,True
12092,2.3,2.0,-0.5,-0.5,1.775,False,True,False
12093,2.7,2.6,0.5,0.5,1.775,True,False,False
12094,2.1,3.4,0.0,0.5,1.775,True,False,False
12095,2.8,3.5,0.5,0.5,1.775,True,False,False
12096,3.8,2.3,-0.5,-0.5,1.925,False,True,False
12097,2.125,2.0,0.0,0.5,1.8,False,True,False
12098,2.5,2.4,-0.5,-0.5,1.775,True,False,False
12099,2.6,3.1,0.0,0.5,1.9,True,False,False
12101,2.3,2.4,0.0,0.5,1.85,False,False,True
12103,3.5,3.5,0.5,0.5,1.85,False,True,False
12107,2.6,3.5,0.5,0.5,1.85,False,True,False
12114,2.6,2.4,0.0,0.0,1.925,True,False,False
12115,2.5,2.2,0.0,-0.5,1.8,True,False,False
12116,2.3,2.6,0.5,0.5,1.775,True,False,False
12118,2.1,3.5,0.5,1.0,1.925,False,False,True
12119,3.5,3.4,0.0,-0.5,1.8,True,False,False
12120,3.8,2.0,-0.5,-0.5,1.875,True,False,False
12121,2.7,2.3,0.0,-0.5,1.85,False,True,False
12122,2.5,3.1,-0.5,-0.5,1.85,False,True,False
12123,2.8,2.4,0.0,-0.5,1.875,False,True,False
12127,2.7,1.8,0.0,0.0,1.85,False,False,True
12137,3.9,2.6,0.0,0.0,1.825,False,True,False
12138,3.5,1.8,0.0,-0.5,1.9,True,False,False
12139,1.5,3.3,0.0,0.5,1.825,True,False,False
12140,3.9,1.6,0.0,-0.5,1.925,False,True,False
12141,2.7,2.3,0.0,0.0,1.9,False,False,True
12142,1.5,2.6,0.0,0.0,1.875,True,False,False
12143,2.1,1.8,0.0,0.5,1.85,True,False,False
12156,3.3,2.3,0.0,0.0,1.875,True,False,False
12157,2.8,2.4,0.0,0.0,1.85,False,True,False
12158,2.2,2.0,0.0,0.0,1.8,True,False,False
12159,1.7,3.3,0.0,0.5,1.825,False,True,False
12162,1.7,2.4,0.0,0.0,1.925,False,False,True
12163,3.3,2.0,0.0,-0.5,1.825,True,False,False
12167,3.6,3.2,0.0,0.0,1.85,True,False,False
12168,2.888888888888889,2.2,0.0,0.0,1.825,True,False,False
12169,3.3,2.2222222222222223,0.0,-0.5,1.875,False,False,True
12170,2.6,3.2,0.0,0.0,1.95,False,False,True
12171,2.2,2.4,0.0,0.0,1.825,False,True,False
12188,1.2,1.8,0.0,0.5,1.8,True,False,False
12189,2.0,1.3,0.0,-0.5,1.875,False,True,False
12193,1.2,2.4444444444444446,0.0,0.5,1.8,False,True,False
12196,2.0,1.8,0.0,0.5,1.9,False,False,True
12197,1.2,2.3,0.0,0.0,1.85,True,False,False
12200,1.2,1.3,0.0,0.0,1.8,False,False,True
12201,2.0,1.8,0.0,0.0,1.85,False,True,False
12203,2.0,1.6,0.0,0.0,1.85,True,False,False
12213,2.5,2.2,0.0,0.5,1.925,True,False,False
12216,2.333333333333333,1.9,0.0,-0.5,1.775,False,False,True
12217,2.5,1.3,-0.5,-0.5,1.825,True,False,False
12222,1.9,1.3,-0.5,-1.0,1.9,False,True,False
12223,2.333333333333333,2.1,0.0,-0.5,1.775,False,True,False
12230,1.6,2.4,-0.5,-0.5,1.85,False,True,False
12231,2.0,1.9,0.0,-0.5,1.8,False,True,False
12232,1.8,2.0,0.5,1.0,1.875,False,True,False
12233,2.0,1.7,0.5,0.5,1.825,False,True,False
12236,2.8,2.3,0.0,-0.5,1.8,False,True,False
12237,2.0,1.9,-0.5,-0.5,1.825,False,True,False
12238,2.0,2.4,0.0,0.0,1.9,False,False,True
12247,1.7,2.2,0.5,0.5,1.775,True,False,False
12249,2.7,2.6,0.0,0.0,1.9,False,False,True
12252,2.3,2.7,0.0,0.5,1.925,False,True,False
12256,2.7,1.7,0.0,-0.5,1.8,True,False,False
12257,2.3,1.8,-0.5,-0.5,1.825,True,False,False
12258,2.0,2.2,0.0,0.0,1.875,False,True,False
12260,2.3,2.6,0.5,1.0,1.9,True,False,False
12261,1.7,1.7,0.0,0.5,1.9,False,True,False
12262,2.7,1.8,-1.0,-1.0,1.825,True,False,False
12263,2.7,2.2,0.0,0.0,1.85,True,False,False
12264,1.8,1.4,-0.5,-0.5,1.9,False,True,False
12265,2.5,2.0,-0.5,-0.5,1.925,False,True,False
12266,2.5,2.4,0.0,0.5,1.9,False,True,False
12267,1.6,2.4,0.0,0.0,1.95,False,False,True
12268,2.2,2.0,0.0,-0.5,1.925,False,False,True
12269,1.8,2.2,0.0,0.0,1.85,False,True,False
12270,2.5,2.4,0.0,-0.5,1.875,True,False,False
12271,2.5,1.4,0.0,0.0,1.875,False,False,True
12272,1.6,2.2,0.5,1.0,1.825,False,False,True
12273,2.2,2.4,0.0,0.5,1.85,False,False,True
12274,1.6,2.4,0.5,1.0,1.825,False,True,False
12275,2.5,2.2,0.5,0.5,1.775,False,True,False
12276,1.8,2.0,0.0,-0.5,1.8,False,False,True
12277,2.2,1.4,0.0,0.0,1.75,False,True,False
12278,2.5,2.4,0.0,0.5,1.9,True,False,False
12279,2.5,2.4,0.0,0.0,1.8,True,False,False
12280,2.2,2.2,0.5,0.5,1.9,False,True,False
12281,1.6,2.0,0.0,0.5,1.825,True,False,False
12282,2.5,1.4,-0.5,-1.0,1.875,False,False,True
12283,1.8,2.4,0.0,-0.5,1.85,False,False,True
12284,2.4,1.7,-0.5,-1.0,1.875,False,False,True
12285,2.3,2.9,-0.5,-0.5,1.8,True,False,False
12286,2.8,2.1,0.0,0.5,1.9,False,True,False
12287,1.3,1.7,0.0,0.0,1.95,True,False,False
12288,1.6,2.9,0.0,-0.5,1.8,True,False,False
12289,2.4,1.8,0.0,0.0,1.9,True,False,False
12290,1.25,1.25,0.0,0.5,1.925,False,False,True
12291,2.75,1.5,0.0,-0.5,1.825,False,True,False
12292,1.25,1.125,1.0,1.0,1.775,False,True,False
12293,2.0,1.25,0.0,0.0,1.825,False,True,False
12294,2.75,1.125,0.0,0.0,1.875,False,True,False
12295,2.0,1.875,-0.5,-1.0,1.9,True,False,False
12296,2.0,1.125,0.0,0.5,1.9,True,False,False
12298,1.875,1.125,0.5,0.5,1.85,False,True,False
12299,1.25,2.0,0.5,0.5,1.9,False,True,False
12300,1.7,1.25,0.0,-0.5,1.775,False,False,True
12301,2.0,1.8,0.0,0.5,1.9,True,False,False
12302,1.5,1.25,-0.5,-0.5,1.925,False,True,False
12303,1.7,3.5,0.0,-0.5,1.875,True,False,False
12304,1.5,1.8,0.0,0.5,1.8,False,True,False
12305,2.125,3.5,1.0,1.0,1.825,True,False,False
12306,1.5,3.5,0.0,0.5,1.8,True,False,False
12307,2.6,1.7,0.0,0.0,1.85,False,False,True
12310,2.125,1.7,0.0,0.5,1.925,False,True,False
12311,2.6,3.5,0.0,-0.5,1.825,True,False,False
12316,2.0,2.125,0.0,0.0,1.825,False,False,True
12317,1.7,1.8,0.0,0.0,1.85,True,False,False
12321,2.571428571428572,2.25,0.0,0.5,1.875,False,False,True
12322,2.571428571428572,3.75,0.0,0.5,1.8,False,False,True
12323,3.0,2.0,0.0,0.0,1.825,False,True,False
12326,2.571428571428572,2.0,0.0,-0.5,1.825,False,False,True
12338,3.0,2.857142857142857,0.5,0.5,1.9,True,False,False
12344,2.7142857142857144,2.9,0.0,-0.5,1.9,True,False,False
12345,3.0,2.8,0.0,-0.5,1.825,False,False,True
12346,2.7142857142857144,2.8,0.0,-0.5,1.825,False,True,False
12347,3.0,3.2,0.0,-0.5,1.9,False,False,True
12348,2.7142857142857144,3.2,-0.5,-0.5,1.8,True,False,False
12349,3.0,2.9,0.0,0.5,1.825,False,True,False
12358,2.9,3.4285714285714284,0.5,0.5,1.9,False,True,False
12359,3.0,2.9,0.0,-0.5,1.9,False,True,False
12361,2.2857142857142856,2.8,0.0,0.5,1.875,False,False,True
12375,2.2857142857142856,4.875,0.0,0.5,1.8,False,False,True
12378,2.6,1.5,0.5,0.5,1.8,False,True,False
12379,3.875,2.8,0.0,-0.5,1.9,False,False,True
12387,2.7142857142857144,2.0,-0.5,-0.5,1.85,False,True,False
12392,1.5,2.571428571428572,0.5,0.5,1.775,True,False,False
12393,2.333333333333333,2.0,-0.5,-0.5,1.85,False,True,False
12394,2.7142857142857144,2.571428571428572,0.5,0.5,1.8,True,False,False
12395,2.333333333333333,2.2,0.0,-0.5,1.875,True,False,False
12396,2.333333333333333,2.571428571428572,0.5,0.5,1.925,False,True,False
12397,2.5,2.571428571428572,0.5,0.5,1.925,False,True,False
12398,2.5,2.571428571428572,1.0,1.0,1.8,True,False,False
12399,1.5,2.571428571428572,0.0,0.5,1.85,True,False,False
12422,2.857142857142857,3.142857142857143,0.0,0.5,1.9,False,True,False
12431,1.7,2.3,1.0,1.0,1.85,False,False,True
12432,2.5,1.7777777777777777,0.5,0.5,1.9,True,False,False
12433,1.0,0.7142857142857143,0.0,0.0,1.85,False,False,True
12434,3.0,3.142857142857143,0.0,0.5,1.875,True,False,False
12439,3.0,3.142857142857143,0.0,-0.5,1.8,False,False,True
12440,1.1428571428571428,2.2857142857142856,0.5,0.5,1.8,True,False,False
12454,3.0,0.7142857142857143,-0.5,-0.5,1.8,True,False,False
12456,1.7142857142857142,2.4,0.0,0.0,1.9,True,False,False
12457,3.0,2.1,0.5,0.5,1.825,True,False,False
12458,1.0,3.142857142857143,0.5,1.0,1.9,True,False,False
12461,3.571428571428572,2.4,0.0,0.0,1.775,False,False,True
12467,1.8,2.0,0.0,0.0,1.9,False,True,False
12470,3.2857142857142856,2.4,-0.5,-0.5,1.9,True,False,False
12472,1.7,2.0,0.0,0.0,1.825,False,False,True
12477,2.7,2.0,1.0,1.0,1.85,False,True,False
12478,1.7,2.0,0.0,0.5,1.8,False,False,True
12479,1.875,1.875,0.0,-0.5,1.875,True,False,False
12480,2.0,2.0,0.0,0.5,1.825,True,False,False
12485,2.625,1.5,0.0,-0.5,1.95,False,False,True
12487,2.625,1.25,0.0,-0.5,1.925,False,True,False
12488,2.75,1.875,-0.5,-0.5,1.85,True,False,False
12492,2.0,2.2,0.0,0.0,1.75,True,False,False
12499,3.3,2.9,0.0,0.0,1.775,False,False,True
12500,2.875,2.875,0.5,1.0,1.9,False,False,True
12501,1.5,2.3,0.5,0.5,1.8,False,True,False
12503,2.6,3.375,-0.5,-1.0,1.85,True,False,False
12504,1.7,2.3,0.5,0.5,1.85,True,False,False
12505,2.7,1.0,-1.0,-1.5,1.9,False,True,False
12506,2.0,2.2,0.0,0.0,1.875,True,False,False
12507,2.875,1.7,0.0,0.5,1.85,True,False,False
12508,3.625,2.9,0.0,-0.5,1.775,False,True,False
12509,2.0,2.8,0.5,0.5,1.8,True,False,False
12510,2.3,1.0,0.0,0.0,1.825,True,False,False
12511,1.7,2.875,1.0,1.0,1.825,False,False,True
12512,3.3,3.375,0.0,-0.5,1.775,False,True,False
12513,1.5,2.3,0.0,0.5,1.85,True,False,False
12514,2.3,2.8,0.5,0.5,1.85,True,False,False
12515,3.625,2.3,-0.5,-1.0,1.85,True,False,False
12516,2.6,1.7,0.0,-0.5,1.775,True,False,False
12517,2.2,2.5,-1.0,-1.0,1.9,True,False,False
12518,2.5,2.0,0.0,0.0,1.75,False,True,False
12521,3.2,2.875,0.0,0.0,1.925,False,True,False
12522,3.25,3.4,-0.5,-1.0,1.8,False,True,False
12523,2.0,2.2,0.5,0.5,1.8,True,False,False
12524,2.4,3.2,0.5,0.5,1.85,True,False,False
12525,2.6,2.5,0.5,1.0,1.85,False,True,False
12526,4.0,1.5,-0.5,-0.5,1.85,True,False,False
12527,2.2,2.5,-0.5,-1.0,1.85,False,True,False
12531,3.25,1.5,-1.0,-1.0,1.875,False,False,True
12532,2.6,2.875,0.5,0.5,1.775,False,True,False
12533,2.5,3.2,0.5,1.0,1.85,False,True,False
12534,2.4,2.5,0.0,0.5,1.825,False,True,False
12535,4.0,2.75,0.0,0.5,1.85,True,False,False
12536,1.9,2.5,0.0,0.5,1.925,True,False,False
12541,2.2,2.5,-1.0,-1.5,1.9,False,True,False
12542,2.5,2.0,0.0,0.0,1.75,False,True,False
12543,3.2,3.4,-0.5,-1.0,1.85,False,True,False
12544,1.9,2.875,0.5,0.5,1.85,True,False,False
12551,1.9,2.75,1.0,1.0,1.825,False,True,False
12552,4.0,3.4,0.0,-0.5,1.775,False,True,False
12553,3.25,2.875,-0.5,-0.5,1.85,True,False,False
12554,3.2,1.5,0.0,-0.5,1.775,False,True,False
12556,2.7,2.2,0.0,-0.5,1.8,False,True,False
12557,2.3,2.5,0.0,0.5,1.8,True,False,False
12558,3.1,3.5,-0.5,-1.0,1.8,True,False,False
12559,2.7,3.8,0.5,0.5,1.8,False,True,False
12560,2.1,1.9,0.0,0.0,1.85,False,False,True
12561,2.875,2.7,0.5,1.0,1.85,False,True,False
12562,2.9,2.7,-0.5,-0.5,1.85,True,False,False
12563,2.7,2.4,0.5,0.5,1.8,True,False,False
12564,2.1,3.8,0.5,0.5,1.85,True,False,False
12565,2.1,3.5,0.0,0.0,1.775,False,False,True
12566,2.3,2.7,0.0,0.5,1.925,False,True,False
12567,2.9,1.9,-1.0,-1.5,1.9,False,False,True
12568,2.7,2.2,0.0,0.0,1.75,True,False,False
12569,3.1,2.7,-1.0,-1.0,1.875,False,True,False
12570,2.875,2.5,0.5,1.0,1.8,False,True,False
12571,2.9,2.7,0.5,0.5,1.85,True,False,False
12572,2.1,2.7,0.0,0.5,1.925,False,True,False
12573,2.7,3.8,0.0,0.5,1.8,True,False,False
12574,2.1,1.9,0.0,0.0,1.825,False,True,False
12575,2.9,2.7,0.0,0.0,1.775,False,True,False
12577,2.7,2.4,0.5,0.5,1.8,False,True,False
12578,2.1,3.8,0.5,1.0,1.85,False,True,False
12579,2.3,3.5,-0.5,-1.0,1.85,True,False,False
12580,2.1,2.5,0.5,0.5,1.85,False,True,False
12581,2.9,1.9,-1.0,-1.5,1.9,False,True,False
12582,2.7,2.2,0.0,0.0,1.75,False,True,False
12584,3.1,2.7,0.0,-0.5,1.9,True,False,False
12587,2.1,2.7,1.0,1.0,1.825,False,True,False
12588,2.9,3.5,0.0,0.0,1.775,False,True,False
12594,1.6,2.9,0.0,0.0,1.85,True,False,False
12595,3.4,2.6,-0.5,-0.5,1.8,True,False,False
12596,1.75,1.2,-0.5,-1.0,1.85,False,True,False
12597,2.4,1.7,0.0,0.5,1.85,False,True,False
12598,3.1,2.25,0.0,-0.5,1.85,True,False,False
12599,1.4,1.9,1.0,1.0,1.8,False,True,False
12601,2.5,2.6,0.5,0.5,1.85,False,True,False
12602,1.6,3.5,0.0,0.5,1.8,False,False,True
12603,1.75,1.75,0.0,0.0,1.9,True,False,False
12604,3.4,2.25,-1.0,-1.0,1.875,False,True,False
12605,2.4,2.9,0.0,0.0,1.825,False,True,False
12606,1.75,1.9,0.0,-0.5,1.9,True,False,False
12607,3.4,2.9,-0.5,-0.5,1.875,False,True,False
12608,1.6,2.25,0.0,0.0,1.875,True,False,False
12609,1.7,1.5714285714285714,0.0,-0.5,1.9,False,True,False
12610,1.4,1.75,1.0,1.0,1.775,False,True,False
12611,3.1,1.7,0.0,0.0,1.85,True,False,False
12612,2.4,3.5,0.5,0.5,1.9,True,False,False
12613,1.5,1.75,0.0,0.5,1.85,True,False,False
12614,1.4,1.5714285714285714,0.5,1.0,1.85,False,True,False
12615,1.6,2.6,0.0,-0.5,1.85,False,True,False
12616,2.5,2.9,0.0,0.5,1.85,False,False,True
12617,1.7,1.2,-0.5,-0.5,1.925,False,True,False
12618,1.75,4.0,0.0,-0.5,1.9,True,False,False
12619,2.4,2.25,-0.5,-0.5,1.925,False,True,False
12620,3.4,1.7,0.0,-0.5,1.9,False,True,False
12624,3.1,2.6,0.0,0.5,1.775,False,True,False
12632,1.75,4.0,0.0,-0.5,1.85,False,False,True
12669,2.0,1.625,-1.0,-1.0,1.875,False,False,True
12699,1.9,1.5,-0.5,-0.5,1.85,False,True,False
12700,2.125,1.5,0.0,-0.5,1.9,False,False,True
12703,2.0,2.2,0.5,0.5,1.8,False,True,False
12704,1.75,2.125,0.0,0.0,1.7,False,True,False
12705,2.857142857142857,3.0,1.0,1.0,1.85,False,False,True
12706,3.7,1.3,0.0,0.0,1.85,False,True,False
12734,3.0,3.6,0.5,1.0,1.825,True,False,False
12735,4.0,2.5,0.0,0.5,1.9,False,True,False
12736,1.375,2.75,1.0,1.0,1.8,True,False,False
12737,2.6,3.3,0.0,-0.5,1.775,False,True,False
12738,2.625,2.8,0.0,0.5,1.925,True,False,False
12739,1.7,1.75,-0.5,-0.5,1.825,True,False,False
12740,1.625,1.0,0.0,0.0,1.75,False,False,True
12741,3.0,2.375,-0.5,-0.5,1.85,True,False,False
12742,2.9,2.0,0.0,-0.5,1.9,True,False,False
12743,4.0,1.5,0.5,0.5,1.875,False,True,False
12744,1.25,2.75,0.0,-0.5,1.8,False,True,False
12746,3.6,3.3,0.0,-0.5,1.9,False,True,False
12747,1.7,2.5,0.5,0.5,1.8,False,True,False
12748,1.375,1.0,0.0,0.5,1.825,False,False,True
12751,1.25,1.75,-0.5,-1.0,1.825,True,False,False
12752,1.625,1.5,0.0,0.5,1.725,False,True,False
12755,2.0,2.4,0.5,0.5,1.925,False,True,False
12757,2.2,1.1,-1.0,-1.0,1.9,True,False,False
12758,2.3,3.2,0.0,0.5,1.75,False,False,True
12759,2.8,2.9,0.0,0.0,1.95,False,False,True
12760,2.0,2.3,0.5,1.0,1.85,False,True,False
12765,2.3,1.1,-0.5,-0.5,1.825,True,False,False
12766,2.2,2.3,0.0,0.0,1.85,True,False,False
12767,2.0,2.9,1.0,1.0,1.8,False,True,False
12768,2.8,2.4,0.0,0.0,1.75,False,True,False
12769,2.2,3.2,0.0,0.0,1.75,True,False,False
12770,2.1,1.1,-0.5,-1.0,1.85,False,True,False
12775,1.5,2.3,0.5,1.0,1.9,True,False,False
12776,1.7,3.2,0.0,-0.5,1.875,False,True,False
12783,1.7,2.3,0.0,0.0,1.75,False,True,False
12784,1.5,3.0,0.5,1.0,1.925,False,True,False
12785,2.4,2.1,-1.0,-1.0,1.825,True,False,False
12786,3.6,2.1,0.0,0.5,1.825,False,True,False
12787,1.5,3.2,0.5,1.0,1.85,True,False,False
12788,3.0,2.3,0.0,-0.5,1.95,True,False,False
12789,3.6,3.0,0.0,-0.5,1.8,False,False,True
12790,1.7,2.1,-0.5,-1.0,1.85,True,False,False
12793,2.1,1.5,0.0,0.0,1.95,False,True,False
12795,1.8,2.6,0.5,1.0,1.9,True,False,False
12796,1.7,2.3,0.0,-0.5,1.85,True,False,False
12807,1.8,2.3,1.0,1.0,1.8,True,False,False
12808,2.8,2.6,0.0,-0.5,1.95,True,False,False
12809,2.4,2.5,0.0,0.0,1.75,False,True,False
12810,1.7,2.6,-0.5,-1.0,1.775,True,False,False
12811,2.5,1.8,0.0,-0.5,1.85,False,True,False
12812,2.3,1.0,-1.0,-1.5,1.8,False,True,False
12814,3.0,3.0,-0.5,-1.0,1.9,False,True,False
12815,1.5,2.8,0.0,0.5,1.8,True,False,False
12816,1.4,1.4,0.5,1.0,1.85,False,True,False
12817,2.7,3.7,0.5,1.0,1.825,False,False,True
12818,2.0,1.8,-0.5,-1.0,1.875,True,False,False
12819,2.2,1.0,-0.5,-0.5,1.875,False,True,False
12820,2.5,2.2,0.5,0.5,1.775,True,False,False
12821,2.3,3.0,0.0,0.0,1.875,False,True,False
12822,2.2,3.25,0.5,0.5,1.85,True,False,False
12823,2.3,2.8,-0.5,-1.0,1.925,False,False,True
12824,1.4,1.8,0.0,0.5,1.725,False,False,True
12825,3.0,1.8,-0.5,-1.0,1.8,True,False,False
12826,2.7,1.8,0.0,0.5,1.9,False,True,False
12827,1.5,2.2,0.5,1.0,1.9,False,True,False
12828,2.2,1.4,0.0,-0.5,1.85,True,False,False
12845,2.3,3.25,0.5,1.0,1.875,False,True,False
12846,2.0,3.0,0.0,-0.5,1.8,False,True,False
12847,2.3,1.8,-0.5,-1.0,1.8,True,False,False
12848,2.5,2.8,0.0,0.5,1.85,False,True,False
12851,2.2,2.0,0.0,-0.5,1.875,False,True,False
12852,2.2,2.0,-1.0,-1.0,1.8,True,False,False
12855,1.9,2.4,0.5,1.0,1.9,False,False,True
12856,1.9,2.4,0.0,0.5,1.8,False,False,True
12858,2.9,1.6,-0.5,-0.5,1.825,False,True,False
12865,1.6,1.5,0.0,0.0,1.825,False,True,False
12866,1.6,1.625,0.0,0.0,1.875,False,True,False
12875,2.1,2.0,0.0,0.0,1.875,False,True,False
12876,1.0,1.25,0.0,0.0,1.975,False,True,False
12879,2.1,1.25,0.0,0.0,1.875,False,True,False
12880,1.5,1.4,0.0,0.5,1.775,False,False,True
12883,1.0,2.2,0.0,0.0,1.875,False,False,True
12884,1.875,1.25,0.0,-0.5,1.875,False,True,False
12887,1.875,2.2,0.0,0.0,1.75,False,True,False
12888,2.125,2.0,0.0,0.0,1.9,True,False,False
12891,3.0,3.75,0.0,0.5,1.9,False,True,False
12892,2.571428571428572,2.25,0.5,0.5,1.8,True,False,False
12896,3.5,2.0,-0.5,-0.5,1.9,True,False,False
12898,2.571428571428572,3.375,0.0,-0.5,1.8,False,True,False
12900,3.5,3.375,0.0,-0.5,1.825,False,True,False
12901,3.125,2.0,-0.5,-0.5,1.925,True,False,False
12902,3.5,2.857142857142857,-0.5,-1.0,1.9,True,False,False
12903,2.571428571428572,3.375,0.0,0.0,1.9,False,False,True
12904,3.125,2.857142857142857,0.0,0.0,1.8,False,True,False
12905,2.571428571428572,3.75,0.5,0.5,1.8,True,False,False
12907,3.0,2.857142857142857,0.0,0.5,1.9,False,False,True
12909,2.9,2.9,0.0,0.5,1.9,False,True,False
12910,2.3,2.9,0.5,0.5,1.8,True,False,False
12913,2.7142857142857144,2.9,0.0,0.0,1.9,False,True,False
12914,3.0,2.8,-0.5,-0.5,1.9,True,False,False
12915,3.0,3.2,-0.5,-0.5,1.85,True,False,False
12916,2.7142857142857144,3.2,0.0,-0.5,1.8,False,True,False
12917,3.0,2.9,-0.5,-0.5,1.875,True,False,False
12936,3.875,2.4,0.0,-0.5,1.8,False,True,False
12937,2.7,2.0,-0.5,-0.5,1.8,True,False,False
12938,3.875,1.5,-0.5,-0.5,1.9,True,False,False
