,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
154,173526286,11274562,11223483,3.0,2.0,5.0,2.5,1.363,3.000,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,3.5,1.0,1.850,3.5,2.0,1.850,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,False,True,False,False,True,False,False,1,0,1,False,True,False,False,False,True,False,False
155,173491394,11260656,11233158,4.0,3.0,7.0,2.5,1.071,7.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.5,5.0,5.5,False,False,True,False,False,True,False,False,1,0,1,False,True,False,False,False,True,False,False
156,173491400,11274558,11233158,3.0,2.0,5.0,2.5,1.025,10.500,-1.0,1,1.850,+1.0,2,1.850,6.5,1.0,1.875,6.5,2.0,1.825,,,,,,,,,,,20250424,,,,,,,,True,-1.0,-1.0,1.0,1.0,1.0,reembolso,reembolso,False,False,True,False,False,False,True,False,6.5,6.5,6.5,6.5,False,True,False,False,False,False,True,False,1,0,1,False,True,False,False,False,True,False,False
157,173491403,11248751,11260656,5.0,4.0,9.0,2.5,1.012,13.000,0.0,1,1.875,0.0,2,1.825,"7.0, 7.5",1.0,1.850,"7.0, 7.5",2.0,1.850,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,1.0,positivo,negativo,True,False,False,False,False,True,False,False,7.0,7.5,7.0,7.5,False,False,True,False,False,True,False,False,1,0,1,False,True,False,False,False,True,False,False
158,173526288,11223483,11259508,3.0,6.0,9.0,2.5,1.166,4.500,0.0,1,1.950,0.0,2,1.750,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,0,1,1,False,True,False,False,False,True,False,False
159,173526290,11274562,11236360,4.0,3.0,7.0,2.5,1.083,7.000,0.0,1,1.875,0.0,2,1.825,5.0,1.0,1.775,5.0,2.0,1.925,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,False,True,False,False,True,False,False,1,0,1,False,True,False,False,False,True,False,False
160,173491406,11248751,11233158,0.0,3.0,3.0,2.5,1.050,8.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,6.0,1.0,1.900,6.0,2.0,1.800,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,True,False,False,False,6.0,6.0,6.0,6.0,False,True,False,False,False,False,True,False,0,1,1,False,True,False,False,False,True,False,False
161,173526293,11223483,11241762,2.0,0.0,2.0,2.5,1.125,5.500,0.0,1,1.850,0.0,2,1.850,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,,,,,,,,,,,20250424,,,,,,,,False,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,0,1,False,True,False,False,False,True,False,False
162,173526295,11236360,11259508,1.0,2.0,3.0,2.5,1.250,3.750,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,4.0,1.0,1.875,4.0,2.0,1.825,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,0,1,1,False,True,False,False,False,True,False,False
163,173491433,11260656,11274558,4.0,2.0,6.0,2.5,1.025,10.500,+0.5,1,1.900,-0.5,2,1.800,6.5,1.0,1.875,6.5,2.0,1.825,,,,,,,,,,,20250424,,,,,,,,True,0.5,0.5,-0.5,-0.5,2.0,positivo,negativo,True,False,False,False,False,True,False,False,6.5,6.5,6.5,6.5,False,True,False,False,False,False,True,False,1,0,1,False,True,False,False,False,True,False,False
164,173526298,11274562,11241762,3.0,3.0,6.0,2.5,1.050,8.500,0.0,1,1.875,0.0,2,1.825,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,,,,,,,,,,,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,False,False,True,False,False,False,True,1,1,0,False,True,False,False,False,True,False,False
165,173526301,11236360,11223483,1.0,1.0,2.0,2.5,1.615,2.250,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,3.0,1.0,1.925,3.0,2.0,1.775,Chelsea (Professor) or Draw,1.600,Draw or Arsenal (Arthur),1.300,Chelsea (Professor) or Arsenal (Arthur),1.250,1,2.250,2,1.571,20250424,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,3.0,3.0,3.0,3.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
166,173526306,11236360,11241762,2.0,3.0,5.0,2.5,1.050,8.500,0.0,1,1.800,0.0,2,1.900,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Chelsea (Professor) or Draw,1.444,Draw or Man City (Prince),1.571,Chelsea (Professor) or Man City (Prince),1.142,1,1.800,2,1.909,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
167,173526309,11259508,11274562,3.0,2.0,5.0,2.5,1.200,4.333,"0.0, -0.5",1,1.775,"0.0, +0.5",2,1.925,"4.0, 4.5",1.0,1.925,"4.0, 4.5",2.0,1.775,Nottm Forest (Persie) or Draw,1.333,Draw or Newcastle (Shelby),1.700,Nottm Forest (Persie) or Newcastle (Shelby),1.166,1,1.571,2,2.250,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
168,173526317,11259508,11241762,2.0,1.0,3.0,2.5,1.111,6.000,-0.5,1,1.900,+0.5,2,1.800,5.0,1.0,1.925,5.0,2.0,1.775,Nottm Forest (Persie) or Draw,1.333,Draw or Man City (Prince),1.800,Nottm Forest (Persie) or Man City (Prince),1.166,1,1.571,2,2.250,20250424,,,,,,,,True,-0.5,-0.5,0.5,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
169,173526328,11223483,11274562,2.0,3.0,5.0,2.5,1.222,4.000,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,4.0,1.0,1.800,4.0,2.0,1.900,,,,,,,,,,,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.0,4.0,4.0,False,False,True,False,False,True,False,False,0,1,1,False,True,False,False,False,True,False,False
170,173529226,11223744,11242910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,0,1,False,True,False,False,False,True,False,False
171,173529232,11264457,11236636,1.0,1.0,2.0,2.5,1.111,6.000,,,,,,,,,,,,,Fiorentina (Thor) or Draw,1.363,Draw or Panathinaikos (Madisson),1.700,Fiorentina (Thor) or Panathinaikos (Madisson),1.142,1,1.615,2,2.200,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
172,173526337,11236536,11241554,1.0,1.0,2.0,2.5,1.200,4.333,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Man Utd (Persie) or Draw,1.444,Draw or Eintracht (Arthur),1.571,Man Utd (Persie) or Eintracht (Arthur),1.181,1,1.727,2,2.000,20250424,,,,,,,,False,0.0,-0.5,0.0,0.5,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,4.0,4.5,4.0,4.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
173,173526344,11223703,11234764,2.0,2.0,4.0,2.5,1.071,7.500,0.0,1,1.825,0.0,2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Roma (Professor) or Draw,1.500,Draw or Olympiakos (Shelby),1.550,Roma (Professor) or Olympiakos (Shelby),1.142,1,1.833,2,1.833,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,5.0,5.5,5.0,5.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
174,173529235,11253045,11242910,3.0,3.0,6.0,2.5,1.050,8.500,-0.5,1,1.900,+0.5,2,1.800,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Rapid Vienna (Goliath) or Draw,1.400,Draw or Real Betis (Zangief),1.800,Rapid Vienna (Goliath) or Real Betis (Zangief),1.125,1,1.615,2,2.200,20250424,,,,,,,,True,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,True,False,False,False,5.5,6.0,5.5,6.0,False,False,False,True,False,False,False,True,1,1,0,False,False,False,True,False,False,False,True
175,173529241,11223744,11264457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,0,1,False,True,False,False,False,True,False,False
176,173526348,11274591,11241554,3.0,3.0,6.0,2.5,1.166,4.500,0.0,1,1.850,0.0,2,1.850,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Ajax (Prince) or Draw,1.533,Draw or Eintracht (Arthur),1.533,Ajax (Prince) or Eintracht (Arthur),1.166,1,1.833,2,1.833,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
177,173526353,11236536,11223703,1.0,1.0,2.0,2.5,1.200,4.333,-0.5,1,1.850,+0.5,2,1.850,"4.0, 4.5",1.0,1.925,"4.0, 4.5",2.0,1.775,Man Utd (Persie) or Draw,1.285,Draw or Roma (Professor),1.800,Man Utd (Persie) or Roma (Professor),1.181,1,1.444,2,2.625,20250424,,,,,,,,False,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
178,173529246,11253045,11236636,3.0,2.0,5.0,2.5,1.100,6.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.0,1.0,1.850,5.0,2.0,1.850,Rapid Vienna (Goliath) or Draw,1.666,Draw or Panathinaikos (Madisson),1.444,Rapid Vienna (Goliath) or Panathinaikos (Madisson),1.125,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
179,173529258,11242910,11264457,2.0,2.0,4.0,2.5,1.100,6.500,+1.0,1,1.825,-1.0,2,1.875,5.0,1.0,1.850,5.0,2.0,1.850,Real Betis (Zangief) or Draw,2.150,Draw or Fiorentina (Thor),1.222,Real Betis (Zangief) or Fiorentina (Thor),1.125,1,3.250,2,1.333,20250424,,,,,,,,True,1.0,1.0,-1.0,-1.0,0.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
180,173526355,11274591,11234764,1.0,2.0,3.0,2.5,1.071,7.500,0.0,1,1.900,0.0,2,1.800,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Ajax (Prince) or Draw,1.550,Draw or Olympiakos (Shelby),1.500,Ajax (Prince) or Olympiakos (Shelby),1.166,1,1.909,2,1.800,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.5,5.0,5.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
181,173526357,11241554,11223703,2.0,3.0,5.0,2.5,1.500,2.500,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"3.0, 3.5",1.0,1.925,"3.0, 3.5",2.0,1.775,Eintracht (Arthur) or Draw,1.285,Draw or Roma (Professor),1.615,Eintracht (Arthur) or Roma (Professor),1.250,1,1.533,2,2.375,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,3.0,3.5,3.0,3.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
182,173529269,11253045,11264457,1.0,2.0,3.0,2.5,1.083,7.000,+0.5,1,1.850,-0.5,2,1.850,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,,,,,,,,,,,20250424,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.5,5.0,5.5,False,True,False,False,False,False,True,False,0,1,1,False,True,False,False,False,True,False,False
183,173526360,11274591,11223703,0.0,3.0,3.0,2.5,1.050,8.500,0.0,1,1.825,0.0,2,1.875,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Ajax (Prince) or Draw,1.500,Draw or Roma (Professor),1.550,Ajax (Prince) or Roma (Professor),1.166,1,1.833,2,1.833,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,True,False,False,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
184,173526362,11234764,11236536,1.0,1.0,2.0,2.5,1.222,4.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.0,1.0,1.825,4.0,2.0,1.875,Olympiakos (Shelby) or Draw,1.666,Draw or Man Utd (Persie),1.333,Olympiakos (Shelby) or Man Utd (Persie),1.181,1,2.250,2,1.571,20250424,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
185,173529286,11236636,11242910,3.0,0.0,3.0,2.5,1.285,3.500,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Panathinaikos (Madisson) or Draw,1.363,Draw or Real Betis (Zangief),1.666,Panathinaikos (Madisson) or Real Betis (Zangief),1.181,1,1.615,2,2.200,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,3.0,positivo,negativo,True,False,False,False,False,True,False,False,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
186,173526365,11274591,11236536,4.0,2.0,6.0,2.5,1.142,5.000,+0.5,1,1.875,-0.5,2,1.825,4.5,1.0,1.800,4.5,2.0,1.900,Ajax (Prince) or Draw,1.833,Draw or Man Utd (Persie),1.285,Ajax (Prince) or Man Utd (Persie),1.166,1,2.625,2,1.444,20250424,,,,,,,,True,0.5,0.5,-0.5,-0.5,2.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
187,173526368,11234764,11241554,2.0,0.0,2.0,2.5,1.363,3.000,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,3.5,1.0,1.850,3.5,2.0,1.850,Olympiakos (Shelby) or Draw,1.600,Draw or Eintracht (Arthur),1.363,Olympiakos (Shelby) or Eintracht (Arthur),1.222,1,2.100,2,1.666,20250424,,,,,,,,False,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
188,173529296,11236636,11264457,0.0,1.0,1.0,2.5,1.200,4.333,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Panathinaikos (Madisson) or Draw,1.615,Draw or Fiorentina (Thor),1.400,Panathinaikos (Madisson) or Fiorentina (Thor),1.166,1,2.100,2,1.666,20250424,,,,,,,,False,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
189,173526371,11241554,11236536,6.0,4.0,10.0,2.5,1.200,4.333,,,,,,,,,,,,,Eintracht (Arthur) or Draw,1.550,Draw or Man Utd (Persie),1.444,Eintracht (Arthur) or Man Utd (Persie),1.181,1,1.909,2,1.800,20250424,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
190,173526375,11234764,11223703,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
191,173529300,11242910,11253045,0.0,3.0,3.0,2.5,1.071,7.500,,,,,,,,,,,,,Real Betis (Zangief) or Draw,1.833,Draw or Rapid Vienna (Goliath),1.333,Real Betis (Zangief) or Rapid Vienna (Goliath),1.125,1,2.500,2,1.500,20250424,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
192,173526380,11241554,11274591,2.0,2.0,4.0,2.5,1.166,4.500,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Eintracht (Arthur) or Draw,1.400,Draw or Ajax (Prince),1.615,Eintracht (Arthur) or Ajax (Prince),1.166,1,1.666,2,2.100,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,4.0,4.5,4.0,4.5,False,False,False,True,False,False,False,True,1,1,0,False,False,False,True,False,False,False,True
193,173526391,11223703,11236536,4.0,6.0,10.0,2.5,1.250,3.750,,,,,,,,,,,,,Roma (Professor) or Draw,1.571,Draw or Man Utd (Persie),1.444,Roma (Professor) or Man Utd (Persie),1.181,1,2.100,2,1.666,20250424,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
194,173529356,11236636,11253045,2.0,1.0,3.0,2.5,1.111,6.000,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,5.0,1.0,1.900,5.0,2.0,1.800,Panathinaikos (Madisson) or Draw,1.400,Draw or Rapid Vienna (Goliath),1.666,Panathinaikos (Madisson) or Rapid Vienna (Goliath),1.142,1,1.666,2,2.100,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
195,173529360,11264457,11242910,1.0,1.0,2.0,2.5,1.125,5.500,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Fiorentina (Thor) or Draw,1.250,Draw or Real Betis (Zangief),1.950,Fiorentina (Thor) or Real Betis (Zangief),1.125,1,1.400,2,2.750,20250424,,,,,,,,False,-0.5,-1.0,0.5,1.0,0.0,negativo,positivo,False,True,False,False,True,False,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
196,173526400,11234764,11274591,2.0,1.0,3.0,2.5,1.125,5.500,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Olympiakos (Shelby) or Draw,1.444,Draw or Ajax (Prince),1.615,Olympiakos (Shelby) or Ajax (Prince),1.142,1,1.727,2,2.000,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
197,173526404,11223703,11241554,2.0,1.0,3.0,2.5,1.333,3.250,"0.0, +0.5",1,1.750,"0.0, -0.5",2,1.950,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Roma (Professor) or Draw,1.533,Draw or Eintracht (Arthur),1.333,Roma (Professor) or Eintracht (Arthur),1.285,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
198,173529365,11264457,11253045,2.0,2.0,4.0,2.5,1.125,5.500,-0.5,1,1.800,+0.5,2,1.900,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Fiorentina (Thor) or Draw,1.300,Draw or Rapid Vienna (Goliath),1.909,Fiorentina (Thor) or Rapid Vienna (Goliath),1.125,1,1.500,2,2.500,20250424,,,,,,,,True,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,True,False,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
199,173526408,11223703,11274591,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
200,173526410,11236536,11234764,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
201,173529387,11242910,11236636,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
202,173526412,11236536,11274591,1.0,6.0,7.0,2.5,1.100,6.500,,,,,,,,,,,,,Man Utd (Persie) or Draw,1.333,Draw or Ajax (Prince),1.727,Man Utd (Persie) or Ajax (Prince),1.142,1,1.571,2,2.250,20250424,,,,,,,,True,,,,,-5.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
203,173526414,11241554,11234764,2.0,2.0,4.0,2.5,1.363,3.000,,,,,,,,,,,,,Eintracht (Arthur) or Draw,1.363,Draw or Olympiakos (Shelby),1.550,Eintracht (Arthur) or Olympiakos (Shelby),1.222,1,1.666,2,2.100,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
204,173529474,11237370,11232883,3.0,2.0,5.0,2.5,1.111,6.000,,,,,,,,,,,,,Inter (Thor) or Draw,1.363,Draw or Napoli (Madisson),1.700,Inter (Thor) or Napoli (Madisson),1.142,1,1.615,2,2.200,20250424,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
205,173529548,11222643,11230051,1.0,1.0,2.0,2.5,1.125,5.500,,,,,,,,,,,,,AC Milan (Goliath) or Draw,1.333,Draw or Lazio (Zangief),1.800,AC Milan (Goliath) or Lazio (Zangief),1.142,1,1.571,2,2.250,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
206,173529556,11222643,11232883,0.0,3.0,3.0,2.5,1.166,4.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,4.5,1.0,1.900,4.5,2.0,1.800,AC Milan (Goliath) or Draw,1.615,Draw or Napoli (Madisson),1.400,AC Milan (Goliath) or Napoli (Madisson),1.166,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,True,False,False,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
207,173529561,11230051,11237370,4.0,2.0,6.0,2.5,1.166,4.500,+1.0,1,1.800,-1.0,2,1.900,4.5,1.0,1.875,4.5,2.0,1.825,Lazio (Zangief) or Draw,2.150,Draw or Inter (Thor),1.222,Lazio (Zangief) or Inter (Thor),1.125,1,3.250,2,1.333,20250424,,,,,,,,True,1.0,1.0,-1.0,-1.0,2.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
208,173529563,11222643,11237370,1.0,5.0,6.0,2.5,1.125,5.500,,,,,,,,,,,,,AC Milan (Goliath) or Draw,1.800,Draw or Inter (Thor),1.300,AC Milan (Goliath) or Inter (Thor),1.142,1,2.500,2,1.500,20250424,,,,,,,,True,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
