,id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd
804,172116590,11260207,11230361,3.0,3.0,6.0,1.250,3.750,2.5
805,172058630,11232155,11237991,0.0,1.0,1.0,1.142,5.000,2.5
806,172058635,11232156,11222695,1.0,1.0,2.0,1.142,5.000,2.5
807,172058016,11225716,11228910,0.0,1.0,1.0,1.142,5.000,2.5
808,172058024,11225723,11227232,1.0,2.0,3.0,1.200,4.333,2.5
809,172058640,11222695,11232155,2.0,2.0,4.0,1.200,4.333,2.5
810,172058644,11237991,11223211,2.0,3.0,5.0,1.142,5.000,2.5
813,172058648,11223211,11222695,1.0,1.0,2.0,1.222,4.000,2.5
814,172058652,11232155,11232156,2.0,2.0,4.0,1.142,5.000,2.5
815,172058035,11227232,11224382,4.0,2.0,6.0,1.062,8.000,2.5
816,172058038,11225723,11225716,0.0,3.0,3.0,1.111,6.000,2.5
817,172058662,11223211,11232156,1.0,0.0,1.0,1.200,4.333,2.5
825,172058688,11237991,11232155,3.0,3.0,6.0,1.166,4.500,2.5
826,172058697,11222695,11232156,2.0,1.0,3.0,1.200,4.333,2.5
829,172058704,11232155,11222695,3.0,2.0,5.0,1.200,4.333,2.5
830,172058708,11223211,11237991,1.0,1.0,2.0,1.142,5.000,2.5
831,172058071,11225716,11227232,2.0,3.0,5.0,1.125,5.500,2.5
832,172058083,11224382,11228910,2.0,0.0,2.0,1.100,6.500,2.5
833,172058710,11222695,11223211,1.0,1.0,2.0,1.285,3.500,2.5
834,172058712,11232156,11232155,3.0,2.0,5.0,1.142,5.000,2.5
835,172058089,11224407,11227241,5.0,3.0,8.0,1.062,8.000,2.5
836,172058096,11225747,11225751,6.0,1.0,7.0,1.125,5.500,2.5
837,172058101,11225751,11224407,2.0,6.0,8.0,1.142,5.000,2.5
838,172058105,11227241,11228915,4.0,2.0,6.0,1.200,4.333,2.5
839,172058714,11222791,11223255,1.0,2.0,3.0,1.222,4.000,2.5
840,172058716,11259951,11225756,5.0,2.0,7.0,1.333,3.250,2.5
841,172058110,11228915,11225751,3.0,1.0,4.0,1.222,4.000,2.5
842,172058116,11224407,11225747,1.0,0.0,1.0,1.040,9.000,2.5
843,172058718,11225756,11222791,4.0,4.0,8.0,1.200,4.333,2.5
844,172058722,11223255,11232200,4.0,3.0,7.0,1.200,4.333,2.5
845,172058120,11225747,11228915,6.0,0.0,6.0,1.071,7.500,2.5
846,172058129,11225751,11227241,1.0,1.0,2.0,1.200,4.333,2.5
847,172058732,11232200,11225756,2.0,2.0,4.0,1.142,5.000,2.5
848,172058737,11222791,11259951,1.0,1.0,2.0,1.166,4.500,2.5
849,172058138,11227241,11225747,5.0,2.0,7.0,1.050,8.500,2.5
850,172058144,11228915,11224407,2.0,2.0,4.0,1.100,6.500,2.5
851,172058742,11259951,11232200,2.0,2.0,4.0,1.222,4.000,2.5
852,172058746,11225756,11223255,5.0,0.0,5.0,1.166,4.500,2.5
857,172058174,11224407,11225751,0.0,2.0,2.0,1.142,5.000,2.5
858,172058185,11228915,11227241,3.0,3.0,6.0,1.166,4.500,2.5
859,172058766,11223255,11222791,2.0,1.0,3.0,1.222,4.000,2.5
860,172058768,11225756,11259951,4.0,0.0,4.0,1.333,3.250,2.5
861,172058191,11225751,11228915,1.0,4.0,5.0,1.222,4.000,2.5
862,172058195,11225747,11224407,7.0,2.0,9.0,1.040,9.000,2.5
863,172058772,11222791,11225756,1.0,2.0,3.0,1.200,4.333,2.5
864,172058774,11232200,11223255,4.0,4.0,8.0,1.166,4.500,2.5
865,172058199,11228915,11225747,2.0,2.0,4.0,1.083,7.000,2.5
866,172058204,11227241,11225751,4.0,2.0,6.0,1.200,4.333,2.5
867,172058776,11225756,11232200,4.0,5.0,9.0,1.142,5.000,2.5
868,172058779,11259951,11222791,1.0,2.0,3.0,1.200,4.333,2.5
871,172058782,11232200,11259951,0.0,2.0,2.0,1.250,3.750,2.5
873,172058798,11259951,11223255,1.0,3.0,4.0,1.285,3.500,2.5
874,172058802,11222791,11232200,1.0,2.0,3.0,1.125,5.500,2.5
875,172101374,11224446,11257891,1.0,4.0,5.0,1.050,8.500,2.5
876,172101378,11259009,11227264,2.0,3.0,5.0,1.142,5.000,2.5
877,172058806,11232216,11223311,2.0,4.0,6.0,1.222,4.000,2.5
878,172058813,11222790,11225778,2.0,3.0,5.0,1.333,3.250,2.5
879,172101551,11259009,11224446,2.0,2.0,4.0,1.100,6.500,2.5
880,172101555,11227264,11257891,1.0,1.0,2.0,1.062,8.000,2.5
881,172058817,11225778,11232216,4.0,1.0,5.0,1.200,4.333,2.5
882,172058828,11223311,11230372,0.0,2.0,2.0,1.125,5.500,2.5
883,172101563,11257891,11259009,1.0,1.0,2.0,1.083,7.000,2.5
884,172101565,11227264,11224446,4.0,1.0,5.0,1.083,7.000,2.5
889,172058843,11222790,11230372,1.0,1.0,2.0,1.250,3.750,2.5
890,172058845,11225778,11223311,3.0,3.0,6.0,1.166,4.500,2.5
891,172058850,11230372,11232216,1.0,2.0,3.0,1.125,5.500,2.5
892,172058847,11223311,11222790,3.0,0.0,3.0,1.250,3.750,2.5
895,172058852,11223311,11232216,1.0,2.0,3.0,1.222,4.000,2.5
896,172058864,11225778,11222790,3.0,3.0,6.0,1.300,3.400,2.5
897,172101583,11257891,11259009,3.0,2.0,5.0,1.083,7.000,2.5
898,172101585,11227264,11224446,5.0,2.0,7.0,1.083,7.000,2.5
903,172058888,11225778,11230372,0.0,4.0,4.0,1.111,6.000,2.5
904,172058894,11222790,11232216,1.0,5.0,6.0,1.200,4.333,2.5
905,172101591,11259009,11224446,2.0,4.0,6.0,1.083,7.000,2.5
906,172101593,11227264,11257891,4.0,5.0,9.0,1.100,6.500,2.5
913,172073989,11223333,11234592,5.0,3.0,8.0,1.071,7.500,2.5
914,172073996,11223336,11223332,2.0,2.0,4.0,1.025,10.500,2.5
915,172073999,11223332,11223333,2.0,0.0,2.0,1.071,7.500,2.5
916,172074001,11234592,11235556,2.0,2.0,4.0,1.050,8.500,2.5
917,172082679,11265758,11265759,2.0,2.0,4.0,1.400,2.750,2.5
919,172074003,11235556,11223332,1.0,2.0,3.0,1.071,7.500,2.5
920,172074005,11223333,11223336,2.0,6.0,8.0,1.100,6.500,2.5
921,172082683,11265756,11265758,4.0,1.0,5.0,1.200,4.333,2.5
922,172082692,11265757,11265759,1.0,3.0,4.0,1.166,4.500,2.5
923,172074008,11223336,11235556,1.0,2.0,3.0,1.083,7.000,2.5
924,172074011,11223332,11234592,4.0,3.0,7.0,1.062,8.000,2.5
925,172082705,11265759,11265756,1.0,0.0,1.0,1.444,2.625,2.5
926,172082709,11265757,11265758,1.0,3.0,4.0,1.200,4.333,2.5
927,172074014,11234592,11223336,3.0,1.0,4.0,1.050,8.500,2.5
928,172074022,11235556,11223333,1.0,5.0,6.0,1.142,5.000,2.5
929,172082714,11265758,11265759,3.0,4.0,7.0,1.333,3.250,2.5
930,172082719,11265756,11265757,2.0,3.0,5.0,1.111,6.000,2.5
931,172074025,11234592,11223333,3.0,3.0,6.0,1.071,7.500,2.5
932,172074027,11223332,11223336,4.0,2.0,6.0,1.040,9.000,2.5
933,172074029,11223333,11223332,3.0,3.0,6.0,1.111,6.000,2.5
934,172074033,11235556,11234592,3.0,2.0,5.0,1.071,7.500,2.5
937,172074040,11223332,11235556,3.0,6.0,9.0,1.071,7.500,2.5
938,172074043,11223336,11223333,1.0,5.0,6.0,1.071,7.500,2.5
939,172082735,11265759,11265756,1.0,2.0,3.0,1.285,3.500,2.5
940,172082737,11265757,11265758,5.0,2.0,7.0,1.142,5.000,2.5
941,172074045,11235556,11223336,5.0,5.0,10.0,1.083,7.000,2.5
942,172074047,11234592,11223332,0.0,2.0,2.0,1.062,8.000,2.5
943,172082739,11265758,11265759,1.0,3.0,4.0,1.285,3.500,2.5
944,172082741,11265756,11265757,2.0,1.0,3.0,1.125,5.500,2.5
945,172074051,11223336,11234592,3.0,3.0,6.0,1.050,8.500,2.5
946,172074053,11223333,11235556,2.0,1.0,3.0,1.111,6.000,2.5
947,172082743,11265756,11265758,6.0,1.0,7.0,1.200,4.333,2.5
948,172082745,11265757,11265759,6.0,3.0,9.0,1.166,4.500,2.5
949,172082750,11265759,11265756,2.0,1.0,3.0,1.285,3.500,2.5
950,172082758,11265757,11265758,2.0,2.0,4.0,1.125,5.500,2.5
955,172082760,11265787,11265788,3.0,2.0,5.0,1.300,3.400,2.5
956,172082762,11265789,11265790,0.0,4.0,4.0,1.142,5.000,2.5
957,172074079,11223409,11223412,4.0,1.0,5.0,1.083,7.000,2.5
958,172074077,11235635,11223408,3.0,4.0,7.0,1.062,8.000,2.5
963,172082777,11265790,11265787,3.0,4.0,7.0,1.111,6.000,2.5
964,172082775,11265788,11265789,3.0,5.0,8.0,1.363,3.000,2.5
967,172082779,11265787,11265788,4.0,1.0,5.0,1.250,3.750,2.5
968,172082788,11265789,11265790,3.0,2.0,5.0,1.142,5.000,2.5
969,172074113,11234655,11223409,3.0,5.0,8.0,1.062,8.000,2.5
970,172074118,11223408,11223412,1.0,0.0,1.0,1.040,9.000,2.5
971,172074120,11223409,11223408,3.0,5.0,8.0,1.125,5.500,2.5
972,172074122,11235635,11234655,3.0,1.0,4.0,1.071,7.500,2.5
973,172082791,11265789,11265787,4.0,2.0,6.0,1.200,4.333,2.5
974,172082793,11265790,11265788,0.0,3.0,3.0,1.222,4.000,2.5
975,172074124,11223408,11235635,5.0,4.0,9.0,1.040,9.000,2.5
977,172082795,11265788,11265789,2.0,1.0,3.0,1.250,3.750,2.5
978,172082798,11265790,11265787,4.0,4.0,8.0,1.083,7.000,2.5
979,172074140,11235635,11223412,3.0,5.0,8.0,1.062,8.000,2.5
980,172074144,11234655,11223408,1.0,1.0,2.0,1.062,8.000,2.5
981,172082807,11265787,11265788,1.0,0.0,1.0,1.250,3.750,2.5
982,172082813,11265789,11265790,0.0,2.0,2.0,1.166,4.500,2.5
983,172074148,11223412,11234655,6.0,4.0,10.0,1.050,8.500,2.5
984,172074152,11223409,11235635,1.0,1.0,2.0,1.111,6.000,2.5
985,172082818,11265789,11265787,2.0,0.0,2.0,1.222,4.000,2.5
986,172082820,11265790,11265788,0.0,4.0,4.0,1.200,4.333,2.5
987,172082827,11265788,11265789,4.0,4.0,8.0,1.333,3.250,2.5
988,172082838,11265790,11265787,3.0,4.0,7.0,1.100,6.500,2.5
989,172074158,11223452,11234666,4.0,3.0,7.0,1.050,8.500,2.5
990,172074165,11223457,11223451,4.0,5.0,9.0,1.030,10.000,2.5
991,172074172,11234666,11235651,4.0,2.0,6.0,1.050,8.500,2.5
992,172074170,11223451,11223452,4.0,5.0,9.0,1.083,7.000,2.5
993,172082849,11242759,11243109,4.0,1.0,5.0,1.250,3.750,2.5
994,172082855,11265820,11265821,4.0,2.0,6.0,1.200,4.333,2.5
995,172074175,11235651,11223451,5.0,3.0,8.0,1.040,9.000,2.5
996,172074177,11223452,11223457,4.0,3.0,7.0,1.062,8.000,2.5
997,172082860,11265820,11242759,1.0,3.0,4.0,1.200,4.333,2.5
998,172082863,11265821,11243109,0.0,2.0,2.0,1.200,4.333,2.5
999,172074179,11223457,11235651,4.0,3.0,7.0,1.050,8.500,2.5
1000,172074182,11223451,11234666,1.0,2.0,3.0,1.083,7.000,2.5
1001,172082867,11265821,11242759,3.0,2.0,5.0,1.083,7.000,2.5
1002,172082865,11243109,11265820,2.0,3.0,5.0,1.250,3.750,2.5
1003,172074184,11234666,11223457,3.0,1.0,4.0,1.040,9.000,2.5
1004,172074187,11235651,11223452,3.0,2.0,5.0,1.111,6.000,2.5
1005,172082869,11242759,11243109,1.0,4.0,5.0,1.166,4.500,2.5
1006,172082874,11265820,11265821,7.0,3.0,10.0,1.200,4.333,2.5
1007,172074197,11234666,11223452,2.0,4.0,6.0,1.040,9.000,2.5
1008,172074200,11223451,11223457,1.0,2.0,3.0,1.025,10.500,2.5
1009,172074202,11223452,11223451,1.0,3.0,4.0,1.071,7.500,2.5
1010,172074205,11235651,11234666,3.0,4.0,7.0,1.062,8.000,2.5
1011,172082885,11265820,11242759,2.0,1.0,3.0,1.222,4.000,2.5
1012,172082889,11265821,11243109,2.0,0.0,2.0,1.222,4.000,2.5
1013,172074210,11223451,11235651,3.0,6.0,9.0,1.030,10.000,2.5
1014,172074217,11223457,11223452,3.0,2.0,5.0,1.050,8.500,2.5
1015,172082893,11243109,11265820,1.0,3.0,4.0,1.200,4.333,2.5
1016,172082895,11265821,11242759,3.0,3.0,6.0,1.111,6.000,2.5
1017,172074220,11235651,11223457,3.0,2.0,5.0,1.050,8.500,2.5
1018,172074222,11234666,11223451,2.0,5.0,7.0,1.100,6.500,2.5
1021,172074239,11223457,11234666,2.0,4.0,6.0,1.040,9.000,2.5
1022,172074268,11223452,11235651,3.0,3.0,6.0,1.100,6.500,2.5
1026,172082919,11265821,11242759,3.0,3.0,6.0,1.083,7.000,2.5
1028,172074325,11223528,11223524,3.0,5.0,8.0,1.062,8.000,2.5
1029,172074353,11223524,11223525,2.0,2.0,4.0,1.100,6.500,2.5
1030,172074385,11234693,11228362,3.0,5.0,8.0,1.050,8.500,2.5
1032,172082923,11265863,11265864,5.0,2.0,7.0,1.142,5.000,2.5
1033,172074421,11228362,11223524,5.0,6.0,11.0,1.030,10.000,2.5
1034,172074451,11223525,11223528,4.0,2.0,6.0,1.062,8.000,2.5
1035,172082927,11265863,11265865,3.0,2.0,5.0,1.222,4.000,2.5
1037,172074479,11223528,11228362,2.0,2.0,4.0,1.062,8.000,2.5
1038,172074508,11223524,11234693,5.0,1.0,6.0,1.111,6.000,2.5
1044,172082948,11265863,11265864,3.0,3.0,6.0,1.071,7.500,2.5
1046,172074606,11223524,11223528,4.0,4.0,8.0,1.062,8.000,2.5
1049,172082955,11265863,11265865,5.0,2.0,7.0,1.200,4.333,2.5
1050,172082960,11265864,11243202,0.0,2.0,2.0,1.250,3.750,2.5
1051,172074623,11223524,11228362,3.0,2.0,5.0,1.030,10.000,2.5
1052,172074628,11223528,11223525,1.0,5.0,6.0,1.062,8.000,2.5
1053,172082964,11265864,11265865,2.0,1.0,3.0,1.083,7.000,2.5
1054,172082962,11243202,11265863,0.0,0.0,0.0,1.285,3.500,2.5
1055,172074633,11228362,11223528,4.0,3.0,7.0,1.083,7.000,2.5
1056,172074645,11234693,11223524,1.0,0.0,1.0,1.111,6.000,2.5
1057,172082966,11265865,11243202,1.0,4.0,5.0,1.200,4.333,2.5
1058,172082968,11265863,11265864,4.0,2.0,6.0,1.111,6.000,2.5
1059,172074652,11223528,11234693,3.0,3.0,6.0,1.030,10.000,2.5
1060,172074660,11223525,11228362,2.0,2.0,4.0,1.142,5.000,2.5
1061,172082976,11265863,11265865,3.0,1.0,4.0,1.166,4.500,2.5
1062,172082978,11265864,11243202,4.0,2.0,6.0,1.300,3.400,2.5
1066,172082994,11265864,11265865,3.0,4.0,7.0,1.071,7.500,2.5
1067,172113915,11243854,11252846,2.0,6.0,8.0,1.050,8.500,2.5
1068,172113917,11240393,11248174,4.0,3.0,7.0,1.025,10.500,2.5
1071,172113930,11245778,11248174,1.0,6.0,7.0,1.040,9.000,2.5
1072,172113933,11243854,11240393,2.0,2.0,4.0,1.040,9.000,2.5
1073,172113936,11240393,11245778,2.0,3.0,5.0,1.111,6.000,2.5
1074,172113944,11248174,11252846,1.0,2.0,3.0,1.040,9.000,2.5
1075,172113951,11240393,11252846,2.0,3.0,5.0,1.040,9.000,2.5
1076,172113953,11243854,11245778,6.0,1.0,7.0,1.083,7.000,2.5
1077,172113955,11252846,11243854,2.0,3.0,5.0,1.040,9.000,2.5
1078,172113957,11248174,11240393,1.0,1.0,2.0,1.025,10.500,2.5
1079,172113959,11243854,11248174,4.0,3.0,7.0,1.040,9.000,2.5
1080,172113963,11245778,11252846,3.0,1.0,4.0,1.111,6.000,2.5
1081,172113965,11248174,11245778,2.0,2.0,4.0,1.040,9.000,2.5
1082,172113968,11240393,11243854,3.0,2.0,5.0,1.040,9.000,2.5
1083,172113978,11245778,11240393,1.0,3.0,4.0,1.083,7.000,2.5
1084,172113982,11252846,11248174,5.0,1.0,6.0,1.050,8.500,2.5
1085,172113986,11252888,11240481,5.0,5.0,10.0,1.050,8.500,2.5
1086,172113990,11245792,11243908,4.0,2.0,6.0,1.100,6.500,2.5
1087,172114004,11240481,11248252,2.0,3.0,5.0,1.040,9.000,2.5
1088,172113995,11243908,11252888,2.0,5.0,7.0,1.050,8.500,2.5
1089,172114012,11248252,11243908,0.0,1.0,1.0,1.030,10.000,2.5
1090,172114017,11252888,11245792,2.0,4.0,6.0,1.111,6.000,2.5
1091,172114022,11245792,11248252,2.0,2.0,4.0,1.050,8.500,2.5
1092,172114024,11243908,11240481,3.0,3.0,6.0,1.050,8.500,2.5
1093,172114029,11240481,11245792,2.0,1.0,3.0,1.125,5.500,2.5
1094,172114033,11248252,11252888,1.0,1.0,2.0,1.062,8.000,2.5
1095,172114036,11240481,11252888,3.0,2.0,5.0,1.040,9.000,2.5
1096,172114048,11243908,11245792,1.0,3.0,4.0,1.083,7.000,2.5
1097,172114052,11252888,11243908,3.0,3.0,6.0,1.040,9.000,2.5
1098,172114058,11248252,11240481,5.0,2.0,7.0,1.040,9.000,2.5
1099,172114061,11243908,11248252,3.0,1.0,4.0,1.050,8.500,2.5
1100,172114065,11245792,11252888,2.0,3.0,5.0,1.100,6.500,2.5
1101,172114072,11248252,11245792,3.0,1.0,4.0,1.062,8.000,2.5
1102,172114076,11240481,11243908,2.0,3.0,5.0,1.050,8.500,2.5
1103,172114078,11245792,11240481,0.0,3.0,3.0,1.166,4.500,2.5
1104,172114083,11252888,11248252,0.0,1.0,1.0,1.071,7.500,2.5
1105,172114085,11254790,11240518,4.0,4.0,8.0,1.050,8.500,2.5
1106,172114087,11246107,11243942,1.0,2.0,3.0,1.083,7.000,2.5
1107,172114089,11243942,11254790,1.0,4.0,5.0,1.040,9.000,2.5
1108,172114091,11240518,11248697,2.0,3.0,5.0,1.040,9.000,2.5
1109,172114096,11248697,11243942,3.0,5.0,8.0,1.050,8.500,2.5
1110,172114107,11254790,11246107,1.0,2.0,3.0,1.111,6.000,2.5
1111,172114110,11246107,11248697,2.0,6.0,8.0,1.050,8.500,2.5
1112,172114115,11243942,11240518,3.0,4.0,7.0,1.071,7.500,2.5
1113,172114119,11240518,11246107,0.0,0.0,0.0,1.142,5.000,2.5
1114,172114124,11248697,11254790,1.0,1.0,2.0,1.062,8.000,2.5
1115,172114133,11240518,11254790,1.0,2.0,3.0,1.050,8.500,2.5
1116,172114137,11243942,11246107,0.0,0.0,0.0,1.083,7.000,2.5
1117,172114142,11254790,11243942,4.0,2.0,6.0,1.040,9.000,2.5
1118,172114144,11248697,11240518,2.0,0.0,2.0,1.040,9.000,2.5
1121,172114151,11248697,11246107,2.0,2.0,4.0,1.040,9.000,2.5
1122,172114153,11240518,11243942,4.0,3.0,7.0,1.050,8.500,2.5
1123,172114157,11246107,11240518,2.0,4.0,6.0,1.111,6.000,2.5
1124,172114167,11254790,11248697,2.0,2.0,4.0,1.040,9.000,2.5
1127,172114171,11237638,11224913,5.0,3.0,8.0,1.002,19.000,2.5
1128,172114173,11228233,11231513,3.0,1.0,4.0,1.030,10.000,2.5
1131,172114177,11231513,11237638,2.0,5.0,7.0,1.040,9.000,2.5
1132,172114184,11224913,11231776,1.0,1.0,2.0,1.050,8.500,2.5
1133,172113552,11227212,11226637,4.0,3.0,7.0,1.166,4.500,2.5
1134,172113554,11237639,11225672,1.0,3.0,4.0,1.111,6.000,2.5
1135,172114200,11231776,11231513,1.0,3.0,4.0,1.166,4.500,2.5
1136,172114205,11237638,11228233,2.0,3.0,5.0,1.040,9.000,2.5
1137,172113556,11225672,11227212,2.0,0.0,2.0,1.083,7.000,2.5
1139,172114211,11228233,11231776,2.0,0.0,2.0,1.200,4.333,2.5
1140,172114214,11231513,11224913,3.0,6.0,9.0,1.030,10.000,2.5
1141,172113567,11230334,11225672,2.0,3.0,5.0,1.100,6.500,2.5
1142,172113571,11227212,11237639,4.0,3.0,7.0,1.071,7.500,2.5
1143,172114219,11231776,11237638,2.0,2.0,4.0,1.222,4.000,2.5
1144,172114217,11224913,11228233,4.0,1.0,5.0,1.020,11.000,2.5
1145,172113573,11230334,11237639,0.0,0.0,0.0,1.071,7.500,2.5
1146,172113576,11226637,11225672,3.0,4.0,7.0,1.166,4.500,2.5
1147,172114222,11224913,11237638,2.0,5.0,7.0,1.005,17.000,2.5
1148,172114224,11231513,11228233,3.0,2.0,5.0,1.040,9.000,2.5
1149,172113579,11237639,11226637,3.0,2.0,5.0,1.111,6.000,2.5
1150,172113581,11227212,11230334,4.0,4.0,8.0,1.100,6.500,2.5
1151,172114232,11237638,11231513,3.0,6.0,9.0,1.040,9.000,2.5
1152,172114239,11231776,11224913,2.0,3.0,5.0,1.083,7.000,2.5
1153,172113583,11226637,11227212,3.0,3.0,6.0,1.111,6.000,2.5
1154,172113586,11225672,11237639,0.0,3.0,3.0,1.100,6.500,2.5
1155,172114245,11231513,11231776,5.0,1.0,6.0,1.142,5.000,2.5
1156,172114248,11228233,11237638,1.0,2.0,3.0,1.040,9.000,2.5
1157,172113591,11227212,11225672,5.0,0.0,5.0,1.083,7.000,2.5
1158,172113601,11230334,11226637,3.0,1.0,4.0,1.166,4.500,2.5
1159,172114253,11231776,11228233,0.0,1.0,1.0,1.200,4.333,2.5
1160,172114259,11224913,11231513,4.0,3.0,7.0,1.012,13.000,2.5
1161,172113606,11225672,11230334,4.0,2.0,6.0,1.111,6.000,2.5
1162,172113613,11237639,11227212,5.0,4.0,9.0,1.071,7.500,2.5
1163,172114266,11228233,11224913,4.0,2.0,6.0,1.020,11.000,2.5
1164,172114269,11237638,11231776,3.0,1.0,4.0,1.166,4.500,2.5
1165,172113619,11237649,11230347,1.0,1.0,2.0,1.083,7.000,2.5
1166,172113625,11225713,11226659,1.0,1.0,2.0,1.166,4.500,2.5
1167,172114272,11237644,11224934,2.0,6.0,8.0,1.005,17.000,2.5
1168,172114274,11228239,11231527,1.0,2.0,3.0,1.040,9.000,2.5
1169,172113637,11226659,11237649,1.0,5.0,6.0,1.100,6.500,2.5
1170,172113642,11230347,11227231,2.0,2.0,4.0,1.100,6.500,2.5
1171,172113652,11227231,11226659,3.0,3.0,6.0,1.125,5.500,2.5
1172,172113657,11237649,11225713,1.0,2.0,3.0,1.125,5.500,2.5
1173,172114276,11231527,11237644,8.0,3.0,11.0,1.025,10.500,2.5
1174,172114279,11224934,11231778,2.0,0.0,2.0,1.071,7.500,2.5
