id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
170018483,20250218,11247162,11253037,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018479,20250218,11253035,11253045,5.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018477,20250218,11253035,11253037,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018469,20250218,11253036,11253045,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018462,20250218,11253036,11247162,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018453,20250218,11253037,11253045,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018446,20250218,11253036,11253035,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018444,20250218,11247162,11253045,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018440,20250218,11253037,11253036,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018437,20250218,11247162,11253035,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018431,20250218,11253037,11247162,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018510,20250218,11228971,11236536,4.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018429,20250218,11253045,11253035,4.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018516,20250218,11222393,11250495,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018530,20250218,11236536,11253048,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
