,goals_over_under,tot_goals,odd_goals_over1,odd_goals_under1,h2h_mean,media_goals_home,media_victories_home,media_goals_away,media_victories_away
16414,2.5,5.0,1.1,6.5,6.5,2.6,0.3,1.8571428571428572,0.0
16415,2.5,5.0,1.012,13.0,6.5,2.8,0.4,4.285714285714286,0.8571428571428571
16416,2.5,5.0,1.03,10.0,6.5,2.6,0.3,4.285714285714286,0.8571428571428571
16417,2.5,4.0,1.04,9.0,6.0,3.2857142857142856,0.42857142857142855,2.4,0.3
16418,,9.0,,,7.5,3.2857142857142856,0.42857142857142855,4.285714285714286,0.8571428571428571
16419,,7.0,,,8.0,3.2857142857142856,0.5714285714285714,2.857142857142857,0.14285714285714285
16420,2.5,3.0,1.166,4.5,3.3333333333333335,2.5,0.6,2.857142857142857,0.42857142857142855
16421,2.5,6.0,1.02,11.0,5.666666666666667,3.0,0.4,2.857142857142857,0.14285714285714285
16422,,5.0,,,5.666666666666667,3.142857142857143,0.42857142857142855,2.2,0.3
16423,2.5,5.0,1.03,10.0,4.666666666666667,3.0,0.4,2.857142857142857,0.42857142857142855
16424,2.5,3.0,1.03,10.0,7.0,3.0,0.4,2.2,0.3
16425,2.5,5.0,1.025,10.5,9.5,3.142857142857143,0.42857142857142855,2.857142857142857,0.42857142857142855
16426,2.5,2.0,1.142,5.0,4.0,3.2857142857142856,0.5714285714285714,2.2,0.3
16427,,8.0,,,4.5,3.142857142857143,0.42857142857142855,3.6,0.7
16428,,3.0,,,5.5,3.2857142857142856,0.5714285714285714,3.6,0.7
16429,,4.0,,,6.5,2.5,0.6,2.857142857142857,0.14285714285714285
16430,2.5,5.0,1.03,10.0,8.0,2.5,0.6,3.6,0.7
16431,2.5,4.0,1.025,10.5,3.0,2.2,0.2,1.7,0.3
16432,2.5,3.0,1.142,5.0,3.0,2.2,0.5,3.142857142857143,0.5714285714285714
16433,2.5,2.0,1.05,8.5,3.0,2.9,0.5,1.7,0.3
16434,2.5,3.0,1.083,7.0,4.666666666666667,2.2,0.2,1.5,0.3
16435,,4.0,,,6.0,2.9,0.5,3.142857142857143,0.5714285714285714
16436,2.5,4.0,1.111,6.0,4.0,1.7,0.2,1.5,0.3
16437,2.5,4.0,1.25,3.75,4.0,2.9,0.5,1.5,0.3
16438,2.5,5.0,1.04,9.0,4.666666666666667,2.4285714285714284,0.5714285714285714,2.0,0.2
16439,2.5,5.0,1.04,9.0,7.0,2.4285714285714284,0.5714285714285714,1.7,0.3
16440,2.5,7.0,1.05,8.5,5.666666666666667,2.9,0.5,2.0,0.2
16441,2.5,3.0,1.03,10.0,,1.7,0.2,2.0,0.2
16442,2.5,4.0,1.142,5.0,2.5,2.4285714285714284,0.5714285714285714,1.5,0.3
16443,,3.0,,,,1.7,0.2,2.0,0.2
16444,,4.0,,,5.0,2.2,0.5,2.0,0.2
16445,2.5,5.0,1.071,7.5,6.5,2.4285714285714284,0.5714285714285714,2.0,0.2
16446,2.5,4.0,1.166,4.5,,2.2,0.5,1.7,0.3
16447,2.5,3.0,1.166,4.5,4.5,2.2,0.5,2.0,0.2
16448,2.5,5.0,1.05,8.5,4.5,2.2,0.2,3.142857142857143,0.5714285714285714
16449,2.5,7.0,1.05,8.5,,1.7,0.2,3.142857142857143,0.5714285714285714
16450,2.5,4.0,1.05,8.5,6.5,2.2,0.2,2.0,0.2
16451,2.5,5.0,1.03,10.0,7.0,3.0,0.2857142857142857,2.3,0.3
16452,2.5,3.0,1.142,5.0,6.0,3.1,0.6,1.7777777777777777,0.4
16453,2.5,4.0,1.071,7.5,5.0,3.1,0.4,2.3,0.3
16454,2.5,3.0,1.1,6.5,5.333333333333333,3.0,0.2857142857142857,2.4,0.6
16455,2.5,3.0,1.083,7.0,4.333333333333333,3.1,0.4,1.7777777777777777,0.4
16456,2.5,5.0,1.166,4.5,4.0,2.7,0.5,2.4,0.6
16457,,5.0,,,6.666666666666667,1.0,0.2,2.5,0.375
16458,,2.0,,,4.333333333333333,2.1,0.6,2.8,0.6
16459,,5.0,,,5.333333333333333,3.1,0.4,2.4,0.6
16460,,5.0,,,9.666666666666666,2.5,0.4,2.2857142857142856,0.14285714285714285
16461,2.5,2.0,1.083,7.0,6.0,2.25,0.5,2.5,0.375
16462,2.5,3.0,1.2,4.333,4.0,1.0,0.2,2.4,0.5
16463,,8.0,,,4.333333333333333,3.1,0.4,2.2857142857142856,0.14285714285714285
16464,2.5,8.0,1.05,8.5,2.0,2.5,0.4,2.3,0.3
16465,2.5,8.0,1.166,4.5,4.666666666666667,2.25,0.5,2.8,0.6
16466,2.5,7.0,1.142,5.0,6.0,2.875,0.25,2.4,0.5
16467,2.5,3.0,1.142,5.0,4.0,2.25,0.5,2.4,0.5
16468,2.5,3.0,1.285,3.5,2.6666666666666665,2.2,0.4,1.8,0.7
16469,,7.0,,,,2.7,0.5,2.2857142857142856,0.14285714285714285
16470,,4.0,,,7.0,2.5,0.4,2.4,0.6
16471,2.5,3.0,1.142,5.0,5.666666666666667,2.25,0.5,1.8,0.7
16472,2.5,5.0,1.142,5.0,4.333333333333333,2.2,0.4,2.5,0.375
16473,2.5,5.0,1.083,7.0,,2.7,0.5,2.3,0.6
16474,2.5,4.0,1.111,6.0,6.0,3.1,0.6,2.2857142857142856,0.14285714285714285
16475,2.5,7.0,1.142,5.0,6.5,2.875,0.25,1.8,0.7
16476,2.5,4.0,1.125,5.5,4.5,2.2,0.4,2.4,0.5
16477,2.5,2.0,1.1,6.5,5.5,2.5,0.4,2.3,0.6
16478,2.5,4.0,1.142,5.0,,3.1,0.6,2.3,0.3
16479,2.5,7.0,1.142,5.0,5.5,2.875,0.25,2.875,0.5
16480,2.5,6.0,1.222,4.0,3.0,2.1,0.6,1.8,0.7
16481,2.5,7.0,1.166,4.5,4.5,3.1,0.6,2.3,0.6
16482,2.5,10.0,1.05,8.5,9.5,3.0,0.2857142857142857,1.7777777777777777,0.4
16483,2.5,6.0,1.166,4.5,4.0,2.2,0.4,2.875,0.5
16484,2.5,7.0,1.142,5.0,5.5,2.1,0.6,2.5,0.375
16485,2.5,5.0,1.05,8.5,4.0,3.0,0.2857142857142857,2.3,0.6
16486,2.5,2.0,1.05,8.5,,2.7,0.5,1.7777777777777777,0.4
16487,2.5,5.0,1.222,4.0,3.5,2.1,0.6,2.875,0.5
16488,2.5,1.0,1.222,4.0,3.5,1.0,0.2,2.8,0.6
16489,,9.0,,,5.0,2.857142857142857,0.42857142857142855,3.1,0.4
16490,,5.0,,,4.666666666666667,2.857142857142857,0.5714285714285714,2.5714285714285716,0.42857142857142855
16491,2.5,7.0,1.142,5.0,5.0,1.0,0.2,2.875,0.5
16492,2.5,7.0,1.142,5.0,3.0,2.875,0.25,2.8,0.6
16493,2.5,7.0,1.083,7.0,7.0,2.857142857142857,0.5714285714285714,3.1,0.4
16494,2.5,8.0,1.111,6.0,5.333333333333333,2.857142857142857,0.42857142857142855,2.0,0.42857142857142855
16495,2.5,5.0,1.111,6.0,5.0,1.875,0.375,2.875,0.75
16496,2.5,6.0,1.125,5.5,3.0,2.25,0.25,2.1,0.5
16497,2.5,5.0,1.1,6.5,5.333333333333333,2.857142857142857,0.5714285714285714,2.5714285714285716,0.42857142857142855
16498,,5.0,,,3.0,2.6,0.1,2.0,0.42857142857142855
16499,,7.0,,,4.666666666666667,2.25,0.375,2.875,0.75
16500,,4.0,,,4.0,1.875,0.375,1.625,0.125
16501,,4.0,,,2.6666666666666665,2.857142857142857,0.5714285714285714,2.0,0.42857142857142855
16502,2.5,4.0,1.05,8.5,3.3333333333333335,3.142857142857143,0.5714285714285714,2.7142857142857144,0.14285714285714285
16503,2.5,6.0,1.142,5.0,6.0,2.25,0.375,2.1,0.5
16504,2.5,4.0,1.142,5.0,4.333333333333333,2.25,0.375,1.625,0.125
16505,2.5,9.0,1.05,8.5,7.666666666666667,2.857142857142857,0.5714285714285714,2.7142857142857144,0.14285714285714285
16506,2.5,8.0,1.05,8.5,10.0,3.142857142857143,0.5714285714285714,3.1,0.4
16507,2.5,5.0,1.142,5.0,5.666666666666667,2.25,0.375,1.625,0.125
16508,,2.0,,,4.333333333333333,2.2,0.5,2.75,0.5
16509,2.5,5.0,1.03,10.0,,2.6,0.1,2.7142857142857144,0.14285714285714285
16510,2.5,3.0,1.142,5.0,5.5,3.142857142857143,0.5714285714285714,2.0,0.42857142857142855
16511,2.5,5.0,1.125,5.5,5.0,2.25,0.375,2.75,0.5
16512,2.5,6.0,1.125,5.5,3.6666666666666665,2.2,0.5,2.875,0.75
16513,,7.0,,,,2.6,0.1,3.0,0.5714285714285714
16514,2.5,4.0,1.1,6.5,6.0,2.857142857142857,0.5714285714285714,2.7142857142857144,0.14285714285714285
16515,2.5,7.0,1.1,6.5,4.5,3.142857142857143,0.5714285714285714,3.0,0.5714285714285714
16516,2.5,3.0,1.142,5.0,,2.857142857142857,0.5714285714285714,3.1,0.4
16517,2.5,5.0,1.111,6.0,5.0,2.25,0.375,2.75,0.5
16518,2.5,4.0,1.125,5.5,2.5,2.2,0.5,1.625,0.125
16519,2.5,4.0,1.25,3.75,2.0,2.857142857142857,0.5714285714285714,3.0,0.5714285714285714
16520,2.5,3.0,1.05,8.5,3.5,2.857142857142857,0.42857142857142855,2.5714285714285716,0.42857142857142855
16521,2.5,5.0,1.062,8.0,4.5,2.25,0.375,3.125,0.5
16522,2.5,5.0,1.142,5.0,3.5,2.25,0.25,2.75,0.5
16523,2.5,8.0,1.05,8.5,7.5,2.857142857142857,0.42857142857142855,3.0,0.5714285714285714
16524,2.5,10.0,1.05,8.5,,2.6,0.1,2.5714285714285716,0.42857142857142855
16525,,10.0,,,4.0,2.2,0.5,3.125,0.5
16526,2.5,3.0,1.166,4.5,5.0,2.25,0.25,2.875,0.75
16527,2.5,6.0,1.142,5.0,5.5,2.25,0.25,3.125,0.5
16528,2.5,3.0,1.222,4.0,5.0,1.875,0.375,2.1,0.5
16529,,4.0,,,5.5,1.875,0.375,3.125,0.5
16530,2.5,4.0,1.1,6.5,3.5,2.25,0.375,2.1,0.5
16531,2.5,4.0,1.222,4.0,3.3333333333333335,1.7142857142857142,0.2857142857142857,1.8,0.4
16532,2.5,4.0,1.083,7.0,5.0,1.8,0.4,2.7142857142857144,0.42857142857142855
16533,2.5,4.0,1.125,5.5,5.333333333333333,2.4,0.7,2.5,0.5
16534,2.5,3.0,1.111,6.0,6.0,1.0,0.3,1.9,0.2
16535,2.5,3.0,1.1,6.5,3.0,2.142857142857143,0.42857142857142855,1.8,0.4
16536,2.5,2.0,1.363,3.0,4.0,1.7142857142857142,0.2857142857142857,2.1,0.4
16537,2.5,7.0,1.071,7.5,5.333333333333333,2.625,0.375,2.5,0.5
16538,2.5,7.0,1.25,3.75,4.333333333333333,2.4,0.7,2.4,0.4
16539,2.5,7.0,1.083,7.0,5.333333333333333,2.142857142857143,0.42857142857142855,2.7142857142857144,0.42857142857142855
16540,2.5,5.0,1.285,3.5,5.0,2.4,0.4,2.1,0.4
16541,2.5,9.0,1.142,5.0,5.0,2.625,0.375,1.9,0.2
16542,2.5,3.0,1.166,4.5,5.333333333333333,2.4,0.3,2.4,0.4
16543,2.5,2.0,1.285,3.5,4.0,2.142857142857143,0.42857142857142855,2.1,0.4
16544,2.5,4.0,1.125,5.5,4.333333333333333,2.5714285714285716,0.5714285714285714,1.5714285714285714,0.2857142857142857
16545,2.5,8.0,1.125,5.5,3.3333333333333335,2.625,0.375,2.4,0.4
16546,2.5,6.0,1.285,3.5,5.333333333333333,2.4,0.3,2.6,0.7
16547,2.5,7.0,1.142,5.0,3.6666666666666665,2.142857142857143,0.42857142857142855,1.5714285714285714,0.2857142857142857
16548,2.5,6.0,1.062,8.0,5.0,2.5714285714285716,0.5714285714285714,1.8,0.4
16549,2.5,4.0,1.125,5.5,6.666666666666667,2.625,0.375,2.6,0.7
16550,,4.0,,,6.333333333333333,2.4,0.3,2.5,0.5
16551,2.5,3.0,1.222,4.0,3.5,2.4,0.4,1.5714285714285714,0.2857142857142857
16552,2.5,5.0,1.125,5.5,,2.5714285714285716,0.5714285714285714,2.1,0.4
16553,2.5,7.0,1.111,6.0,4.5,2.4,0.3,2.6,0.7
16554,2.5,5.0,1.125,5.5,6.5,2.4,0.3,2.4,0.4
16555,2.5,3.0,1.222,4.0,3.0,2.4,0.4,2.5714285714285716,0.42857142857142855
16556,2.5,4.0,1.285,3.5,,1.8,0.4,1.5714285714285714,0.2857142857142857
16557,,7.0,,,4.5,2.4,0.3,2.625,0.625
16558,,2.0,,,5.5,1.0,0.3,2.6,0.7
16559,2.5,5.0,1.071,7.5,5.5,2.5714285714285716,0.5714285714285714,2.5714285714285716,0.42857142857142855
16560,2.5,5.0,1.285,3.5,,1.8,0.4,1.8,0.4
16561,2.5,6.0,1.083,7.0,4.5,2.4,0.3,2.625,0.625
16562,2.5,4.0,1.111,6.0,6.0,1.0,0.3,2.5,0.5
16563,2.5,4.0,1.333,3.25,,1.8,0.4,2.5714285714285716,0.42857142857142855
16564,2.5,7.0,1.142,5.0,3.0,1.7142857142857142,0.2857142857142857,2.7142857142857144,0.42857142857142855
16565,,3.0,,,3.5,1.0,0.3,2.625,0.625
16566,,4.0,,,6.0,2.4,0.7,1.9,0.2
16567,,4.0,,,3.5,1.7142857142857142,0.2857142857142857,2.5714285714285716,0.42857142857142855
16568,2.5,4.0,1.062,8.0,5.5,2.4,0.4,2.7142857142857144,0.42857142857142855
16569,2.5,7.0,1.083,7.0,6.5,2.4,0.7,2.625,0.625
16570,2.5,8.0,1.142,5.0,5.5,2.4,0.3,1.9,0.2
16571,2.5,2.0,1.222,4.0,3.0,1.4285714285714286,0.42857142857142855,2.142857142857143,0.42857142857142855
16572,2.5,5.0,1.142,5.0,,1.2222222222222223,0.2,3.142857142857143,0.5714285714285714
16573,,4.0,,,6.0,1.6,0.3,2.142857142857143,0.42857142857142855
16574,2.5,1.0,1.333,3.25,,1.4285714285714286,0.42857142857142855,1.3,0.2
16575,2.5,5.0,1.111,6.0,5.0,1.6,0.3,3.142857142857143,0.5714285714285714
16576,2.5,2.0,1.166,4.5,,2.0,0.42857142857142855,1.3,0.2
16577,2.5,4.0,1.222,4.0,,1.6,0.3,1.3,0.2
16578,2.5,5.0,1.083,7.0,4.0,2.2857142857142856,0.42857142857142855,1.5714285714285714,0.42857142857142855
16579,2.5,1.0,1.222,4.0,3.0,1.6,0.3,1.5714285714285714,0.42857142857142855
16580,2.5,0.0,1.062,8.0,6.0,2.2857142857142856,0.42857142857142855,2.142857142857143,0.42857142857142855
16581,2.5,5.0,1.2,4.333,4.333333333333333,2.9,0.3,2.7,0.5
16582,2.5,6.0,1.166,4.5,7.0,2.2,0.2,2.6,0.4
16583,2.5,5.0,1.25,3.75,6.0,1.5,0.2,1.7,0.2
16584,,1.0,,,5.0,1.6,0.3,1.8,0.2
16585,2.5,6.0,1.125,5.5,3.0,2.4,0.6,2.4,0.7
16586,2.5,2.0,1.222,4.0,3.0,2.8,0.7,2.0,0.2
16587,2.5,2.0,1.166,4.5,3.0,2.4,0.4,1.9,0.6
16588,2.5,1.0,1.166,4.5,2.6666666666666665,1.3,0.2,1.9,0.5
16589,,3.0,,,3.0,2.2,0.5,2.6,0.4
16590,2.5,6.0,1.142,5.0,5.333333333333333,2.9,0.3,1.7,0.1
16591,2.5,4.0,1.111,6.0,1.3333333333333333,2.4,0.4,1.9,0.5
16592,2.5,2.0,1.25,3.75,2.0,1.6,0.3,1.9,0.6
16593,2.5,4.0,1.2,4.333,5.0,2.2,0.5,1.7,0.1
16594,2.5,5.0,1.222,4.0,1.0,2.8,0.7,2.6,0.4
16595,,1.0,,,3.0,2.3,0.4,1.7,0.2
16596,,6.0,,,4.0,1.3,0.2,1.8,0.2
16597,2.5,8.0,1.285,3.5,3.0,2.2,0.2,2.7,0.5
16598,2.5,6.0,1.25,3.75,2.0,2.9,0.3,2.0,0.2
16599,2.5,1.0,1.25,3.75,3.0,1.6,0.3,1.7,0.2
16600,2.5,3.0,1.2,4.333,8.0,1.5,0.2,1.9,0.5
16601,2.5,1.0,1.2,4.333,6.0,2.8,0.7,2.4,0.7
16602,2.5,7.0,1.166,4.5,,2.4,0.6,1.7,0.1
16603,2.5,6.0,1.2,4.333,,1.3,0.2,1.9,0.6
16604,2.5,5.0,1.111,6.0,,2.4,0.4,1.7,0.2
16605,2.5,3.0,1.125,5.5,,2.9,0.3,2.6,0.4
16606,2.5,3.0,1.222,4.0,,2.2,0.5,2.7,0.5
16607,2.5,3.0,1.2,4.333,,1.5,0.2,1.8,0.2
16608,2.5,4.0,1.2,4.333,2.0,2.3,0.4,1.7,0.2
16609,2.5,3.0,1.2,4.333,,2.4,0.6,2.0,0.2
16610,2.5,5.0,1.125,5.5,5.5,2.2,0.2,2.4,0.7
16611,2.5,8.0,1.111,6.0,7.333333333333333,2.1,0.3,2.8,0.2
16612,2.5,4.0,1.25,3.75,6.0,1.9,0.3,2.5,0.5
16613,2.5,5.0,1.25,3.75,6.0,2.6,0.6,3.0,0.5
16614,2.5,8.0,1.142,5.0,4.666666666666667,2.8,0.3,1.5,0.3
16615,2.5,8.0,1.2,4.333,1.0,2.3,0.2,2.6,0.4
16616,2.5,4.0,1.222,4.0,7.0,2.3,0.4,2.6,0.4
16617,2.5,3.0,1.25,3.75,6.0,1.4,0.2,2.5,0.5
16618,2.5,2.0,1.285,3.5,1.0,2.1,0.3,2.2,0.4
16619,2.5,3.0,1.25,3.75,3.0,2.0,0.3,1.8,0.2
16620,2.5,3.0,1.25,3.75,3.0,2.4,0.4,2.8,0.5
16621,2.5,6.0,1.3,3.4,3.0,1.9,0.3,1.5,0.3
16622,2.5,3.0,1.166,4.5,5.0,2.6,0.6,2.8,0.2
16623,,5.0,,,5.333333333333333,1.7,0.3,2.6,0.4
16624,,2.0,,,5.0,2.3,0.2,3.2,0.5
16625,,5.0,,,7.0,2.8,0.3,2.2,0.4
16626,2.5,2.0,1.2,4.333,5.0,1.4,0.2,3.0,0.5
16627,2.5,2.0,1.142,5.0,3.0,2.3,0.4,2.8,0.5
16628,2.5,4.0,1.25,3.75,6.0,2.0,0.3,2.6,0.4
16629,2.5,7.0,1.111,6.0,7.5,2.8,0.3,3.0,0.5
16630,2.5,6.0,1.25,3.75,,2.6,0.6,2.2,0.4
16631,2.5,7.0,1.2,4.333,5.0,2.4,0.4,3.2,0.5
16632,,6.0,,,5.666666666666667,1.7,0.3,1.8,0.2
16633,,6.0,,,,2.1,0.3,2.5,0.5
16634,2.5,5.0,1.1,6.5,4.5,1.4,0.2,2.8,0.2
16635,2.5,1.0,1.2,4.333,,2.4,0.4,1.8,0.2
16636,2.5,7.0,1.2,4.333,,2.0,0.3,3.2,0.5
16637,2.5,6.0,1.222,4.0,,2.6,0.6,1.5,0.3
16638,2.5,1.0,1.285,3.5,,1.9,0.3,3.0,0.5
16639,2.5,2.0,1.285,3.5,3.5,2.3,0.2,2.6,0.4
16640,2.5,3.0,1.2,4.333,,1.7,0.3,2.6,0.4
16641,2.5,3.0,1.25,3.75,,1.4,0.2,2.2,0.4
16642,2.5,5.0,1.166,4.5,,2.8,0.3,2.5,0.5
16643,,5.0,,,5.5,2.0,0.3,2.8,0.5
16644,2.5,5.0,1.2,4.333,,2.3,0.4,1.8,0.2
16645,,7.0,,,,1.9,0.3,2.8,0.2
16646,,3.0,,,6.0,2.1,0.3,1.5,0.3
16647,2.5,3.0,1.166,4.5,,1.7,0.3,3.2,0.5
16648,2.5,6.0,1.25,3.75,,2.4,0.4,2.6,0.4
16649,2.5,5.0,1.2,4.333,,2.3,0.4,2.6,0.4
16650,2.5,5.0,1.2,4.333,6.0,2.3,0.2,2.8,0.5
16651,2.5,2.0,1.142,5.0,3.3333333333333335,2.5,0.6,2.9,0.3
16652,2.5,8.0,1.25,3.75,7.0,2.8333333333333335,0.42857142857142855,1.6,0.4
16653,2.5,4.0,1.222,4.0,8.0,1.7,0.3,2.2,0.3
16654,,5.0,,,3.0,1.5,0.4,2.3,0.5
16655,2.5,1.0,1.25,3.75,3.0,2.1,0.2,2.4,0.4
16656,2.5,2.0,1.142,5.0,5.333333333333333,2.6,0.3,2.7,0.2
16657,2.5,7.0,1.285,3.5,2.3333333333333335,2.6,0.4,2.6,0.4
16658,,3.0,,,3.0,2.7,0.5,2.9,0.6
16659,2.5,7.0,1.25,3.75,5.0,2.0,0.3,1.6,0.4
16660,2.5,2.0,1.285,3.5,5.0,2.5,0.6,2.2,0.4
16661,2.5,3.0,1.222,4.0,5.0,1.3,0.1,2.3,0.5
16662,2.5,2.0,1.111,6.0,0.0,1.7,0.3,2.4,0.3
16663,2.5,3.0,1.25,3.75,3.0,2.8333333333333335,0.42857142857142855,2.7,0.2
16664,2.5,2.0,1.166,4.5,8.0,2.1,0.2,2.9,0.3
16665,2.5,5.0,1.125,5.5,2.0,1.5,0.4,2.9,0.6
16666,2.5,4.0,1.222,4.0,4.0,2.6,0.4,2.2,0.3
16667,2.5,5.0,1.142,5.0,7.0,2.6,0.3,2.2,0.4
16668,2.5,3.0,1.25,3.75,5.0,2.0,0.3,2.4,0.4
16669,2.5,4.0,1.2,4.333,3.0,2.7,0.5,2.4,0.3
16670,2.5,3.0,1.142,5.0,5.333333333333333,1.3,0.1,2.6,0.4
16671,2.5,5.0,1.142,5.0,2.5,2.6,0.3,2.4,0.4
16672,2.5,7.0,1.3,3.4,,2.1,0.2,2.2,0.4
16673,,8.0,,,,2.7,0.5,2.6,0.4
16674,,3.0,,,,2.6,0.4,2.4,0.3
16675,2.5,3.0,1.25,3.75,,2.5,0.6,1.6,0.4
16676,2.5,4.0,1.142,5.0,6.0,2.0,0.3,2.9,0.3
16677,2.5,0.0,1.285,3.5,3.5,1.7,0.3,2.3,0.5
16678,2.5,3.0,1.2,4.333,,1.3,0.1,2.2,0.3
16679,2.5,5.0,1.25,3.75,,2.1,0.2,2.7,0.2
16680,2.5,5.0,1.285,3.5,,2.8333333333333335,0.42857142857142855,2.4,0.4
16681,2.5,5.0,1.166,4.5,5.0,2.6,0.4,2.9,0.6
16682,2.5,0.0,1.142,5.0,,1.5,0.4,2.6,0.4
16683,2.5,3.0,1.3,3.4,,2.0,0.3,2.2,0.4
16684,2.5,8.0,1.111,6.0,,2.6,0.3,1.6,0.4
16685,2.5,2.0,1.125,5.5,,1.3,0.1,2.4,0.3
16686,2.5,4.0,1.25,3.75,,2.7,0.5,2.3,0.5
16687,2.5,7.0,1.142,5.0,,2.8333333333333335,0.42857142857142855,2.9,0.3
16688,2.5,5.0,1.25,3.75,5.0,2.5,0.6,2.7,0.2
16689,2.5,3.0,1.2,4.333,,1.5,0.4,2.2,0.3
16690,2.5,1.0,1.142,5.0,7.5,1.7,0.3,2.9,0.6
16691,2.5,2.0,1.363,3.0,3.0,1.375,0.25,1.375,0.25
16692,2.5,6.0,1.111,6.0,8.0,1.25,0.0,2.0,0.4
16693,2.5,6.0,1.142,5.0,2.0,3.0,0.5714285714285714,2.375,0.625
16694,2.5,2.0,1.333,3.25,1.0,1.0,0.125,1.625,0.375
16695,2.5,4.0,1.111,6.0,2.0,2.375,0.5,2.375,0.375
16696,2.5,8.0,1.083,7.0,5.0,2.75,0.25,3.3,0.4
16697,,2.0,,,4.0,2.5,0.625,2.0,0.4
16698,2.5,2.0,1.25,3.75,2.0,1.375,0.25,1.875,0.125
16699,2.5,5.0,1.071,7.5,2.0,3.0,0.4,2.5,0.5
16700,2.5,7.0,1.166,4.5,3.0,1.875,0.125,2.6,0.7
16701,2.5,3.0,1.166,4.5,4.0,1.25,0.0,1.625,0.375
16702,2.5,3.0,1.2,4.333,5.0,3.0,0.5714285714285714,1.375,0.25
16703,2.5,3.0,1.1,6.5,5.0,1.3,0.1,3.3,0.4
16704,2.5,7.0,1.083,7.0,4.0,2.375,0.5,3.5,0.75
16705,,3.0,,,4.0,1.0,0.125,1.875,0.125
16706,,5.0,,,4.0,2.5,0.625,2.375,0.625
16707,2.5,2.0,1.125,5.5,3.0,2.75,0.25,2.6,0.7
16708,2.5,5.0,1.125,5.5,6.0,3.0,0.4,2.375,0.375
16709,2.5,3.0,1.363,3.0,,1.0,0.125,2.375,0.625
16710,2.5,8.0,1.142,5.0,,3.0,0.5714285714285714,1.875,0.125
16711,2.5,7.0,1.083,7.0,9.0,1.875,0.125,3.5,0.75
16712,2.5,4.0,1.1,6.5,4.333333333333333,1.3,0.1,2.5,0.5
16713,2.5,2.0,1.222,4.0,,1.375,0.25,2.0,0.4
16714,2.5,1.0,1.363,3.0,,2.5,0.625,1.375,0.25
16715,2.5,2.0,1.083,7.0,,1.875,0.125,2.5,0.5
16716,2.5,5.0,1.083,7.0,,3.0,0.4,3.5,0.75
16717,2.5,4.0,1.142,5.0,,3.0,0.5714285714285714,1.625,0.375
16718,2.5,2.0,1.25,3.75,,1.25,0.0,2.375,0.625
16719,2.5,2.0,1.05,8.5,,2.375,0.5,3.3,0.4
16720,,3.0,,,,1.3,0.1,2.375,0.375
16721,,4.0,,,,2.5,0.625,1.875,0.125
16722,,5.0,,,,1.0,0.125,2.0,0.4
16723,2.5,5.0,1.111,6.0,,3.0,0.4,2.6,0.7
16724,2.5,4.0,1.071,7.5,,2.75,0.25,2.5,0.5
16725,,4.0,,,,1.25,0.0,1.375,0.25
16726,,4.0,,,,1.375,0.25,1.625,0.375
16727,2.5,3.0,1.142,5.0,,1.3,0.1,3.5,0.75
16728,2.5,6.0,1.125,5.5,,1.875,0.125,3.3,0.4
16729,,9.0,,,,2.75,0.25,2.375,0.375
16730,2.5,5.0,1.125,5.5,4.0,2.375,0.5,2.6,0.7
16731,,2.0,,,3.0,1.875,0.5,1.625,0.25
16732,,2.0,,,7.0,1.375,0.25,1.8,0.2
16733,2.5,7.0,1.2,4.333,3.0,3.0,0.5,3.0,0.5
16734,2.5,4.0,1.363,3.0,2.0,1.875,0.25,1.75,0.375
16735,,2.0,,,6.0,2.5,0.625,2.5,0.375
16736,,6.0,,,8.0,3.5,0.5,2.5,0.5
16737,,5.0,,,4.0,1.875,0.125,1.8,0.2
16738,,7.0,,,2.0,1.875,0.5,3.75,0.625
16739,,8.0,,,3.0,4.0,0.5,2.75,0.25
16740,,3.0,,,1.0,2.25,0.25,3.2,0.3
16741,,2.0,,,3.0,1.375,0.25,1.75,0.375
16742,,5.0,,,3.0,3.0,0.5,1.625,0.25
16743,,6.0,,,6.0,2.0,0.3,2.5,0.5
16744,,9.0,,,5.0,2.5,0.625,4.0,0.5
16745,,5.0,,,6.0,1.875,0.25,3.75,0.625
16746,,6.0,,,3.0,1.875,0.125,3.0,0.5
16747,,6.0,,,5.0,3.5,0.5,3.2,0.3
16748,2.5,7.0,1.125,5.5,5.0,4.0,0.5,2.5,0.375
16749,2.5,3.0,1.444,2.625,,1.875,0.25,3.0,0.5
16750,2.5,7.0,1.142,5.0,,3.0,0.5,3.75,0.625
16751,2.5,7.0,1.083,7.0,6.0,2.25,0.25,4.0,0.5
16752,,6.0,,,5.666666666666667,2.0,0.3,2.75,0.25
16753,,3.0,,,,1.875,0.5,1.8,0.2
16754,,2.0,,,,1.875,0.125,1.625,0.25
16755,2.5,6.0,1.142,5.0,,2.25,0.25,2.75,0.25
16756,2.5,8.0,1.062,8.0,,4.0,0.5,4.0,0.5
16757,2.5,4.0,1.222,4.0,,3.0,0.5,1.75,0.375
16758,2.5,2.0,1.25,3.75,,1.375,0.25,3.0,0.5
16759,,3.0,,,,2.5,0.625,2.5,0.5
16760,,1.0,,,,2.0,0.3,2.5,0.375
16761,2.5,3.0,1.166,4.5,,1.875,0.125,3.75,0.625
16762,2.5,3.0,1.25,3.75,,1.875,0.25,1.8,0.2
16763,,6.0,,,,4.0,0.5,3.2,0.3
16764,,5.0,,,,3.5,0.5,2.75,0.25
