,home_goals,away_goals,media_goals_home,media_goals_away,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2
10444,1.0,1.0,1.625,0.875,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
10445,1.0,1.0,1.625,0.875,,,,,,
10446,1.0,1.0,1.875,2.25,,,,,,
10447,1.0,0.0,1.625,2.25,,,,,,
10448,3.0,3.0,1.875,2.625,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
10449,2.0,5.0,1.625,2.25,0.0,1.0,1.775,0.0,2.0,1.925
10450,1.0,0.0,1.875,0.875,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
10451,0.0,2.0,1.625,1.625,0.0,1.0,1.85,0.0,2.0,1.85
10452,1.0,4.0,1.75,2.25,0.0,1.0,1.95,0.0,2.0,1.75
10453,2.0,2.0,1.875,1.625,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10454,2.0,3.0,1.75,2.625,"0.0, +0.5",1.0,1.8,"0.0, -0.5",2.0,1.9
10455,2.0,4.0,1.75,1.625,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
10456,4.0,2.0,2.75,1.375,-0.5,1.0,1.875,+0.5,2.0,1.825
10457,3.0,1.0,2.75,1.625,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10458,1.0,1.0,1.625,1.375,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10459,3.0,1.0,2.4,2.0,,,,,,
10460,4.0,1.0,2.1,1.2,,,,,,
10461,2.0,4.0,2.2,2.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10462,3.0,6.0,2.4,2.4,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10463,3.0,1.0,2.2,1.2,,,,,,
10464,2.0,2.0,2.7,2.4,,,,,,
10465,0.0,2.0,2.2,2.4,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
10466,2.0,1.0,1.8,2.5,,,,,,
10467,2.0,3.0,1.8,2.0,,,,,,
10468,5.0,4.0,2.2,2.5,,,,,,
10469,2.0,5.0,2.7,2.5,0.0,1.0,1.9,0.0,2.0,1.8
10470,3.0,3.0,1.8,2.4,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
10471,2.0,3.0,2.7,2.1,,,,,,
10472,3.0,2.0,2.1,2.5,,,,,,
10473,2.0,2.0,1.8,2.1,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10474,2.0,1.0,2.1,2.0,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
10475,3.0,2.0,2.1,2.1,,,,,,
10476,1.0,1.0,2.4,1.2,,,,,,
10477,0.0,1.0,2.4,2.1,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10478,2.0,2.0,2.7,1.2,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10479,1.0,0.0,1.0,1.8,,,,,,
10480,0.0,1.0,1.375,1.8,,,,,,
10481,3.0,1.0,1.625,1.8,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
10482,1.0,2.0,1.0,1.875,0.0,1.0,1.825,0.0,2.0,1.875
10483,1.0,1.0,1.625,1.8,0.0,1.0,1.925,0.0,2.0,1.775
10484,0.0,3.0,1.5,1.875,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10485,2.0,2.0,1.625,1.875,,,,,,
10486,0.0,2.0,2.0,1.4,,,,,,
10487,1.0,0.0,1.625,1.4,0.0,1.0,1.775,0.0,2.0,1.925
10488,3.0,3.0,2.0,1.8,-0.5,1.0,1.9,+0.5,2.0,1.8
10489,3.0,1.0,1.5,1.4,,,,,,
10490,0.0,0.0,2.0,1.875,,,,,,
10491,1.0,2.0,1.5,1.25,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10492,1.0,2.0,1.375,1.4,0.0,1.0,1.875,0.0,2.0,1.825
10493,3.0,1.0,2.0,1.25,,,,,,
10494,0.0,2.0,1.375,1.8,,,,,,
10495,2.0,2.0,1.375,1.25,0.0,1.0,1.75,0.0,2.0,1.95
10496,0.0,2.0,1.0,1.8,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10497,1.0,0.0,1.0,1.25,,,,,,
10498,0.0,0.0,1.5,1.8,,,,,,
10499,1.0,4.0,1.875,2.2,0.0,1.0,1.75,0.0,2.0,1.95
10500,2.0,3.0,1.875,2.875,0.0,1.0,1.85,0.0,2.0,1.85
10501,2.0,4.0,2.0,2.2,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
10502,3.0,0.0,1.875,1.125,0.0,1.0,1.825,0.0,2.0,1.875
10503,3.0,2.0,2.0,2.875,,,,,,
10504,0.0,2.0,1.6,1.125,,,,,,
10505,3.0,2.0,2.6,2.125,,,,,,
10506,2.0,3.0,2.375,2.0,,,,,,
10507,1.0,1.0,2.0,1.125,,,,,,
10508,1.0,1.0,1.25,1.5,,,,,,
10509,2.0,2.0,3.1,2.125,,,,,,
10510,2.0,1.0,2.6,1.0,,,,,,
10511,2.0,3.0,2.0,1.5,0.0,1.0,1.775,0.0,2.0,1.925
10512,3.0,1.0,1.25,2.2,-0.5,1.0,1.9,+0.5,2.0,1.8
10513,5.0,1.0,3.1,2.0,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
10514,2.0,1.0,1.875,1.0,,,,,,
10515,5.0,2.0,3.1,1.0,,,,,,
10516,3.0,3.0,1.75,2.5,,,,,,
10517,2.0,3.0,1.6,1.5,,,,,,
10518,2.0,2.0,1.25,1.125,,,,,,
10519,6.0,2.0,3.1,2.5,,,,,,
10520,3.0,1.0,1.75,2.125,,,,,,
10521,2.0,1.0,1.875,1.5,0.0,1.0,1.875,0.0,2.0,1.825
10522,3.0,2.0,1.6,2.1,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10523,1.0,4.0,1.875,2.5,,,,,,
10524,0.0,0.0,1.75,1.0,,,,,,
10525,0.0,2.0,1.25,2.1,0.0,1.0,1.775,0.0,2.0,1.925
10526,0.0,1.0,1.875,2.2,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
10527,2.0,3.0,1.875,2.6,,,,,,
10528,2.0,2.0,2.375,2.5,,,,,,
10529,3.0,1.0,1.875,2.1,,,,,,
10530,2.0,2.0,1.875,2.875,,,,,,
10531,3.0,0.0,1.75,2.6,,,,,,
10532,1.0,4.0,2.375,2.125,,,,,,
10533,2.0,2.0,1.875,2.1,,,,,,
10534,0.0,3.0,1.6,2.875,,,,,,
10535,1.0,4.0,2.375,2.6,,,,,,
10536,4.0,3.0,2.6,2.0,"-0.5, -1.0",1.0,1.825,"+0.5, +1.0",2.0,1.875
10537,3.0,3.0,1.8,1.125,0.0,1.0,1.75,0.0,2.0,1.95
10538,3.0,2.0,3.5,1.25,0.0,1.0,1.85,0.0,2.0,1.85
10539,3.0,2.0,2.6,2.6,0.0,1.0,1.825,0.0,2.0,1.875
10540,3.0,2.0,1.875,2.0,,,,,,
10541,4.0,1.0,1.8888888888888888,1.125,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
10542,2.0,1.0,1.8,2.25,0.0,1.0,1.85,0.0,2.0,1.85
10543,2.0,1.0,3.7,2.375,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10544,0.0,1.0,1.75,2.0,0.0,1.0,1.9,0.0,2.0,1.8
10545,3.0,0.0,1.8888888888888888,1.25,0.0,1.0,1.925,0.0,2.0,1.775
10546,3.0,2.0,1.0,2.25,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10547,1.0,3.0,2.125,2.375,-0.5,1.0,1.875,+0.5,2.0,1.825
10548,4.0,6.0,3.7,2.625,-0.5,1.0,1.875,+0.5,2.0,1.825
10549,3.0,4.0,1.8888888888888888,2.25,0.0,1.0,1.95,0.0,2.0,1.75
10550,2.0,0.0,1.875,0.8,0.0,1.0,1.8,0.0,2.0,1.9
10551,0.0,3.0,2.125,2.0,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
10552,2.0,2.0,2.125,2.625,,,,,,
10553,1.0,1.0,1.8888888888888888,0.8,,,,,,
10554,2.0,1.0,1.875,1.125,,,,,,
10555,0.0,4.0,2.125,2.625,,,,,,
10556,2.0,5.0,1.875,4.1,,,,,,
10557,1.0,0.0,1.0,0.8,,,,,,
10558,2.0,1.0,1.875,2.25,,,,,,
10559,5.0,5.0,2.125,4.1,0.0,1.0,1.875,0.0,2.0,1.825
10560,2.0,4.0,1.875,2.375,0.0,1.0,1.9,0.0,2.0,1.8
10561,1.0,2.0,1.0,1.9,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10562,3.0,1.0,3.5,0.8,0.0,1.0,1.9,0.0,2.0,1.8
10563,1.0,3.0,1.875,1.9,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
10564,3.0,1.0,3.5,1.125,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
10565,4.0,6.0,2.125,4.1,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
10566,1.0,3.0,1.875,2.625,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10567,4.0,3.0,3.5,1.9,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10568,3.0,0.0,1.8,1.25,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
10569,2.0,0.0,2.125,3.75,+0.5,1.0,1.8,-0.5,2.0,1.9
10570,2.0,6.0,1.75,4.1,+0.5,1.0,1.8,-0.5,2.0,1.9
10571,1.0,2.0,1.8,1.9,,,,,,
10572,0.0,2.0,1.0,1.25,,,,,,
10573,2.0,3.0,1.875,3.75,,,,,,
10574,1.0,3.0,1.75,2.375,,,,,,
10575,4.0,5.0,1.75,3.75,+0.5,1.0,1.8,-0.5,2.0,1.9
10576,3.0,2.0,3.7,2.0,,,,,,
10577,5.0,5.0,3.7,3.75,0.0,1.0,1.85,0.0,2.0,1.85
10578,2.0,0.0,2.125,2.0,0.0,1.0,1.775,0.0,2.0,1.925
10579,3.0,3.0,1.75,2.75,,,,,,
10580,3.0,7.0,1.875,2.625,,,,,,
10581,3.0,2.0,3.8,1.75,,,,,,
10582,2.0,1.0,2.3,2.125,,,,,,
10583,2.0,2.0,3.0,2.75,,,,,,
10584,2.0,4.0,1.75,3.375,,,,,,
10585,3.0,3.0,2.7,1.75,-0.5,1.0,1.875,+0.5,2.0,1.825
10586,4.0,4.0,3.8,2.8,-0.5,1.0,1.875,+0.5,2.0,1.825
10587,7.0,0.0,3.0,2.625,"-0.5, -1.0",1.0,1.85,"+0.5, +1.0",2.0,1.85
10588,1.0,4.0,3.125,3.375,0.0,1.0,1.9,0.0,2.0,1.8
10589,4.0,1.0,2.7,2.125,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
10590,2.0,4.0,2.5,2.8,0.0,1.0,1.75,0.0,2.0,1.95
10591,5.0,1.0,3.0,3.375,-1.0,1.0,1.875,+1.0,2.0,1.825
10592,2.0,1.0,3.125,2.25,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
10593,2.0,2.0,2.7,2.8,-0.5,1.0,1.85,+0.5,2.0,1.85
10594,5.0,2.0,2.5,3.8,"+0.5, +1.0",1.0,1.9,"-0.5, -1.0",2.0,1.8
10595,1.0,2.0,3.0,2.25,-0.5,1.0,1.825,+0.5,2.0,1.875
10596,3.0,3.0,3.125,2.75,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10597,6.0,6.0,2.7,3.8,0.0,1.0,1.875,0.0,2.0,1.825
10598,2.0,1.0,2.5,1.75,0.0,1.0,1.9,0.0,2.0,1.8
10599,3.0,2.0,3.125,2.25,0.0,1.0,1.925,0.0,2.0,1.775
10600,4.0,4.0,3.125,3.375,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
10601,4.0,5.0,2.5,3.8,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
10602,2.0,1.0,2.5,2.8,0.0,1.0,1.825,0.0,2.0,1.875
10603,3.0,2.0,3.125,3.125,"+0.5, +1.0",1.0,1.85,"-0.5, -1.0",2.0,1.85
10604,0.0,4.0,1.875,2.25,"0.0, +0.5",1.0,1.8,"0.0, -0.5",2.0,1.9
10605,2.0,5.0,2.5,3.7,,,,,,
10606,2.0,3.0,2.3,3.8,,,,,,
10607,5.0,1.0,3.125,3.125,,,,,,
10608,2.0,5.0,1.875,2.75,,,,,,
10609,3.0,4.0,2.5,3.7,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
10610,3.0,0.0,2.3,1.75,0.0,1.0,1.95,0.0,2.0,1.75
10611,1.0,4.0,1.875,3.125,+1.0,1.0,1.825,-1.0,2.0,1.875
10612,3.0,0.0,1.75,2.625,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
10613,3.0,2.0,2.3,3.7,,,,,,
10614,2.0,4.0,3.8,2.125,,,,,,
10615,2.0,3.0,1.75,3.125,,,,,,
10616,5.0,3.0,3.125,2.625,,,,,,
10617,1.0,5.0,3.8,3.7,,,,,,
10618,1.0,1.0,2.5,2.125,,,,,,
10619,1.0,2.0,1.5,2.7,,,,,,
10620,3.0,6.0,1.8888888888888888,2.5,,,,,,
10621,3.0,5.0,3.5,2.7,,,,,,
10622,1.0,1.0,1.5,2.2,,,,,,
10623,5.0,3.0,3.5,2.5,,,,,,
10624,3.0,2.0,2.3,2.2,0.0,1.0,1.9,0.0,2.0,1.8
10625,4.0,3.0,3.5,2.2,,,,,,
10626,3.0,3.0,3.4,3.4285714285714284,,,,,,
10627,4.0,2.0,3.5,3.4285714285714284,,,,,,
10628,3.0,2.0,3.4,2.7,,,,,,
10629,1.0,1.0,2.375,2.0,,,,,,
10630,5.0,3.0,1.5,2.7,,,,,,
10631,4.0,3.0,2.4,1.7,,,,,,
10632,3.0,1.0,2.8,2.7,,,,,,
10633,2.0,1.0,2.8,2.0,0.0,1.0,1.825,0.0,2.0,1.875
10634,2.0,4.0,1.3,2.4,0.0,1.0,1.875,0.0,2.0,1.825
10635,2.0,5.0,2.5,2.4,"-1.0, -1.5",1.0,1.9,"+1.0, +1.5",2.0,1.8
10636,3.0,2.0,2.2,2.9,+0.5,1.0,1.9,-0.5,2.0,1.8
10637,3.0,1.0,2.0,2.7,,,,,,
10638,1.0,3.0,2.375,2.0,,,,,,
10639,0.0,0.0,2.2,2.4,,,,,,
10640,2.0,2.0,2.4,2.9,,,,,,
10641,2.0,2.0,2.0,2.0,,,,,,
10642,0.0,2.0,1.3,2.7,,,,,,
10643,1.0,1.0,2.5,1.8,,,,,,
10644,3.0,4.0,2.5,1.7,,,,,,
10645,1.0,1.0,1.5,2.0,,,,,,
10646,2.0,3.0,2.375,2.4,,,,,,
10647,1.0,3.0,2.4,2.7,,,,,,
10648,2.0,2.0,2.8,2.4,,,,,,
10649,1.0,4.0,1.3,2.0,,,,,,
10650,1.0,1.0,2.8,2.0,,,,,,
10651,5.0,2.0,2.2,1.8,,,,,,
10652,1.0,1.0,2.5,2.9,,,,,,
10653,0.0,3.0,2.375,2.7,,,,,,
10654,4.0,3.0,2.0,2.0,,,,,,
10655,3.0,2.0,2.5,2.7,,,,,,
10656,1.0,4.0,2.8,1.7,,,,,,
10657,4.0,2.0,2.8,2.4,,,,,,
10658,2.0,1.0,1.5,2.0,,,,,,
10659,2.0,1.0,2.3,3.1,+0.5,1.0,1.875,-0.5,2.0,1.825
10660,1.0,3.0,1.9,2.8,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10661,1.0,1.0,2.1,3.6,+0.5,1.0,1.8,-0.5,2.0,1.9
10662,3.0,1.0,2.8,1.8,-0.5,1.0,1.85,+0.5,2.0,1.85
10663,2.0,5.0,3.3,2.8,0.0,1.0,1.825,0.0,2.0,1.875
10664,2.0,2.0,2.3,1.8,+1.0,1.0,1.85,-1.0,2.0,1.85
10665,4.0,2.0,1.7,2.5,0.0,1.0,1.925,0.0,2.0,1.775
10666,0.0,1.0,1.75,2.2,0.0,1.0,1.775,0.0,2.0,1.925
10667,2.0,1.0,2.7,2.25,,,,,,
10668,3.0,1.0,2.2,2.6,,,,,,
10669,0.0,3.0,2.8,3.1,,,,,,
10670,1.0,2.0,1.9,3.6,,,,,,
10671,4.0,4.0,3.125,2.2,,,,,,
10672,2.0,6.0,1.7,2.75,,,,,,
10673,5.0,0.0,3.3,1.8,,,,,,
10674,1.0,1.0,2.1,1.8,,,,,,
10675,1.0,1.0,1.75,2.25,0.0,1.0,1.825,0.0,2.0,1.875
10676,1.0,3.0,2.2,2.5,0.0,1.0,1.825,0.0,2.0,1.875
10677,0.0,3.0,2.1,1.8,-0.5,1.0,1.825,+0.5,2.0,1.875
10678,3.0,4.0,2.8,1.8,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10679,4.0,4.0,2.7,2.75,,,,,,
10680,0.0,2.0,3.125,2.6,,,,,,
10681,2.0,4.0,2.3,2.8,+0.5,1.0,1.85,-0.5,2.0,1.85
10682,2.0,1.0,3.3,3.1,-0.5,1.0,1.775,+0.5,2.0,1.925
10683,1.0,0.0,2.7,2.6,0.0,1.0,1.775,0.0,2.0,1.925
10684,2.0,2.0,2.2,2.75,0.0,1.0,1.925,0.0,2.0,1.775
10685,2.0,2.0,2.8,3.6,+0.5,1.0,1.85,-0.5,2.0,1.85
10686,2.0,3.0,1.9,1.8,-1.0,1.0,1.85,+1.0,2.0,1.85
10687,2.0,1.0,1.7,2.2,,,,,,
10688,3.0,2.0,3.125,2.5,,,,,,
10689,2.0,5.0,2.1,2.8,,,,,,
10690,0.0,1.0,3.3,1.8,,,,,,
10691,1.0,3.0,2.2,2.25,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
10692,0.0,2.0,1.75,2.6,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
10693,2.0,4.0,2.3,3.6,+1.0,1.0,1.8,-1.0,2.0,1.9
10694,2.0,2.0,1.9,3.1,-0.5,1.0,1.825,+0.5,2.0,1.875
10695,2.0,2.0,3.125,2.75,,,,,,
10696,1.0,3.0,2.7,2.2,,,,,,
10697,3.0,2.0,1.75,2.5,0.0,1.0,1.85,0.0,2.0,1.85
10698,2.0,3.0,1.7,2.25,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10699,3.0,2.0,2.4,2.3,+0.5,1.0,1.875,-0.5,2.0,1.825
10700,3.0,0.0,2.5,2.9,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10701,4.0,2.0,2.0,2.5,0.0,1.0,1.925,0.0,2.0,1.775
10702,5.0,3.0,2.6,1.7,0.0,1.0,1.775,0.0,2.0,1.925
10703,1.0,3.0,2.6,2.1,-0.5,1.0,1.85,+0.5,2.0,1.85
10704,2.0,5.0,2.5,4.1,+0.5,1.0,1.8,-0.5,2.0,1.9
10705,4.0,1.0,2.0,1.1,0.0,1.0,1.8,0.0,2.0,1.9
10706,4.0,2.0,2.7,2.9,0.0,1.0,1.95,0.0,2.0,1.75
10707,0.0,5.0,2.8,2.9,0.0,1.0,1.775,0.0,2.0,1.925
10708,2.0,2.0,2.4,2.9,+1.0,1.0,1.85,-1.0,2.0,1.85
10709,2.0,2.0,1.8,1.7,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
10710,1.0,2.0,2.0,2.3,"0.0, +0.5",1.0,1.775,"0.0, -0.5",2.0,1.925
10711,1.0,1.0,2.6,2.3,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
10712,0.0,2.0,2.5,4.1,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10713,2.0,6.0,2.6,2.9,0.0,1.0,1.825,0.0,2.0,1.875
10714,1.0,0.0,2.0,2.5,0.0,1.0,1.825,0.0,2.0,1.875
10715,0.0,5.0,2.8,2.1,-1.0,1.0,1.9,+1.0,2.0,1.8
10716,1.0,4.0,2.5,2.9,+0.5,1.0,1.9,-0.5,2.0,1.8
10717,5.0,5.0,2.7,2.3,0.0,1.0,1.825,0.0,2.0,1.875
10718,4.0,0.0,1.8,1.1,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10719,4.0,2.0,2.5,2.1,-0.5,1.0,1.825,+0.5,2.0,1.875
10720,0.0,3.0,2.6,2.9,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10721,2.0,2.0,2.7,1.1,0.0,1.0,1.775,0.0,2.0,1.925
10722,3.0,2.0,2.0,2.3,0.0,1.0,1.925,0.0,2.0,1.775
10723,4.0,2.0,2.4,2.9,+0.5,1.0,1.85,-0.5,2.0,1.85
10724,1.0,4.0,2.8,2.3,-0.5,1.0,1.775,+0.5,2.0,1.925
10725,0.0,2.0,2.0,1.7,0.0,1.0,1.9,0.0,2.0,1.8
10726,1.0,2.0,1.8,2.5,0.0,1.0,1.75,0.0,2.0,1.95
10727,3.0,4.0,2.6,4.1,0.0,1.0,1.85,0.0,2.0,1.85
10728,0.0,0.0,2.5,2.1,,,,,,
10729,0.0,2.0,2.0,2.9,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
10730,1.0,1.0,2.6,1.1,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
10731,4.0,3.0,2.5,2.9,"0.0, +0.5",1.0,1.775,"0.0, -0.5",2.0,1.925
10732,1.0,5.0,2.8,2.9,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10733,1.0,0.0,1.8,2.3,0.0,1.0,1.875,0.0,2.0,1.825
10734,3.0,2.0,2.7,1.7,0.0,1.0,1.875,0.0,2.0,1.825
10735,2.0,0.0,2.4,4.1,,,,,,
10736,3.0,1.0,2.5,2.3,,,,,,
10737,4.0,1.0,2.6,2.5,0.0,1.0,1.85,0.0,2.0,1.85
10738,3.0,6.0,2.0,2.9,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
10739,3.0,1.0,1.8571428571428572,2.0,,,,,,
10740,2.0,3.0,2.3,1.0,,,,,,
10741,4.0,1.0,2.3,2.2222222222222223,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
10742,1.0,2.0,1.9,2.0,+1.0,1.0,1.775,-1.0,2.0,1.925
10743,4.0,1.0,1.625,2.6,0.0,1.0,1.9,0.0,2.0,1.8
10744,3.0,0.0,3.125,2.75,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
10745,1.0,2.0,3.0,2.4285714285714284,,,,,,
10746,2.0,2.0,1.9,2.2222222222222223,,,,,,
10747,4.0,6.0,2.625,3.75,"0.0, +0.5",1.0,1.8,"0.0, -0.5",2.0,1.9
10748,1.0,1.0,1.3,2.25,-0.5,1.0,1.925,+0.5,2.0,1.775
10749,2.0,2.0,1.8571428571428572,2.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10750,3.0,1.0,2.3,1.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10751,1.0,3.0,1.75,2.75,0.0,1.0,1.9,0.0,2.0,1.8
10752,1.0,3.0,1.625,3.25,0.0,1.0,1.95,0.0,2.0,1.75
10753,3.0,1.0,3.125,2.25,,,,,,
10754,5.0,2.0,2.625,2.6,,,,,,
10755,1.0,2.0,2.3,2.2222222222222223,,,,,,
10756,1.0,1.0,1.9,2.0,,,,,,
10757,1.0,4.0,1.3,3.25,,,,,,
10758,2.0,4.0,1.75,3.75,,,,,,
10759,2.0,1.0,3.0,2.4285714285714284,,,,,,
10760,2.0,2.0,1.9,2.2222222222222223,,,,,,
10761,2.0,3.0,1.3,3.75,,,,,,
10762,1.0,2.0,2.625,3.25,,,,,,
10763,1.0,1.0,1.8571428571428572,2.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10764,2.0,2.0,2.3,1.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
10765,2.0,5.0,1.625,2.75,,,,,,
10766,2.0,4.0,1.75,2.6,,,,,,
10767,2.0,0.0,2.3,2.2222222222222223,,,,,,
10768,2.0,5.0,1.9,2.0,,,,,,
10769,2.0,3.0,2.625,2.25,,,,,,
10770,3.0,2.0,3.125,3.75,,,,,,
10771,4.0,4.0,3.0,2.4285714285714284,,,,,,
10772,2.0,3.0,1.9,2.2222222222222223,,,,,,
10773,4.0,6.0,1.75,3.25,,,,,,
10774,2.0,2.0,1.3,2.75,,,,,,
10775,3.0,3.0,3.125,2.6,,,,,,
10776,1.0,4.0,1.625,2.25,,,,,,
10777,3.0,1.0,2.4285714285714284,1.8,,,,,,
10778,3.0,1.0,2.4,1.1428571428571428,,,,,,
10779,2.0,3.0,2.4,1.6,,,,,,
10780,3.0,3.0,1.9,1.8,,,,,,
10781,1.0,3.0,2.625,3.2,,,,,,
10782,0.0,4.0,2.75,3.375,,,,,,
10783,1.0,2.0,3.0,1.5714285714285714,,,,,,
10784,1.0,2.0,1.9,1.6,,,,,,
10785,1.0,1.0,1.875,3.0,,,,,,
10786,0.0,4.0,2.0,2.125,,,,,,
10787,0.0,1.0,2.4285714285714284,1.8,,,,,,
10788,1.0,1.0,2.4,1.1428571428571428,,,,,,
10789,4.0,3.0,3.125,3.375,,,,,,
10790,4.0,4.0,2.625,2.75,,,,,,
10791,4.0,1.0,2.75,2.125,,,,,,
10792,2.0,2.0,1.875,3.2,,,,,,
10793,4.0,2.0,2.4,1.6,,,,,,
10794,5.0,2.0,1.9,1.8,,,,,,
10795,3.0,4.0,2.0,2.75,,,,,,
10796,1.0,3.0,3.125,3.0,,,,,,
10797,2.0,3.0,3.0,1.5714285714285714,,,,,,
10798,0.0,0.0,1.9,1.6,,,,,,
10799,4.0,3.0,2.0,3.0,,,,,,
10800,2.0,2.0,1.875,2.75,,,,,,
10801,4.0,3.0,2.4285714285714284,1.8,,,,,,
10802,3.0,2.0,2.4,1.1428571428571428,,,,,,
10803,2.0,3.0,2.625,3.375,,,,,,
10804,5.0,5.0,3.125,3.2,,,,,,
10805,2.0,2.0,2.4,1.6,,,,,,
10806,4.0,5.0,1.9,1.8,,,,,,
10807,2.0,1.0,1.875,2.125,0.0,1.0,1.85,0.0,2.0,1.85
10808,2.0,5.0,2.75,3.0,,,,,,
10809,4.0,0.0,3.0,1.5714285714285714,,,,,,
10810,1.0,3.0,1.9,1.6,,,,,,
10811,3.0,1.0,3.125,2.75,,,,,,
10812,0.0,1.0,2.0,3.375,,,,,,
10813,5.0,5.0,2.75,3.2,,,,,,
10814,3.0,3.0,2.625,2.125,,,,,,
10815,3.0,3.0,2.5714285714285716,2.7,,,,,,
10816,3.0,3.0,1.8,1.1428571428571428,,,,,,
10817,2.0,2.0,1.8,1.7,,,,,,
10818,2.0,0.0,1.5,2.7,,,,,,
10819,4.0,3.0,2.875,2.0,,,,,,
10820,3.0,4.0,3.1,3.3,,,,,,
10821,3.0,4.0,3.5714285714285716,3.2857142857142856,,,,,,
10822,2.0,2.0,1.5,1.7,,,,,,
10823,3.0,3.0,3.0,2.375,"0.0, +0.5",1.0,1.8,"0.0, -0.5",2.0,1.9
10824,1.0,6.0,2.9,3.25,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
10825,1.0,5.0,2.5714285714285716,2.7,,,,,,
10826,3.0,0.0,1.8,1.1428571428571428,,,,,,
10827,5.0,7.0,3.0,3.3,,,,,,
