,media_goals_home,media_goals_away,home_h2h_mean,away_h2h_mean,asian_handicap_1,asian_handicap_2,odds,indefinido,negativo,positivo,reembolso
24525,2.0,3.0,4.0,0.0,0.0,0.5,1.825,False,False,True,False
24526,2.0,1.0,2.0,1.0,0.0,0.0,1.8,False,True,False,False
24527,3.6,2.8,4.0,1.0,2.0,2.5,1.8,False,True,False,False
24528,3.6,1.0,2.0,2.0,1.0,1.0,1.8,False,False,False,True
24529,3.4,2.8,3.0,4.0,0.5,0.5,1.8,False,True,False,False
24530,3.8,3.4,2.0,4.0,1.5,1.5,1.875,False,False,True,False
24531,2.2,3.6,3.0,3.0,0.0,0.0,1.875,False,False,True,False
24540,3.0,4.2,3.0,4.0,-1.5,-1.5,1.825,False,True,False,False
24547,3.8,3.6,4.0,1.0,2.5,2.5,1.825,False,True,False,False
24548,3.8,1.4,4.0,2.0,1.0,1.0,1.85,False,True,False,False
24549,3.0,3.6,6.0,3.0,0.5,1.0,1.9,False,False,True,False
24557,1.2,1.8,1.0,3.0,0.0,0.5,1.8,False,True,False,False
24561,2.2,1.8,1.0,2.0,0.0,-0.5,1.8,False,False,False,True
24562,2.2,2.75,3.0,7.0,-0.5,-0.5,1.925,False,False,True,False
24563,1.6,2.5,2.0,0.0,0.0,-0.5,1.875,False,False,True,False
24567,3.0,1.2,2.0,1.0,0.0,0.5,1.85,False,True,False,False
24568,2.25,1.2,3.0,1.0,0.0,0.5,1.875,False,False,False,True
24569,1.2,2.0,1.0,4.0,0.0,0.5,1.8,False,False,True,False
24570,1.2,1.6,3.0,3.0,0.0,0.5,1.775,False,True,False,False
24573,3.0,2.4,4.0,1.0,0.0,0.5,1.85,False,False,False,True
24574,1.0,3.0,3.3333333333333335,3.0,0.0,0.0,1.85,False,False,True,False
24575,3.0,1.2,4.0,1.0,0.5,0.5,1.9,False,False,True,False
24576,3.2,4.2,3.0,1.0,-1.0,-1.5,1.9,False,True,False,False
24579,3.8,2.0,5.0,2.0,0.0,0.0,1.9,False,True,False,False
24581,2.4,3.6,0.3333333333333333,2.0,0.0,0.0,1.875,False,True,False,False
24583,3.8,2.0,7.0,3.0,1.5,2.0,1.825,False,False,False,True
24585,1.4,1.6,2.6666666666666665,3.6666666666666665,0.0,0.5,1.85,False,False,True,False
24586,3.0,3.0,2.0,2.0,0.0,0.0,1.875,False,True,False,False
24587,2.0,2.0,4.0,4.0,-0.5,-1.0,1.825,False,False,False,True
24588,2.6,4.2,5.0,5.0,-1.0,-1.5,1.8,False,False,False,True
24589,1.0,2.4,1.0,2.0,0.0,-0.5,1.925,False,False,True,False
24593,3.0,1.2,2.0,6.0,-0.5,-0.5,1.875,False,True,False,False
24595,2.6,2.0,3.0,5.0,-0.5,-0.5,1.8,False,True,False,False
24596,3.8,2.0,2.0,2.0,1.0,1.5,1.8,False,True,False,False
24598,1.4,2.4,1.6666666666666667,2.3333333333333335,0.0,0.0,1.825,False,True,False,False
24599,3.0,4.2,4.0,1.0,0.0,-0.5,1.8,False,True,False,False
24604,2.2,2.8,1.5,2.5,0.0,-0.5,1.775,False,True,False,False
24605,2.0,3.4,2.0,4.0,-1.5,-2.0,1.85,False,True,False,False
24607,3.0,1.6,3.75,2.0,0.5,0.5,1.875,False,True,False,False
24610,4.0,2.0,6.0,4.0,1.0,1.5,1.9,False,True,False,False
24617,3.0,2.0,2.0,1.0,0.5,0.5,1.9,False,False,True,False
24619,2.2,2.6,2.6666666666666665,1.3333333333333333,0.0,0.0,1.875,False,False,True,False
24621,4.0,2.2,2.0,3.0,0.0,0.5,1.9,False,True,False,False
24623,3.2,1.6,2.6666666666666665,2.6666666666666665,0.0,0.0,1.85,False,True,False,False
24624,3.0,1.6,3.0,1.0,0.0,0.0,1.875,False,False,True,False
24630,1.2,3.4,2.0,5.0,-1.0,-1.0,1.8,False,True,False,False
24631,3.0,2.0,2.0,3.0,-0.5,-0.5,1.875,False,True,False,False
24636,3.2,2.8,2.6666666666666665,2.6666666666666665,0.0,0.0,1.875,False,False,True,False
24637,1.2,2.2,2.0,1.0,-0.5,-0.5,1.8,False,True,False,False
24639,3.0,3.4,3.0,4.0,-0.5,-0.5,1.8,False,False,True,False
24643,2.8,4.0,4.0,6.0,-1.5,-2.0,1.875,False,True,False,False
24646,2.0,3.6,3.0,2.5,0.0,0.5,1.825,False,False,True,False
24647,3.4,3.0,1.0,3.0,0.5,0.5,1.9,False,True,False,False
24648,3.4,2.0,3.0,5.0,1.0,1.0,1.9,False,True,False,False
24653,3.4,3.6,6.0,3.0,0.5,0.5,1.825,False,False,True,False
24655,3.8,2.0,2.0,4.0,0.5,0.5,1.9,False,True,False,False
24656,3.4,4.0,3.0,4.0,-1.0,-1.5,1.9,False,False,True,False
24659,3.4,2.6,3.0,2.0,0.5,0.5,1.9,False,True,False,False
24663,3.4,3.0,3.0,0.0,1.5,1.5,1.825,False,False,True,False
24666,3.4,2.2,1.0,3.0,0.0,0.5,1.875,False,False,True,False
24667,2.8,2.8,3.0,3.0,-0.5,-0.5,1.825,False,True,False,False
24668,1.8,4.0,1.0,5.0,-1.0,-1.0,1.8,False,False,True,False
24675,1.8,2.6,3.0,3.0,-0.5,-0.5,1.8,False,False,True,False
24679,3.8,4.0,2.0,2.0,0.0,-0.5,1.8,False,True,False,False
24683,1.2,2.0,3.0,2.0,0.0,0.0,1.775,False,False,True,False
24686,2.0,2.6,4.0,3.0,0.5,1.0,1.8,False,False,True,False
24688,1.2,2.8,1.0,4.0,0.0,0.0,1.75,False,False,True,False
24689,2.2,2.6,3.0,1.0,0.5,1.0,1.825,False,True,False,False
24693,2.0,3.0,4.0,4.0,0.0,0.0,1.925,False,False,True,False
24696,2.2,2.0,4.0,4.0,-0.5,-0.5,1.9,False,True,False,False
24698,2.2,3.0,1.0,3.0,0.0,0.0,1.925,False,True,False,False
24699,2.2,2.8,4.0,0.0,-0.5,-1.0,1.875,False,False,True,False
24701,2.0,2.4,3.0,2.0,0.0,-0.5,1.825,False,False,False,True
24703,3.6,3.8,4.0,2.0,0.0,0.0,1.775,False,False,False,True
24706,2.0,2.8,3.0,3.0,0.5,0.5,1.8,False,False,True,False
24707,3.6,2.4,3.0,7.0,0.0,0.0,1.775,False,True,False,False
24709,2.8,2.8,3.0,4.0,0.5,1.0,1.825,False,False,True,False
24713,2.0,2.8,5.0,3.0,0.0,0.0,1.925,False,False,False,True
24716,3.6,3.8,3.0,3.0,-0.5,-0.5,1.925,False,False,True,False
24718,2.8,2.8,1.0,4.0,0.0,0.0,1.925,False,True,False,False
24719,3.6,2.4,2.0,0.0,-0.5,-1.0,1.875,False,True,False,False
24721,2.6,2.4,2.5,3.0,0.0,-0.5,1.825,False,True,False,False
24723,4.2,3.0,4.0,4.0,0.0,0.0,1.85,False,True,False,False
24726,2.6,2.0,4.0,4.0,0.0,0.5,1.925,False,True,False,False
24728,4.2,2.4,5.0,2.0,0.0,0.0,1.775,False,False,False,True
24729,2.8,2.0,2.0,5.0,0.5,1.0,1.825,False,True,False,False
24736,2.6,3.0,2.0,3.0,0.0,-0.5,1.85,False,False,True,False
24738,2.8,3.4,2.0,2.0,0.0,0.0,1.925,False,True,False,False
24739,2.6,2.4,5.0,2.0,-0.5,-1.0,1.875,False,True,False,False
24742,2.8,3.6,4.0,2.0,0.0,-0.5,1.825,False,True,False,False
24743,1.6,2.8,1.0,4.0,0.0,0.0,1.85,False,True,False,False
24746,2.8,2.6,1.0,1.0,0.5,0.5,1.775,False,False,True,False
24747,1.6,3.6,3.0,3.0,0.0,0.0,1.775,False,False,True,False
24749,1.2,2.6,4.0,3.0,0.5,1.0,1.825,False,True,False,False
24751,1.2,2.8,2.5,3.0,0.0,0.5,1.875,False,False,True,False
24753,2.8,3.2,3.0,3.0,0.0,0.0,1.85,False,False,False,True
24756,1.8,2.8,3.0,4.0,0.0,-0.5,1.8,False,False,True,False
24759,1.8,3.6,1.0,3.0,-0.5,-1.0,1.875,False,True,False,False
24764,2.6,2.0,1.0,6.0,0.0,0.0,1.925,False,False,True,False
24765,3.4,1.2,2.0,2.0,1.5,1.5,1.825,False,True,False,False
24766,1.4,2.2,0.0,0.0,0.0,0.0,1.775,False,False,True,False
24775,2.0,2.0,0.0,3.0,-1.5,-1.5,1.875,False,True,False,False
24776,2.2,2.0,5.0,3.0,0.0,0.0,1.925,False,True,False,False
24784,2.4,2.8,3.0,1.0,0.0,0.0,1.825,False,True,False,False
24785,2.0,0.8,4.0,1.0,1.5,1.5,1.825,False,True,False,False
24795,1.4,2.8,2.0,3.0,-1.5,-2.0,1.875,False,False,False,True
24801,2.4,2.4,3.0,1.0,0.0,-0.5,1.85,False,False,True,False
24803,2.2,2.4,7.0,5.0,0.0,0.0,1.85,False,True,False,False
24805,2.2,1.8,1.5,1.0,1.5,2.0,1.825,False,False,False,True
24808,1.6,2.4,2.0,5.0,-1.0,-1.0,1.85,False,False,True,False
24814,2.2,2.4,2.0,2.0,0.0,0.0,1.875,False,False,False,True
24815,1.6,2.4,1.5,3.0,-1.5,-1.5,1.875,False,False,True,False
24818,2.2,1.8,2.0,4.0,1.0,1.0,1.9,False,False,True,False
24822,1.6,2.8,3.0,4.0,0.0,0.5,1.75,False,False,True,False
24823,1.4,1.6,2.0,3.0,-0.5,-1.0,1.9,False,True,False,False
24826,2.8,1.4,5.0,0.0,0.0,0.5,1.8,False,True,False,False
24834,2.8,2.8,3.0,1.0,0.5,1.0,1.8,False,False,True,False
24835,1.6,1.6,0.0,1.0,0.0,-0.5,1.9,False,False,False,True
24839,1.4,2.2,1.0,2.5,0.0,0.0,1.8,False,False,True,False
24840,2.6,2.8,2.5,2.0,-0.5,-1.0,1.875,False,True,False,False
24842,2.2,2.4,1.0,0.0,0.0,0.5,1.75,False,False,True,False
24845,1.2,2.8,2.0,1.0,-0.5,-0.5,1.85,False,True,False,False
24846,2.0,1.4,2.0,0.0,0.0,-0.5,1.925,False,True,False,False
24851,0.8,2.2,3.0,6.0,-0.5,-0.5,1.875,False,False,True,False
24852,2.4,2.2,1.0,1.0,0.5,1.0,1.85,False,False,True,False
24853,2.4,2.2,3.0,2.6666666666666665,0.5,0.5,1.825,False,False,True,False
24861,1.2,2.2,0.0,3.0,0.5,0.5,1.85,False,False,True,False
24862,2.2,3.2,2.0,3.0,-0.5,-1.0,1.8,False,False,False,True
24863,1.2,3.2,1.0,5.0,-0.5,-0.5,1.85,False,False,True,False
24864,2.2,1.2,2.0,2.0,0.0,0.0,1.85,False,False,False,True
24865,1.4,3.2,2.0,3.0,-0.5,-0.5,1.85,False,False,True,False
24866,2.2,2.2,2.0,1.0,0.0,-0.5,1.925,False,False,False,True
24869,2.2,1.8,3.0,6.0,0.0,0.0,1.825,False,False,True,False
24870,3.0,1.2,4.0,4.0,0.0,0.5,1.8,False,True,False,False
24937,2.0,1.6,1.0,2.5,-0.5,-1.0,1.85,False,False,True,False
24947,4.0,3.8,1.0,4.5,1.0,1.0,1.775,False,False,False,True
24958,1.6,2.4,3.0,2.0,0.0,-0.5,1.925,False,False,True,False
24964,2.6,2.2,1.0,1.5,0.5,1.0,1.8,False,True,False,False
24977,1.4,2.2,2.0,0.0,0.0,0.5,1.85,False,False,True,False
24983,1.6,2.4,3.0,3.5,-0.5,-1.0,1.775,False,False,True,False
25025,2.0,2.75,1.0,2.0,0.0,0.0,1.875,False,False,True,False
25031,2.0,1.25,3.5,1.0,0.0,0.5,1.825,False,True,False,False
25056,2.6,1.6,2.5,2.0,0.0,0.0,1.875,False,False,False,True
25068,1.4,1.8,2.0,0.0,0.0,-0.5,1.85,False,False,False,True
25069,1.8,2.8,2.0,2.0,0.0,0.0,1.85,False,False,True,False
25092,1.4,2.8,2.0,2.0,0.0,0.0,1.975,False,False,False,True
25094,2.2,2.8,2.0,2.0,0.5,0.5,1.85,False,True,False,False
25097,4.4,2.2,2.0,1.0,0.0,-0.5,1.825,False,True,False,False
25099,1.8,1.8,0.0,1.0,0.0,-0.5,1.85,False,True,False,False
25100,2.0,1.6,4.0,1.0,0.0,0.0,1.875,False,True,False,False
25101,2.2,1.4,1.0,4.0,-0.5,-1.0,1.875,False,True,False,False
25103,2.6,2.4,4.0,0.0,0.0,0.0,1.75,False,True,False,False
25104,3.8,2.2,3.0,1.6666666666666667,0.5,0.5,1.85,False,True,False,False
25106,1.6,1.8,1.0,3.0,0.0,-0.5,1.85,False,False,False,True
25108,4.4,1.4,2.0,3.0,-0.5,-1.0,1.85,False,True,False,False
25110,1.8,2.4,3.0,1.0,0.0,-0.5,1.85,False,False,False,True
25111,4.2,2.0,2.0,2.5,0.0,0.0,1.85,False,True,False,False
25120,1.6,2.2,4.0,2.0,0.0,0.0,1.825,False,False,True,False
25121,3.8,2.4,2.0,3.0,0.5,0.5,1.825,False,True,False,False
25123,1.6,2.0,4.0,2.0,0.0,0.0,1.95,False,False,False,True
25181,2.8,3.0,3.5,3.0,-0.5,-0.5,1.85,False,False,True,False
25182,2.2,2.4,2.0,5.0,0.0,0.0,1.75,False,False,True,False
25188,2.0,3.0,1.0,3.0,-0.5,-1.0,1.8,False,False,False,True
25189,2.4,2.0,2.0,1.0,0.0,0.0,1.85,False,False,True,False
25232,1.8,2.2,2.0,0.0,0.5,0.5,1.9,False,True,False,False
25233,1.4,1.2,0.0,4.0,-0.5,-1.0,1.825,False,False,True,False
25238,3.0,2.8,4.0,1.0,0.0,0.5,1.9,False,False,True,False
25254,3.2,4.4,2.0,2.0,0.0,-0.5,1.85,False,True,False,False
25256,3.2,2.2,2.5,1.5,0.5,0.5,1.925,False,False,True,False
25257,2.2,1.6,2.5,1.0,-0.5,-1.0,1.825,False,False,True,False
25258,3.2,3.0,2.0,4.0,0.0,-0.5,1.9,False,True,False,False
25260,2.2,2.2,3.0,3.0,0.0,0.5,1.8,False,True,False,False
25261,1.75,2.3333333333333335,2.0,2.0,0.5,0.5,1.8,False,False,True,False
25270,3.2,2.2,3.0,2.0,0.5,0.5,1.9,False,True,False,False
25274,1.75,2.3333333333333335,3.0,1.0,0.5,0.5,1.8,False,False,True,False
25276,3.2,1.8,3.0,2.0,0.0,0.5,1.8,False,True,False,False
25292,4.8,3.0,2.0,1.0,0.0,-0.5,1.85,False,False,True,False
25296,2.0,2.4,2.0,3.0,0.0,-0.5,1.9,False,False,False,True
25312,2.0,1.4,3.0,4.0,0.0,0.5,1.8,False,True,False,False
25314,4.8,3.4,3.0,3.0,0.0,0.5,1.8,False,True,False,False
25332,2.4,2.2,0.5,1.5,0.5,0.5,1.775,False,False,True,False
25338,3.0,2.4,1.0,3.0,0.0,-0.5,1.9,False,True,False,False
25342,1.4,2.6,1.5,3.5,0.0,-0.5,1.85,False,False,True,False
25352,2.2,2.6,1.5,1.0,0.0,0.5,1.85,False,True,False,False
25362,2.0,3.0,1.0,1.5,0.0,-0.5,1.85,False,False,True,False
25368,2.0,2.8,1.0,4.0,0.0,0.5,1.8,False,False,True,False
25369,3.8,1.2,2.0,2.0,0.5,1.0,1.775,False,False,True,False
25372,2.0,1.2,2.0,2.0,0.0,0.5,1.925,False,False,False,True
25382,1.4,2.4,1.0,2.0,-0.5,-0.5,1.925,False,False,True,False
25403,2.8,1.8,5.0,6.0,0.0,0.5,1.9,False,True,False,False
25406,2.8,3.2,3.0,5.0,1.5,1.5,1.825,False,False,True,False
25412,2.6,3.0,1.0,3.0,0.0,-0.5,1.925,False,False,False,True
25416,3.4,2.4,1.0,2.0,-0.5,-0.5,1.875,False,True,False,False
25418,1.2,1.8,3.0,2.0,-0.5,-0.5,1.8,False,False,True,False
25419,2.8,3.4,5.0,4.0,1.0,1.5,1.8,False,False,False,True
25421,3.0,3.0,2.0,2.3333333333333335,0.0,0.0,1.825,False,True,False,False
25422,2.6,3.2,2.0,4.0,-0.5,-0.5,1.8,False,True,False,False
25432,3.2,2.0,6.0,4.0,0.5,0.5,1.875,False,True,False,False
25433,3.8,1.2,3.0,0.0,1.5,1.5,1.85,False,True,False,False
25464,2.8,2.0,1.0,2.0,-1.0,-1.0,1.9,False,True,False,False
25465,3.4,2.2,1.0,1.0,0.0,0.5,1.825,False,True,False,False
25466,3.4,2.0,2.0,2.0,-0.5,-0.5,1.9,False,False,True,False
25467,2.8,3.2,3.0,4.0,-0.5,-0.5,1.9,False,False,True,False
25474,2.8,1.6,2.0,3.0,1.0,1.0,1.925,False,False,True,False
25475,2.6,3.2,3.0,4.0,0.0,-0.5,1.825,False,False,True,False
25476,2.8,3.4,5.0,1.0,1.0,1.0,1.875,False,False,True,False
25477,3.4,1.6,3.0,1.0,0.5,0.5,1.85,False,False,True,False
25478,2.6,3.4,1.0,2.0,0.0,-0.5,1.8,False,True,False,False
25479,3.4,2.0,3.0,5.0,-1.0,-1.0,1.85,False,True,False,False
25480,3.4,3.4,3.0,3.0,-0.5,-0.5,1.8,False,False,True,False
25481,2.8,2.2,1.0,3.0,0.0,-0.5,1.925,False,True,False,False
25484,2.6,3.8,0.0,4.0,-1.0,-1.5,1.9,False,True,False,False
25485,3.2,1.2,4.0,1.0,0.0,0.5,1.825,False,True,False,False
25492,2.4,3.4,3.0,1.0,0.0,0.5,1.85,False,True,False,False
25493,3.0,3.8,2.0,5.0,-0.5,-0.5,1.925,False,False,True,False
25494,3.0,3.4,1.0,0.0,0.5,1.0,1.85,False,True,False,False
25495,3.0,3.6,4.0,4.0,-0.5,-1.0,1.825,False,False,True,False
25496,3.0,2.4,4.0,3.0,0.5,0.5,1.85,False,True,False,False
25497,3.2,3.4,2.0,4.0,0.5,0.5,1.9,False,False,True,False
25498,3.0,2.4,1.0,5.0,0.0,-0.5,1.8,False,False,True,False
25499,3.2,3.8,2.0,3.0,0.0,-0.5,1.925,False,False,False,True
25500,3.2,2.4,1.0,0.0,0.0,0.0,1.875,False,True,False,False
25501,2.6,1.2,3.0,0.0,0.0,0.0,1.875,False,True,False,False
25503,3.0,1.2,7.0,3.0,0.5,1.0,1.9,False,True,False,False
25504,1.8,2.0,2.0,3.0,-1.5,-1.5,1.9,False,True,False,False
25505,1.8,3.6,4.0,2.0,0.5,0.5,1.875,False,True,False,False
25506,2.0,2.0,2.0,2.0,-0.5,-0.5,1.9,False,False,True,False
25508,2.0,3.6,1.0,4.0,0.5,0.5,1.9,False,False,True,False
25509,2.8,2.4,3.0,0.0,0.0,0.0,1.9,False,False,True,False
25512,2.0,4.0,5.0,0.0,0.5,0.5,1.825,False,False,True,False
25513,2.8,2.0,3.0,3.0,-1.0,-1.5,1.875,False,False,True,False
25514,2.8,4.0,3.0,2.0,1.0,1.0,1.85,False,False,True,False
25515,2.8,2.4,1.0,1.0,-0.5,-0.5,1.825,False,False,True,False
25516,2.8,2.4,0.0,1.0,0.5,1.0,1.925,False,False,True,False
25517,1.8,4.0,3.0,3.0,0.5,0.5,1.85,False,False,True,False
25518,2.8,2.4,2.0,5.0,-0.5,-0.5,1.8,False,True,False,False
25519,1.8,2.0,0.0,1.0,-0.5,-0.5,1.9,False,True,False,False
25522,1.8,2.4,1.0,1.0,-0.5,-0.5,1.875,False,True,False,False
25523,2.8,3.6,3.0,0.0,1.0,1.5,1.9,False,True,False,False
25524,2.0,3.6,3.0,3.0,0.0,0.0,1.8,False,False,True,False
25525,2.0,2.2,1.0,0.0,0.0,0.0,1.875,False,False,False,True
25526,2.4,3.6,3.0,0.0,0.0,-0.5,1.875,False,True,False,False
25527,2.0,2.4,2.0,3.0,0.0,0.0,1.875,False,True,False,False
25528,2.4,2.2,2.0,0.0,-0.5,-0.5,1.925,False,True,False,False
25529,2.0,2.4,1.0,2.0,0.0,0.0,1.875,False,False,True,False
25530,2.4,2.4,3.0,0.0,0.0,0.0,1.85,False,False,False,True
25531,2.4,1.4,3.0,0.0,0.0,0.0,1.85,False,False,True,False
25532,2.4,1.4,1.0,2.3333333333333335,0.0,0.0,1.925,False,False,True,False
25533,2.4,3.6,4.0,3.0,0.0,-0.5,1.825,False,False,True,False
25534,2.0,1.4,3.0,1.0,0.0,0.5,1.825,False,False,False,True
25535,2.4,2.4,3.0,1.0,0.0,0.0,1.8,False,True,False,False
25536,2.0,1.6,2.0,2.0,0.0,0.5,1.875,False,False,True,False
25537,2.0,1.4,1.0,0.0,0.0,0.0,1.825,False,True,False,False
25538,2.4,1.6,4.0,3.0,0.0,0.0,1.8,False,True,False,False
25539,2.0,3.6,2.0,6.0,0.0,0.0,1.925,False,False,True,False
25544,1.4,1.6,1.0,2.0,0.0,-0.5,1.9,False,False,False,True
25545,2.0,2.8,2.0,1.0,0.0,0.0,1.825,False,False,True,False
25546,2.0,1.6,2.0,3.0,0.0,0.5,1.875,False,True,False,False
25547,1.4,1.6,1.0,0.0,0.0,0.0,1.875,False,False,True,False
25552,2.0,1.6,1.0,3.0,0.0,0.0,1.825,False,False,True,False
25553,2.0,1.6,1.0,1.0,0.0,0.0,1.9,False,False,True,False
25554,2.0,1.4,2.0,3.0,0.0,0.0,1.9,False,True,False,False
25555,1.0,1.8,3.0,1.0,0.0,0.0,1.875,False,True,False,False
25561,0.4,1.6,0.0,2.0,0.0,0.0,1.825,False,False,True,False
25562,2.8,1.6,5.0,4.0,0.5,0.5,1.825,False,True,False,False
25563,2.0,1.6,2.0,2.0,0.0,0.0,1.8,False,True,False,False
25564,2.0,1.6,2.0,1.0,0.5,0.5,1.825,False,False,True,False
25565,0.4,1.4,1.0,0.0,0.0,0.0,1.8,False,False,True,False
25566,2.8,2.8,5.0,4.0,0.0,0.5,1.925,False,False,True,False
25567,2.0,1.6,2.0,3.0,0.0,0.0,1.825,False,True,False,False
25568,1.6,1.6,3.0,2.0,0.0,0.5,1.8,False,False,False,True
25569,0.4,1.8,1.0,1.0,0.0,0.0,1.975,False,False,False,True
25570,2.0,2.8,2.0,1.0,0.0,0.5,1.875,False,False,True,False
25571,2.0,1.6,4.0,3.0,0.0,0.5,1.775,False,True,False,False
25572,1.6,2.4,1.0,1.0,0.0,0.0,1.75,False,False,False,True
25573,0.4,1.6,0.0,1.0,0.0,0.0,1.825,False,True,False,False
25574,2.0,2.8,2.0,3.0,0.0,0.0,1.9,False,False,True,False
25575,1.4,2.8,3.0,2.0,0.0,0.0,1.85,False,False,True,False
25576,0.4,2.4,3.0,2.0,0.0,0.0,1.825,False,False,True,False
25577,0.4,1.4,1.0,3.0,0.0,0.0,1.875,False,True,False,False
25578,1.4,2.8,5.0,1.0,0.0,0.0,1.8,False,True,False,False
25579,2.8,2.8,5.0,2.0,0.5,0.5,1.8,False,False,True,False
25580,0.4,2.4,1.0,2.0,0.0,-0.5,1.9,False,True,False,False
25581,1.0,1.0,1.0,2.0,0.0,0.0,1.875,False,False,False,True
25582,2.2,3.4,1.0,4.0,0.0,-0.5,1.875,False,True,False,False
25583,2.8,2.2,4.0,2.0,0.0,0.0,1.825,False,False,True,False
25584,1.0,2.4,1.0,1.0,-0.5,-0.5,1.875,False,False,True,False
25585,1.6,1.0,1.0,1.0,0.0,0.0,1.925,False,False,True,False
25586,1.8,3.4,0.0,4.0,-0.5,-0.5,1.925,False,False,True,False
25587,2.2,1.0,3.0,0.0,0.0,-0.5,1.925,False,False,False,True
25588,2.0,1.2,2.0,1.0,0.0,-0.5,1.85,False,True,False,False
25589,0.8,1.0,2.0,1.0,0.0,-0.5,1.9,False,False,True,False
25602,1.8,1.4,2.0,2.0,0.0,0.5,1.825,False,False,False,True
25608,1.8,1.0,0.0,3.0,0.0,0.5,1.875,False,True,False,False
25609,2.8,3.4,2.0,3.0,0.0,0.0,1.925,False,True,False,False
25610,2.2,1.6,5.0,1.0,0.0,0.5,1.8,False,True,False,False
25611,1.0,1.8,2.0,1.0,0.0,0.0,1.875,False,False,False,True
25621,2.0,1.0,0.0,1.0,0.0,0.0,1.875,False,True,False,False
25622,2.0,1.6,1.0,2.0,-0.5,-0.5,1.85,False,False,True,False
25623,2.2,1.0,2.0,1.0,0.0,0.0,1.925,False,True,False,False
25624,3.8,1.6,5.0,2.0,1.0,1.5,1.85,False,False,True,False
25625,1.4,1.8,1.0,1.0,0.0,0.5,1.8,False,False,False,True
25626,0.8,2.0,2.0,3.0,0.0,-0.5,1.85,False,False,True,False
25627,1.0,1.4,1.0,2.0,0.0,0.0,1.825,False,False,True,False
25628,2.2,1.6,3.0,3.0,0.0,0.5,1.825,False,False,True,False
25629,3.8,2.6,2.0,0.0,1.0,1.0,1.875,False,False,True,False
25666,3.4,2.2,2.0,2.0,0.0,0.5,1.925,False,True,False,False
25670,3.4,2.8,3.0,1.6666666666666667,-0.5,-0.5,1.85,False,True,False,False
25687,2.4,1.2,2.0,1.0,0.0,0.5,1.775,False,True,False,False
25695,2.4,2.8,3.0,4.0,-0.5,-1.0,1.825,False,True,False,False
25701,2.8,2.4,3.0,2.0,0.0,0.0,1.8,False,True,False,False
25705,2.4,3.0,0.0,1.0,0.0,-0.5,1.925,False,False,False,True
25722,2.0,2.0,2.0,2.0,0.0,-0.5,1.9,False,False,True,False
25725,3.4,1.0,1.0,1.0,0.5,0.5,1.775,False,True,False,False
25745,1.8,1.6,2.0,1.0,0.0,-0.5,1.9,False,False,False,True
25748,2.8,2.8,2.0,2.0,0.0,0.5,1.75,False,False,False,True
25749,2.6,2.6,2.0,3.0,0.0,0.0,1.75,False,False,False,True
25750,2.4,3.2,3.0,7.0,-1.0,-1.0,1.85,False,False,False,True
25752,1.4,1.6,1.0,1.0,0.0,-0.5,1.825,False,True,False,False
25765,2.8,1.6,2.0,2.0,0.0,0.5,1.8,False,False,False,True
25768,2.2,1.6,3.0,1.0,0.0,-0.5,1.95,False,False,True,False
25769,1.4,2.4,4.0,2.0,0.0,0.0,1.95,False,False,False,True
25770,3.4,2.0,5.0,2.0,0.5,1.0,1.85,False,False,False,True
25772,2.8,2.6,3.0,2.0,0.0,0.5,1.875,False,True,False,False
25776,1.4,1.6,0.0,1.0,0.0,0.0,1.825,False,True,False,False
25777,2.6,1.6,2.0,2.0,0.0,-0.5,1.8,False,True,False,False
25780,1.8,2.4,2.0,4.0,0.0,0.5,1.8,False,False,True,False
25781,2.2,2.6,2.0,2.0,0.0,0.0,1.8,False,True,False,False
25784,3.6,3.6,4.0,3.0,0.0,0.0,1.775,False,False,True,False
25787,1.8,3.4,2.0,3.0,0.0,-0.5,1.9,False,False,True,False
25795,1.8,3.6,3.0,4.0,0.0,-0.5,1.8,False,False,True,False
25803,3.6,2.8,4.0,3.0,0.0,0.5,1.8,False,True,False,False
25849,3.0,3.2,2.0,2.0,0.0,0.0,1.85,False,False,False,True
25851,2.4,4.4,1.0,2.0,0.0,-0.5,1.85,False,False,True,False
25875,2.2,3.0,0.0,7.0,0.0,0.5,1.9,False,True,False,False
25883,3.2,2.6,1.0,1.0,0.0,-0.5,1.8,False,True,False,False
25891,3.2,3.0,1.0,5.0,0.0,-0.5,1.8,False,True,False,False
25910,2.6,3.0,2.0,1.0,0.0,0.5,1.925,False,False,True,False
25912,3.6,2.6,1.0,3.0,0.0,-0.5,1.8,False,True,False,False
25914,3.0,3.0,2.0,4.0,0.5,0.5,1.75,False,False,True,False
25915,1.6,1.6,3.0,1.0,0.0,0.0,1.825,False,True,False,False
25916,2.6,2.8,3.3333333333333335,3.0,0.0,-0.5,1.925,False,False,True,False
25919,3.0,2.6,3.0,3.0,0.0,0.5,1.775,False,False,False,True
25921,3.6,1.6,2.0,3.0,0.0,-0.5,1.775,False,True,False,False
25924,3.6,2.8,4.0,3.0,0.0,-0.5,1.75,False,False,True,False
25925,2.6,2.6,4.0,3.0,0.0,0.0,1.875,False,False,True,False
25926,3.0,1.6,2.3333333333333335,1.3333333333333333,0.0,0.5,1.775,False,True,False,False
25929,1.6,2.8,2.0,3.0,0.0,-0.5,1.925,False,False,False,True
25934,3.2,1.6,2.0,3.0,0.5,0.5,1.75,False,False,True,False
