,home,away,home_goals,away_goals,media_goals_home,media_goals_away,media_victories_home,media_victories_away,home_h2h_mean,away_h2h_mean,odds,indefinido,perde,ganha,reembolso,draw_no_bet_team_1.0,draw_no_bet_team_2.0
16652,11227272,11226759,1.0,1.0,1.6,1.25,0.2,0.0,,,,True,False,False,False,False,False
16653,11222225,11222227,3.0,1.0,1.8,1.2,0.4,0.4,,,,True,False,False,False,False,False
16654,11242002,11252532,2.0,3.0,3.0,2.2,0.4,0.2,,,,True,False,False,False,False,False
16655,11228260,11233632,4.0,4.0,2.4,2.25,0.4,0.25,,,,True,False,False,False,False,False
16656,11222227,11227272,2.0,4.0,1.6,2.8,0.2,0.4,,,,True,False,False,False,False,False
16657,11226759,11232885,3.0,4.0,2.25,1.6,0.0,0.2,,,,True,False,False,False,False,False
16658,11233632,11242002,2.0,5.0,2.75,2.6,0.25,0.4,,,,True,False,False,False,False,False
16659,11252532,11240920,6.0,1.0,2.6,1.2,0.4,0.0,,,,True,False,False,False,False,False
16660,11232885,11222227,0.0,3.0,2.2,1.2,0.0,0.4,,,,True,False,False,False,False,False
16661,11227272,11222225,2.0,1.0,1.6,2.0,0.2,0.4,,,,True,False,False,False,False,False
16662,11240920,11233632,3.0,1.0,1.0,2.25,0.0,0.25,,,,True,False,False,False,False,False
16663,11242002,11228260,5.0,1.0,3.0,2.0,0.4,0.2,,,,True,False,False,False,False,False
16664,11232885,11222225,1.0,3.0,2.2,2.0,0.0,0.4,,,,True,False,False,False,False,False
16665,11226759,11222227,2.0,2.0,2.25,1.2,0.0,0.4,,,,True,False,False,False,False,False
16666,11228260,11240920,3.0,1.0,2.4,1.2,0.4,0.0,,,,True,False,False,False,False,False
16667,11233632,11252532,2.0,2.0,2.75,2.2,0.25,0.2,,,,True,False,False,False,False,False
16668,11222225,11226759,2.0,2.0,1.8,1.25,0.4,0.0,,,,True,False,False,False,False,False
16669,11227272,11232885,1.0,3.0,1.6,1.6,0.2,0.2,,,,True,False,False,False,False,False
16670,11228260,11252532,1.0,1.0,2.4,2.2,0.4,0.2,,,,True,False,False,False,False,False
16671,11242002,11240920,0.0,4.0,3.0,1.2,0.4,0.0,,,,True,False,False,False,False,False
16672,11226759,11227272,3.0,3.0,2.25,2.8,0.0,0.4,,,,True,False,False,False,False,False
16673,11222227,11222225,1.0,1.0,1.6,2.0,0.2,0.4,,,,True,False,False,False,False,False
16674,11252532,11242002,1.0,3.0,2.6,2.6,0.4,0.4,,,,True,False,False,False,False,False
16675,11233632,11228260,6.0,2.0,2.75,2.0,0.25,0.2,,,,True,False,False,False,False,False
16676,11227272,11222227,2.0,4.0,1.6,1.2,0.2,0.4,,,,True,False,False,False,False,False
16677,11232885,11226759,1.0,1.0,2.2,1.25,0.0,0.0,,,,True,False,False,False,False,False
16678,11242002,11233632,1.0,2.0,3.0,2.25,0.4,0.25,,,,True,False,False,False,False,False
16679,11240920,11252532,3.0,3.0,1.0,2.2,0.0,0.2,,,,True,False,False,False,False,False
16680,11222227,11232885,3.0,2.0,1.6,1.6,0.2,0.2,,,,True,False,False,False,False,False
16681,11222225,11227272,2.0,0.0,1.8,2.8,0.4,0.4,,,,True,False,False,False,False,False
16682,11233632,11240920,1.0,2.0,2.75,1.2,0.25,0.0,,,,True,False,False,False,False,False
16683,11228260,11242002,0.0,4.0,2.4,2.6,0.4,0.4,,,,True,False,False,False,False,False
16684,11240920,11228260,1.0,1.0,1.0,2.0,0.0,0.2,,,,True,False,False,False,False,False
16685,11252532,11233632,4.0,2.0,2.6,2.25,0.4,0.25,,,,True,False,False,False,False,False
16686,11222305,11224709,2.0,2.0,1.6,1.2,0.2,0.4,,,,True,False,False,False,False,False
16687,11222307,11226824,1.0,2.0,2.0,2.0,0.2,0.25,,,,True,False,False,False,False,False
16688,11226824,11222305,3.0,0.0,3.0,2.0,0.75,0.8,,,,True,False,False,False,False,False
16689,11224709,11227313,0.0,3.0,1.0,2.0,0.2,0.6,,,,True,False,False,False,False,False
16690,11252571,11228342,4.0,6.0,3.2,3.0,0.2,0.6,,,,True,False,False,False,False,False
16691,11240962,11245319,1.0,3.0,2.0,3.8,0.4,0.4,,,,True,False,False,False,False,False
16692,11227313,11226824,1.0,1.0,1.8,2.0,0.4,0.25,,,,True,False,False,False,False,False
16693,11222305,11222307,3.0,0.0,1.6,1.8,0.2,0.2,,,,True,False,False,False,False,False
16694,11245319,11252571,5.0,5.0,4.0,2.2,0.8,0.0,,,,True,False,False,False,False,False
16695,11228342,11233670,0.0,1.0,2.6,2.0,0.2,0.5,,,,True,False,False,False,False,False
16696,11222307,11227313,1.0,1.0,2.0,2.0,0.2,0.6,,,,True,False,False,False,False,False
16697,11226824,11224709,3.0,1.0,3.0,1.2,0.75,0.4,,,,True,False,False,False,False,False
16698,11233670,11245319,1.0,3.0,1.75,3.8,0.25,0.4,,,,True,False,False,False,False,False
16699,11252571,11240962,3.0,4.0,3.2,3.2,0.2,0.8,,,,True,False,False,False,False,False
16700,11224709,11222307,2.0,3.0,1.0,1.8,0.2,0.2,,,,True,False,False,False,False,False
16701,11227313,11222305,1.0,1.0,1.8,2.0,0.4,0.8,,,,True,False,False,False,False,False
16702,11240962,11233670,3.0,0.0,2.0,2.0,0.4,0.5,,,,True,False,False,False,False,False
16703,11245319,11228342,2.0,1.0,4.0,3.0,0.8,0.6,,,,True,False,False,False,False,False
16704,11224709,11222305,0.0,2.0,1.0,2.0,0.2,0.8,,,,True,False,False,False,False,False
16705,11226824,11222307,3.0,5.0,3.0,1.8,0.75,0.2,,,,True,False,False,False,False,False
16706,11228342,11240962,2.0,2.0,2.6,3.2,0.2,0.8,,,,True,False,False,False,False,False
16707,11233670,11252571,5.0,2.0,1.75,2.2,0.25,0.0,,,,True,False,False,False,False,False
16708,11222305,11226824,2.0,2.0,1.6,2.0,0.2,0.25,,,,True,False,False,False,False,False
16709,11227313,11224709,0.0,1.0,1.8,1.2,0.4,0.4,,,,True,False,False,False,False,False
16710,11228342,11252571,4.0,2.0,2.6,2.2,0.2,0.0,,,,True,False,False,False,False,False
16711,11245319,11240962,3.0,2.0,4.0,3.2,0.8,0.8,,,,True,False,False,False,False,False
16712,11226824,11227313,3.0,1.0,3.0,2.0,0.75,0.6,,,,True,False,False,False,False,False
16713,11222307,11222305,2.0,1.0,2.0,2.0,0.2,0.8,,,,True,False,False,False,False,False
16714,11252571,11245319,3.0,4.0,3.2,3.8,0.2,0.4,,,,True,False,False,False,False,False
16715,11233670,11228342,0.0,0.0,1.75,3.0,0.25,0.6,,,,True,False,False,False,False,False
16716,11227313,11222307,1.0,3.0,1.8,1.8,0.4,0.2,,,,True,False,False,False,False,False
16717,11224709,11226824,3.0,3.0,1.0,2.0,0.2,0.25,,,,True,False,False,False,False,False
16718,11245319,11233670,5.0,2.0,4.0,2.0,0.8,0.5,,,,True,False,False,False,False,False
16719,11240962,11252571,4.0,0.0,2.0,2.2,0.4,0.0,,,,True,False,False,False,False,False
16720,11222307,11224709,2.0,1.0,2.0,1.2,0.2,0.4,,,,True,False,False,False,False,False
16721,11222305,11227313,0.0,2.0,1.6,2.0,0.2,0.6,,,,True,False,False,False,False,False
16722,11233670,11240962,1.0,1.0,1.75,3.2,0.25,0.8,,,,True,False,False,False,False,False
16723,11228342,11245319,2.0,5.0,2.6,3.8,0.2,0.4,,,,True,False,False,False,False,False
16724,11240962,11228342,1.0,4.0,2.0,3.0,0.4,0.6,,,,True,False,False,False,False,False
16725,11252571,11233670,3.0,5.0,3.2,2.0,0.2,0.5,,,,True,False,False,False,False,False
16726,11222360,11232985,4.0,2.0,2.2,2.4,0.6,0.0,,,,True,False,False,False,False,False
16727,11222362,11226850,1.0,4.0,2.6,2.5,0.4,0.5,,,,True,False,False,False,False,False
16728,11226850,11222360,1.0,1.0,1.25,1.2,0.25,0.4,,,,True,False,False,False,False,False
16729,11232985,11227358,3.0,1.0,1.6,1.8,0.4,0.2,,,,True,False,False,False,False,False
16730,11240979,11235484,2.0,3.0,3.0,2.8,0.6,0.2,,,,True,False,False,False,False,False
16731,11252597,10899435,2.0,7.0,3.2,2.4,0.4,0.2,,,,True,False,False,False,False,False
16732,11227358,11226850,3.0,3.0,2.0,2.5,0.4,0.5,,,,True,False,False,False,False,False
16733,11222360,11222362,2.0,1.0,2.2,1.4,0.6,0.2,,,,True,False,False,False,False,False
16734,11235484,11252597,3.0,1.0,3.4,2.6,0.6,0.4,,,,True,False,False,False,False,False
16735,10899435,11233712,2.0,3.0,2.2,2.25,0.2,0.25,,,,True,False,False,False,False,False
16736,11226850,11232985,0.0,2.0,1.25,2.4,0.25,0.0,,,,True,False,False,False,False,False
16737,11222362,11227358,2.0,3.0,2.6,1.8,0.4,0.2,,,,True,False,False,False,False,False
16738,11233712,11235484,1.0,2.0,0.5,2.8,0.0,0.2,,,,True,False,False,False,False,False
16739,11252597,11240979,7.0,3.0,3.2,1.6,0.4,0.2,,,,True,False,False,False,False,False
16740,11232985,11222362,1.0,1.0,1.6,1.4,0.4,0.2,,,,True,False,False,False,False,False
16741,11227358,11222360,1.0,2.0,2.0,1.2,0.4,0.4,,,,True,False,False,False,False,False
16742,11240979,11233712,3.0,1.0,3.0,2.25,0.6,0.25,,,,True,False,False,False,False,False
16743,11235484,10899435,5.0,2.0,3.4,2.4,0.6,0.2,,,,True,False,False,False,False,False
16744,11232985,11222360,2.0,2.0,1.6,1.2,0.4,0.4,,,,True,False,False,False,False,False
16745,11226850,11222362,3.0,0.0,1.25,1.4,0.25,0.2,,,,True,False,False,False,False,False
16746,10899435,11240979,1.0,0.0,2.2,1.6,0.2,0.2,,,,True,False,False,False,False,False
16747,11233712,11252597,0.0,4.0,0.5,2.6,0.0,0.4,,,,True,False,False,False,False,False
16748,11222360,11226850,1.0,1.0,2.2,2.5,0.6,0.5,,,,True,False,False,False,False,False
16749,11227358,11232985,5.0,1.0,2.0,2.4,0.4,0.0,,,,True,False,False,False,False,False
16750,10899435,11252597,3.0,2.0,2.2,2.6,0.2,0.4,,,,True,False,False,False,False,False
16751,11235484,11240979,2.0,4.0,3.4,1.6,0.6,0.2,,,,True,False,False,False,False,False
16752,11226850,11227358,1.0,1.0,1.25,1.8,0.25,0.2,,,,True,False,False,False,False,False
16753,11222362,11222360,0.0,2.0,2.6,1.2,0.4,0.4,,,,True,False,False,False,False,False
16754,11252597,11235484,2.0,4.0,3.2,2.8,0.4,0.2,,,,True,False,False,False,False,False
16755,11233712,10899435,1.0,1.0,0.5,2.4,0.0,0.2,,,,True,False,False,False,False,False
16756,11227358,11222362,5.0,1.0,2.0,1.4,0.4,0.2,,,,True,False,False,False,False,False
16757,11232985,11226850,1.0,2.0,1.6,2.5,0.4,0.5,,,,True,False,False,False,False,False
16758,11235484,11233712,6.0,3.0,3.4,2.25,0.6,0.25,,,,True,False,False,False,False,False
16759,11240979,11252597,2.0,4.0,3.0,2.6,0.6,0.4,,,,True,False,False,False,False,False
16760,11222362,11232985,4.0,1.0,2.6,2.4,0.4,0.0,,,,True,False,False,False,False,False
16761,11222360,11227358,2.0,4.0,2.2,1.8,0.6,0.2,,,,True,False,False,False,False,False
16762,11233712,11240979,0.0,4.0,0.5,1.6,0.0,0.2,,,,True,False,False,False,False,False
16763,10899435,11235484,1.0,3.0,2.2,2.8,0.2,0.2,,,,True,False,False,False,False,False
16764,11240979,10899435,3.0,1.0,3.0,2.4,0.6,0.2,,,,True,False,False,False,False,False
16765,11252597,11233712,2.0,2.0,3.2,2.25,0.4,0.25,,,,True,False,False,False,False,False
16766,11222410,11233012,4.0,2.0,2.0,0.8,0.4,0.0,,,,True,False,False,False,False,False
16767,11222408,11226911,4.0,3.0,3.0,2.0,0.8,0.25,,,,True,False,False,False,False,False
16768,11226911,11222410,3.0,5.0,1.75,2.6,0.25,0.4,,,,True,False,False,False,False,False
16769,11233012,11223939,4.0,3.0,2.0,2.0,0.4,0.2,,,,True,False,False,False,False,False
16770,11252625,11228381,1.0,1.0,2.2,2.4,0.0,0.6,,,,True,False,False,False,False,False
16771,11241049,11245510,1.0,2.0,2.25,2.8,0.75,0.6,,,,True,False,False,False,False,False
16772,11223939,11226911,1.0,2.0,2.4,2.0,0.2,0.25,,,,True,False,False,False,False,False
16773,11222410,11222408,0.0,0.0,2.0,2.0,0.4,0.4,,,,True,False,False,False,False,False
16774,11245510,11252625,4.0,5.0,2.8,3.0,0.6,0.6,,,,True,False,False,False,False,False
16775,11228381,11233792,5.0,4.0,3.0,3.0,0.6,0.5,,,,True,False,False,False,False,False
16776,11226911,11233012,3.0,1.0,1.75,0.8,0.25,0.0,,,,True,False,False,False,False,False
16777,11222408,11223939,1.0,3.0,3.0,2.0,0.8,0.2,,,,True,False,False,False,False,False
16778,11233792,11245510,2.0,7.0,2.25,2.8,0.25,0.6,,,,True,False,False,False,False,False
16779,11252625,11241049,2.0,2.0,2.2,1.75,0.0,0.0,,,,True,False,False,False,False,False
16780,11233012,11222408,3.0,2.0,2.0,2.0,0.4,0.4,,,,True,False,False,False,False,False
16781,11223939,11222410,1.0,2.0,2.4,2.6,0.2,0.4,,,,True,False,False,False,False,False
16782,11241049,11233792,3.0,0.0,2.25,3.0,0.75,0.5,,,,True,False,False,False,False,False
16783,11245510,11228381,2.0,1.0,2.8,2.4,0.6,0.6,,,,True,False,False,False,False,False
16784,11233012,11222410,2.0,3.0,2.0,2.6,0.4,0.4,,,,True,False,False,False,False,False
16785,11226911,11222408,0.0,0.0,1.75,2.0,0.25,0.4,,,,True,False,False,False,False,False
16786,11228381,11241049,2.0,2.0,3.0,1.75,0.6,0.0,,,,True,False,False,False,False,False
16787,11233792,11252625,1.0,3.0,2.25,3.0,0.25,0.6,,,,True,False,False,False,False,False
16788,11222410,11226911,1.0,1.0,2.0,2.0,0.4,0.25,,,,True,False,False,False,False,False
16789,11223939,11233012,4.0,1.0,2.4,0.8,0.2,0.0,,,,True,False,False,False,False,False
16790,11228381,11252625,3.0,2.0,3.0,3.0,0.6,0.6,,,,True,False,False,False,False,False
16791,11245510,11241049,3.0,2.0,2.8,1.75,0.6,0.0,,,,True,False,False,False,False,False
16792,11226911,11223939,1.0,4.0,1.75,2.0,0.25,0.2,,,,True,False,False,False,False,False
16793,11222408,11222410,4.0,3.0,3.0,2.6,0.8,0.4,,,,True,False,False,False,False,False
16794,11252625,11245510,3.0,4.0,2.2,2.8,0.0,0.6,,,,True,False,False,False,False,False
16795,11233792,11228381,4.0,6.0,2.25,2.4,0.25,0.6,,,,True,False,False,False,False,False
16796,11223939,11222408,4.0,4.0,2.4,2.0,0.2,0.4,,,,True,False,False,False,False,False
16797,11233012,11226911,2.0,2.0,2.0,2.0,0.4,0.25,,,,True,False,False,False,False,False
16798,11245510,11233792,3.0,5.0,2.8,3.0,0.6,0.5,,,,True,False,False,False,False,False
16799,11241049,11252625,3.0,1.0,2.25,3.0,0.75,0.6,,,,True,False,False,False,False,False
16800,11222408,11233012,1.0,2.0,3.0,0.8,0.8,0.0,,,,True,False,False,False,False,False
16801,11222410,11223939,1.0,3.0,2.0,2.0,0.4,0.2,,,,True,False,False,False,False,False
16802,11233792,11241049,2.0,1.0,2.25,1.75,0.25,0.0,,,,True,False,False,False,False,False
16803,11228381,11245510,2.0,6.0,3.0,2.8,0.6,0.6,,,,True,False,False,False,False,False
16804,11241463,11243854,6.0,4.0,3.0,3.2,0.4,0.6,4.0,2.0,,True,False,False,False,False,False
16805,11252114,11241454,4.0,1.0,3.2,1.8,0.6,0.6,,,,True,False,False,False,False,False
16806,11241049,11228381,2.0,1.0,2.25,2.4,0.75,0.6,,,,True,False,False,False,False,False
16807,11252625,11233792,2.0,3.0,2.2,3.0,0.0,0.5,,,,True,False,False,False,False,False
16808,11241454,11241463,4.0,3.0,1.4,2.8,0.2,0.2,3.0,5.0,,True,False,False,False,False,False
16809,11243854,11248174,1.0,3.0,3.0,2.4,0.4,0.4,,,,True,False,False,False,False,False
16810,11248174,11241454,4.0,1.0,2.2,1.8,0.6,0.6,,,,True,False,False,False,False,False
16811,11241463,11252114,1.0,2.0,3.0,2.4,0.4,0.8,,,,True,False,False,False,False,False
16812,11252114,11248174,1.0,2.0,3.2,2.4,0.6,0.4,2.0,1.0,,True,False,False,False,False,False
16813,11241454,11243854,5.0,5.0,1.4,3.2,0.2,0.6,3.0,1.0,,True,False,False,False,False,False
16814,11243854,11252114,6.0,2.0,3.0,2.4,0.4,0.8,,,,True,False,False,False,False,False
16815,11248174,11241463,4.0,2.0,2.2,2.8,0.6,0.2,,,,True,False,False,False,False,False
16816,11243854,11241463,5.0,3.0,3.0,2.8,0.4,0.2,4.0,4.0,,True,False,False,False,False,False
16817,11241454,11252114,4.0,2.0,1.4,2.4,0.2,0.8,,,,True,False,False,False,False,False
16818,11241463,11241454,2.0,2.0,3.0,1.8,0.4,0.6,5.0,2.0,,True,False,False,False,False,False
16819,11248174,11243854,1.0,5.0,2.2,3.2,0.6,0.6,,,,True,False,False,False,False,False
16820,11241454,11248174,0.0,1.0,1.4,2.4,0.2,0.4,,,,True,False,False,False,False,False
16821,11252114,11241463,2.0,4.0,3.2,2.8,0.6,0.2,,,,True,False,False,False,False,False
16822,11248174,11252114,4.0,1.0,2.2,2.4,0.6,0.8,2.0,4.0,,True,False,False,False,False,False
16823,11243854,11241454,2.0,4.0,3.0,1.8,0.4,0.6,0.0,5.0,,True,False,False,False,False,False
16824,11252114,11243854,3.0,3.0,3.2,3.2,0.6,0.6,,,,True,False,False,False,False,False
16825,11241463,11248174,1.0,3.0,3.0,2.4,0.4,0.4,,,,True,False,False,False,False,False
16826,11241484,11243908,3.0,1.0,2.4,2.6,0.4,0.6,5.0,5.0,,True,False,False,False,False,False
16827,11252192,11241482,0.0,2.0,4.2,0.8,0.8,0.2,,,,True,False,False,False,False,False
16828,11243908,11248226,3.0,4.0,2.4,2.0,0.4,0.4,,,,True,False,False,False,False,False
16829,11241482,11241484,3.0,2.0,1.6,2.4,0.4,0.0,3.0,3.0,,True,False,False,False,False,False
16830,11248226,11241482,2.0,2.0,4.0,0.8,0.6,0.2,,,,True,False,False,False,False,False
16831,11241484,11252192,2.0,2.0,2.4,2.8,0.4,0.4,,,,True,False,False,False,False,False
16832,11252192,11248226,3.0,1.0,4.2,2.0,0.8,0.4,1.0,0.0,,True,False,False,False,False,False
16833,11241482,11243908,2.0,1.0,1.6,2.6,0.4,0.6,4.0,3.0,,True,False,False,False,False,False
16834,11243908,11252192,0.0,4.0,2.4,2.8,0.4,0.4,,,,True,False,False,False,False,False
16835,11248226,11241484,7.0,3.0,4.0,2.4,0.6,0.0,,,,True,False,False,False,False,False
16836,11243908,11241484,4.0,3.0,2.4,2.4,0.4,0.0,2.0,3.0,,True,False,False,False,False,False
16837,11241482,11252192,3.0,2.0,1.6,2.8,0.4,0.4,,,,True,False,False,False,False,False
16838,11241484,11241482,2.0,3.0,2.4,0.8,0.4,0.2,1.0,3.0,,True,False,False,False,False,False
16839,11248226,11243908,4.0,3.0,4.0,2.6,0.6,0.6,,,,True,False,False,False,False,False
16840,11241482,11248226,2.0,4.0,1.6,2.0,0.4,0.4,,,,True,False,False,False,False,False
16841,11252192,11241484,1.0,3.0,4.2,2.4,0.8,0.0,,,,True,False,False,False,False,False
16842,11248226,11252192,5.0,3.0,4.0,2.8,0.6,0.4,4.0,2.0,,True,False,False,False,False,False
16843,11243908,11241482,4.0,4.0,2.4,0.8,0.4,0.2,2.0,5.0,,True,False,False,False,False,False
16844,11252192,11243908,4.0,3.0,4.2,2.6,0.8,0.6,,,,True,False,False,False,False,False
16845,11241484,11248226,4.0,1.0,2.4,2.0,0.4,0.4,,,,True,False,False,False,False,False
16846,11240763,11243942,5.0,4.0,2.4,2.8,0.4,0.4,3.0,1.0,,True,False,False,False,False,False
16847,11252230,11241504,0.0,0.0,2.8,2.6,0.2,0.2,,,,True,False,False,False,False,False
16848,11241504,11240763,3.0,1.0,2.8,1.6,0.2,0.2,5.0,6.0,,True,False,False,False,False,False
16849,11243942,11248252,3.0,1.0,1.4,2.6,0.2,0.6,,,,True,False,False,False,False,False
16850,11248252,11241504,4.0,2.0,2.8,2.6,0.6,0.2,,,,True,False,False,False,False,False
16851,11240763,11252230,3.0,2.0,2.4,2.4,0.4,0.4,,,,True,False,False,False,False,False
16852,11252230,11248252,3.0,3.0,2.8,2.6,0.2,0.6,1.0,1.0,,True,False,False,False,False,False
16853,11241504,11243942,4.0,1.0,2.8,2.8,0.2,0.4,2.0,3.0,,True,False,False,False,False,False
16854,11243942,11252230,3.0,3.0,1.4,2.4,0.2,0.4,,,,True,False,False,False,False,False
16855,11248252,11240763,3.0,2.0,2.8,1.6,0.6,0.2,,,,True,False,False,False,False,False
16856,11243942,11240763,1.0,4.0,1.4,1.6,0.2,0.2,4.0,2.0,,True,False,False,False,False,False
16857,11241504,11252230,3.0,1.0,2.8,2.4,0.2,0.4,,,,True,False,False,False,False,False
16858,11240763,11241504,4.0,4.0,2.4,2.6,0.4,0.2,2.0,4.0,,True,False,False,False,False,False
16859,11248252,11243942,0.0,2.0,2.8,2.8,0.6,0.4,,,,True,False,False,False,False,False
16860,11241504,11248252,3.0,1.0,2.8,2.6,0.2,0.6,,,,True,False,False,False,False,False
16861,11252230,11240763,6.0,2.0,2.8,1.6,0.2,0.2,,,,True,False,False,False,False,False
16862,11248252,11252230,4.0,1.0,2.8,2.4,0.6,0.4,1.0,1.0,,True,False,False,False,False,False
16863,11243942,11241504,4.0,3.0,1.4,2.6,0.2,0.2,1.0,3.0,,True,False,False,False,False,False
16864,11252230,11243942,4.0,2.0,2.8,2.8,0.2,0.4,,,,True,False,False,False,False,False
16865,11240763,11248252,2.0,3.0,2.4,2.6,0.4,0.6,,,,True,False,False,False,False,False
16866,11235944,11223765,0.0,1.0,2.6,1.8,0.4,0.4,,,,True,False,False,False,False,False
16867,11227214,11230333,2.0,2.0,3.0,1.8,0.6,0.6,0.0,2.0,,True,False,False,False,False,False
16868,11223762,11224359,5.0,3.0,3.25,2.8,0.5,0.4,,,,True,False,False,False,False,False
16869,11231777,11223761,2.0,4.0,3.25,3.4,0.5,0.8,,,,True,False,False,False,False,False
16870,11230333,11235944,5.0,3.0,3.2,1.4,0.6,0.2,,,,True,False,False,False,False,False
16871,11223765,11227213,1.0,1.0,2.0,2.4,0.2,0.6,,,,True,False,False,False,False,False
16872,11223761,11223762,2.0,1.0,3.4,2.75,0.6,0.25,,,,True,False,False,False,False,False
16873,11224359,11231512,1.0,5.0,2.4,3.6,0.2,0.6,,,,True,False,False,False,False,False
16874,11227213,11230333,3.0,5.0,2.4,1.8,0.8,0.6,,,,True,False,False,False,False,False
16875,11235944,11227214,3.0,4.0,2.6,2.2,0.4,0.4,,,,True,False,False,False,False,False
16876,11231512,11223761,3.0,4.0,4.0,3.4,0.6,0.8,,,,True,False,False,False,False,False
16877,11223762,11231777,4.0,2.0,3.25,3.0,0.5,0.25,,,,True,False,False,False,False,False
16878,11230333,11223765,4.0,3.0,3.2,1.8,0.6,0.4,,,,True,False,False,False,False,False
16879,11227214,11227213,1.0,1.0,3.0,2.4,0.6,0.6,,,,True,False,False,False,False,False
16880,11231777,11231512,4.0,3.0,3.25,3.6,0.5,0.6,,,,True,False,False,False,False,False
16881,11223761,11224359,2.0,2.0,3.4,2.8,0.6,0.4,,,,True,False,False,False,False,False
16882,11223765,11227214,1.0,3.0,2.0,2.2,0.2,0.4,,,,True,False,False,False,False,False
16883,11227213,11235944,5.0,1.0,2.4,1.4,0.8,0.2,,,,True,False,False,False,False,False
16884,11224359,11231777,2.0,2.0,2.4,3.0,0.2,0.25,,,,True,False,False,False,False,False
16885,11231512,11223762,5.0,2.0,4.0,2.75,0.6,0.25,,,,True,False,False,False,False,False
16886,11223765,11235944,3.0,1.0,2.0,1.4,0.2,0.2,,,,True,False,False,False,False,False
16887,11230333,11227214,2.0,3.0,3.2,2.2,0.6,0.4,3.0,2.0,,True,False,False,False,False,False
16888,11224359,11223762,2.0,5.0,2.4,2.75,0.2,0.25,,,,True,False,False,False,False,False
16889,11223761,11231777,7.0,4.0,3.4,3.0,0.6,0.25,,,,True,False,False,False,False,False
16890,11235944,11230333,3.0,4.0,2.6,1.8,0.4,0.6,,,,True,False,False,False,False,False
16891,11227213,11223765,1.0,5.0,2.4,1.8,0.8,0.4,,,,True,False,False,False,False,False
16892,11223762,11223761,2.0,4.0,3.25,3.4,0.5,0.8,,,,True,False,False,False,False,False
16893,11231512,11224359,2.0,2.0,4.0,2.8,0.6,0.4,,,,True,False,False,False,False,False
16894,11230333,11227213,2.0,2.0,3.2,2.4,0.6,0.6,,,,True,False,False,False,False,False
16895,11227214,11235944,3.0,4.0,3.0,1.4,0.6,0.2,,,,True,False,False,False,False,False
16896,11223761,11231512,3.0,2.0,3.4,3.6,0.6,0.6,,,,True,False,False,False,False,False
16897,11231777,11223762,4.0,3.0,3.25,2.75,0.5,0.25,,,,True,False,False,False,False,False
16898,11227213,11227214,5.0,3.0,2.4,2.2,0.8,0.4,,,,True,False,False,False,False,False
16899,11223765,11230333,0.0,2.0,2.0,1.8,0.2,0.6,,,,True,False,False,False,False,False
16900,11231512,11231777,2.0,4.0,4.0,3.0,0.6,0.25,,,,True,False,False,False,False,False
16901,11224359,11223761,2.0,4.0,2.4,3.4,0.2,0.8,,,,True,False,False,False,False,False
16902,11227214,11223765,2.0,4.0,3.0,1.8,0.6,0.4,,,,True,False,False,False,False,False
16903,11235944,11227213,1.0,5.0,2.6,2.4,0.4,0.6,,,,True,False,False,False,False,False
16904,11231777,11224359,3.0,3.0,3.25,2.8,0.5,0.4,,,,True,False,False,False,False,False
16905,11223762,11231512,2.0,3.0,3.25,3.6,0.5,0.6,,,,True,False,False,False,False,False
16906,11235957,11223792,3.0,4.0,2.6,2.0,0.6,0.4,,,,True,False,False,False,False,False
16907,11227229,11230346,1.0,0.0,2.6,1.8,0.8,0.4,3.0,0.0,,True,False,False,False,False,False
16908,11223791,11224391,1.0,3.0,3.25,2.6,0.75,0.2,,,,True,False,False,False,False,False
16909,11241277,11223790,4.0,3.0,3.5,2.4,0.5,0.0,,,,True,False,False,False,False,False
16910,11230346,11235957,2.0,1.0,3.0,2.8,0.2,0.4,,,,True,False,False,False,False,False
16911,11223792,11226735,5.0,5.0,2.2,4.0,0.2,0.6,,,,True,False,False,False,False,False
16912,11223790,11223791,3.0,3.0,3.2,3.5,0.4,0.5,,,,True,False,False,False,False,False
16913,11224391,11231526,2.0,5.0,1.8,3.4,0.2,0.8,,,,True,False,False,False,False,False
16914,11226735,11230346,2.0,2.0,2.4,1.8,0.4,0.4,,,,True,False,False,False,False,False
16915,11235957,11227229,1.0,1.0,2.6,2.2,0.6,0.4,,,,True,False,False,False,False,False
16916,11228093,11243690,1.0,0.0,1.8,1.6,0.6,0.6,,,,True,False,False,False,False,False
16917,11228093,11249489,0.0,3.0,1.8,1.4,0.6,0.2,,,,True,False,False,False,False,False
16918,11240387,11249489,3.0,3.0,2.4,1.4,0.6,0.2,,,,True,False,False,False,False,False
16919,11243690,11240387,2.0,4.0,1.4,3.2,0.2,0.4,,,,True,False,False,False,False,False
16920,11243690,11249489,2.0,1.0,1.4,1.4,0.2,0.2,,,,True,False,False,False,False,False
16921,11228093,11240387,4.0,4.0,1.8,3.2,0.6,0.4,,,,True,False,False,False,False,False
16922,11239671,11243122,3.0,3.0,1.2,1.8,0.0,0.4,,,,True,False,False,False,False,False
16923,11255598,11243122,1.0,3.0,1.6,1.8,0.0,0.4,,,,True,False,False,False,False,False
16924,11255598,11255599,1.0,4.0,1.6,2.6,0.0,0.6,,,,True,False,False,False,False,False
16925,11255599,11239671,1.0,3.0,1.6,2.0,0.0,0.4,,,,True,False,False,False,False,False
