,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,ah1_indefinido,ah1_negativo,ah1_positivo,ah1_reembolso,ah2_indefinido,ah2_negativo,ah2_positivo,ah2_reembolso,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
0,173313107,11227803,11235937,0,0,0,2.5,1.500,2.500,0.0,1,1.950,0.0,2,1.750,"3.0, 3.5",1.0,1.950,"3.0, 3.5",2.0,1.750,Arsenal (Dennis) or Draw,1.500,Draw or Bayern (Jack),1.363,Arsenal (Dennis) or Bayern (Jack),1.285,1,2.000,2,1.727,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.0,3.5,3.0,3.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
1,173313109,11228739,11238013,3,3,6,2.5,1.166,4.500,0.0,1,1.825,0.0,2,1.875,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Inter (Potter) or Draw,1.444,Draw or PSG (Vendetta),1.500,Inter (Potter) or PSG (Vendetta),1.181,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
2,173313112,11242819,11232015,2,2,4,2.5,1.444,2.625,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"3.0, 3.5",1.0,1.850,"3.0, 3.5",2.0,1.850,Lazio (Dennis) or Draw,1.363,Draw or A.Bilbao (Potter),1.550,Lazio (Dennis) or A.Bilbao (Potter),1.250,1,1.666,2,2.100,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,0,False,False,False,True,False,False,False,True,3.0,3.5,3.0,3.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
3,173313118,11224615,11232015,0,2,2,2.5,1.444,2.625,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"3.0, 3.5",1.0,1.850,"3.0, 3.5",2.0,1.850,Lyon (Jack) or Draw,1.333,Draw or A.Bilbao (Potter),1.600,Lyon (Jack) or A.Bilbao (Potter),1.222,1,1.666,2,2.100,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,-2,False,False,True,False,False,False,True,False,3.0,3.5,3.0,3.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
4,173313123,11224615,11273216,0,0,0,2.5,1.285,3.500,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Lyon (Jack) or Draw,1.363,Draw or Fenerbahce (Vendetta),1.571,Lyon (Jack) or Fenerbahce (Vendetta),1.222,1,1.615,2,2.200,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,0,False,False,False,True,False,False,False,True,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
5,173313131,11273216,11242819,2,4,6,2.5,1.250,3.750,0.0,1,1.825,0.0,2,1.875,"3.5, 4.0",1.0,1.825,"3.5, 4.0",2.0,1.875,Fenerbahce (Vendetta) or Draw,1.444,Draw or Lazio (Dennis),1.444,Fenerbahce (Vendetta) or Lazio (Dennis),1.250,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-2,False,False,True,False,False,False,True,False,3.5,4.0,3.5,4.0,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
6,173313134,11224615,11242819,1,2,3,2.5,1.444,2.625,,,,,,,,,,,,,Lyon (Jack) or Draw,1.333,Draw or Lazio (Dennis),1.500,Lyon (Jack) or Lazio (Dennis),1.285,1,1.666,2,2.100,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
7,173313143,11273216,11232015,0,2,2,2.5,1.200,4.333,,,,,,,,,,,,,Fenerbahce (Vendetta) or Draw,1.533,Draw or A.Bilbao (Potter),1.444,Fenerbahce (Vendetta) or A.Bilbao (Potter),1.200,1,1.909,2,1.800,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
8,173313149,11232015,11242819,3,0,3,2.5,1.285,3.500,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"3.5, 4.0",1.0,1.875,"3.5, 4.0",2.0,1.825,A.Bilbao (Potter) or Draw,1.600,Draw or Lazio (Dennis),1.363,A.Bilbao (Potter) or Lazio (Dennis),1.222,1,2.100,2,1.666,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,3,False,True,False,False,False,True,False,False,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
9,173313154,11232015,11224615,1,2,3,2.5,1.333,3.250,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,3.5,1.0,1.825,3.5,2.0,1.875,A.Bilbao (Potter) or Draw,1.615,Draw or Lyon (Jack),1.333,A.Bilbao (Potter) or Lyon (Jack),1.222,1,2.200,2,1.615,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
10,173313158,11273216,11224615,2,2,4,2.5,1.444,2.625,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"3.0, 3.5",1.0,1.850,"3.0, 3.5",2.0,1.850,Fenerbahce (Vendetta) or Draw,1.600,Draw or Lyon (Jack),1.300,Fenerbahce (Vendetta) or Lyon (Jack),1.250,1,2.200,2,1.615,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,0,False,False,False,True,False,False,False,True,3.0,3.5,3.0,3.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
11,173313164,11242819,11273216,1,0,1,2.5,1.285,3.500,0.0,1,1.825,0.0,2,1.875,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Lazio (Dennis) or Draw,1.444,Draw or Fenerbahce (Vendetta),1.500,Lazio (Dennis) or Fenerbahce (Vendetta),1.222,1,1.833,2,1.833,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
12,173313166,11242819,11224615,0,1,1,2.5,1.600,2.300,,,,,,,,,,,,,Lazio (Dennis) or Draw,1.500,Draw or Lyon (Jack),1.363,Lazio (Dennis) or Lyon (Jack),1.285,1,2.000,2,1.727,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
13,173313170,11232015,11273216,2,3,5,2.5,1.285,3.500,,,,,,,,,,,,,A.Bilbao (Potter) or Draw,1.333,Draw or Fenerbahce (Vendetta),1.615,A.Bilbao (Potter) or Fenerbahce (Vendetta),1.222,1,1.571,2,2.250,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
14,173319273,11261003,11230252,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
15,173319276,11223811,11261002,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
16,173319280,11252538,11230252,2,2,4,2.5,1.125,5.500,,,,,,,,,,,,,Man City (Hussein) or Draw,1.444,Draw or Arsenal (Ivan),1.600,Man City (Hussein) or Arsenal (Ivan),1.166,1,1.727,2,2.000,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
17,173319283,11261003,11223811,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
18,173319291,11252538,11261002,4,1,5,2.5,1.125,5.500,"-0.5, -1.0",1,1.900,"+0.5, +1.0",2,1.800,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,Man City (Hussein) or Draw,1.285,Draw or Newcastle (Zangief),1.909,Man City (Hussein) or Newcastle (Zangief),1.125,1,1.444,2,2.625,20250420,,,,,,,,True,-0.5,-1.0,0.5,1.0,3,False,True,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
19,173319303,11230252,11223811,0,0,0,2.5,1.125,5.500,0.0,1,1.775,0.0,2,1.925,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Arsenal (Ivan) or Draw,1.444,Draw or Chelsea (Madisson),1.571,Arsenal (Ivan) or Chelsea (Madisson),1.166,1,1.800,2,1.909,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
20,173319309,11252538,11223811,1,0,1,2.5,1.300,3.400,,,,,,,,,,,,,Man City (Hussein) or Draw,1.285,Draw or Chelsea (Madisson),1.727,Man City (Hussein) or Chelsea (Madisson),1.200,1,1.500,2,2.500,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
21,173319312,11261002,11261003,2,4,6,2.5,1.062,8.000,,,,,,,,,,,,,Newcastle (Zangief) or Draw,1.833,Draw or Nottm Forest (Goliath),1.333,Newcastle (Zangief) or Nottm Forest (Goliath),1.125,1,2.500,2,1.500,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
22,173319315,11252538,11261003,2,2,4,2.5,1.200,4.333,,,,,,,,,,,,,Man City (Hussein) or Draw,1.400,Draw or Nottm Forest (Goliath),1.600,Man City (Hussein) or Nottm Forest (Goliath),1.181,1,1.666,2,2.100,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
23,173319317,11261002,11230252,1,5,6,2.5,1.062,8.000,,,,,,,,,,,,,Newcastle (Zangief) or Draw,1.833,Draw or Arsenal (Ivan),1.300,Newcastle (Zangief) or Arsenal (Ivan),1.125,1,2.500,2,1.500,20250420,,,,,,,,True,,,,,-4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
24,173319319,11230252,11261003,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
25,173319321,11261002,11223811,0,3,3,2.5,1.200,4.333,,,,,,,,,,,,,Newcastle (Zangief) or Draw,1.600,Draw or Chelsea (Madisson),1.363,Newcastle (Zangief) or Chelsea (Madisson),1.222,1,2.100,2,1.666,20250420,,,,,,,,True,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
26,173319323,11230252,11252538,2,2,4,2.5,1.125,5.500,,,,,,,,,,,,,Arsenal (Ivan) or Draw,1.666,Draw or Man City (Hussein),1.400,Arsenal (Ivan) or Man City (Hussein),1.142,1,2.100,2,1.666,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
27,173319325,11223811,11261003,4,1,5,2.5,1.200,4.333,,,,,,,,,,,,,Chelsea (Madisson) or Draw,1.500,Draw or Nottm Forest (Goliath),1.444,Chelsea (Madisson) or Nottm Forest (Goliath),1.222,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
28,173319328,11261002,11252538,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
29,173319331,11223811,11230252,3,0,3,2.5,1.200,4.333,,,,,,,,,,,,,Chelsea (Madisson) or Draw,1.533,Draw or Arsenal (Ivan),1.444,Chelsea (Madisson) or Arsenal (Ivan),1.200,1,1.909,2,1.800,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
30,173319347,11223811,11252538,1,0,1,2.5,1.333,3.250,,,,,,,,,,,,,Chelsea (Madisson) or Draw,1.800,Draw or Man City (Hussein),1.285,Chelsea (Madisson) or Man City (Hussein),1.222,1,2.500,2,1.500,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
31,173319370,11261003,11261002,4,0,4,2.5,1.062,8.000,,,,,,,,,,,,,Nottm Forest (Goliath) or Draw,1.363,Draw or Newcastle (Zangief),1.800,Nottm Forest (Goliath) or Newcastle (Zangief),1.125,1,1.571,2,2.250,20250420,,,,,,,,True,,,,,4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
32,173319392,11261003,11252538,1,3,4,2.5,1.142,5.000,0.0,1,1.825,0.0,2,1.875,4.5,1.0,1.925,4.5,2.0,1.775,Nottm Forest (Goliath) or Draw,1.571,Draw or Man City (Hussein),1.444,Nottm Forest (Goliath) or Man City (Hussein),1.181,1,2.100,2,1.666,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-2,False,False,True,False,False,False,True,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
33,173319403,11230252,11261002,5,1,6,2.5,1.062,8.000,-0.5,1,1.850,+0.5,2,1.850,5.5,1.0,1.900,5.5,2.0,1.800,Arsenal (Ivan) or Draw,1.333,Draw or Newcastle (Zangief),1.800,Arsenal (Ivan) or Newcastle (Zangief),1.125,1,1.533,2,2.375,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,4,False,True,False,False,False,True,False,False,5.5,5.5,5.5,5.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
34,173319412,11239096,11236491,5,3,8,2.5,1.125,5.500,,,,,,,,,,,,,Aston Villa (Goliath) or Draw,1.550,Draw or PSV (Ivan),1.500,Aston Villa (Goliath) or PSV (Ivan),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
35,173319416,11234512,11234513,3,4,7,2.5,1.222,4.000,,,,,,,,,,,,,Barcelona (Madisson) or Draw,1.400,Draw or Benfica (Zangief),1.571,Barcelona (Madisson) or Benfica (Zangief),1.181,1,1.666,2,2.100,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
36,173319425,11267639,11236491,3,2,5,2.5,1.125,5.500,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,4.5,1.0,1.800,4.5,2.0,1.900,Bayer 04 (Hussein) or Draw,1.444,Draw or PSV (Ivan),1.600,Bayer 04 (Hussein) or PSV (Ivan),1.166,1,1.727,2,2.000,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
37,173319430,11239096,11234512,1,2,3,2.5,1.222,4.000,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,4.0,1.0,1.875,4.0,2.0,1.825,Aston Villa (Goliath) or Draw,1.333,Draw or Barcelona (Madisson),1.666,Aston Villa (Goliath) or Barcelona (Madisson),1.181,1,1.615,2,2.200,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,-1,False,False,True,False,False,False,True,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
38,173319434,11267639,11234513,2,2,4,2.5,1.222,4.000,,,,,,,,,,,,,Bayer 04 (Hussein) or Draw,1.222,Draw or Benfica (Zangief),1.909,Bayer 04 (Hussein) or Benfica (Zangief),1.166,1,1.363,2,3.000,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
39,173319439,11236491,11234512,3,7,10,2.5,1.200,4.333,,,,,,,,,,,,,PSV (Ivan) or Draw,1.444,Draw or Barcelona (Madisson),1.533,PSV (Ivan) or Barcelona (Madisson),1.181,1,1.800,2,1.909,20250420,,,,,,,,True,,,,,-4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
40,173319444,11267639,11234512,0,5,5,2.5,1.444,2.625,-0.5,1,1.875,+0.5,2,1.825,"3.0, 3.5",1.0,1.850,"3.0, 3.5",2.0,1.850,Bayer 04 (Hussein) or Draw,1.250,Draw or Barcelona (Madisson),1.800,Bayer 04 (Hussein) or Barcelona (Madisson),1.222,1,1.500,2,2.500,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,-5,False,False,True,False,False,False,True,False,3.0,3.5,3.0,3.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
41,173319448,11234513,11239096,2,3,5,2.5,1.071,7.500,+1.0,1,1.875,-1.0,2,1.825,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,Benfica (Zangief) or Draw,2.250,Draw or Aston Villa (Goliath),1.200,Benfica (Zangief) or Aston Villa (Goliath),1.111,1,3.400,2,1.300,20250420,,,,,,,,True,1.0,1.0,-1.0,-1.0,-1,False,False,True,False,False,False,False,True,5.0,5.5,5.0,5.5,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
42,173319455,11267639,11239096,0,0,0,2.5,1.142,5.000,,,,,,,,,,,,,Bayer 04 (Hussein) or Draw,1.400,Draw or Aston Villa (Goliath),1.615,Bayer 04 (Hussein) or Aston Villa (Goliath),1.166,1,1.666,2,2.100,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
43,173319461,11234513,11236491,2,4,6,2.5,1.030,10.000,,,,,,,,,,,,,Benfica (Zangief) or Draw,1.833,Draw or PSV (Ivan),1.333,Benfica (Zangief) or PSV (Ivan),1.125,1,2.500,2,1.500,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
44,173319466,11236491,11239096,4,4,8,2.5,1.100,6.500,,,,,,,,,,,,,PSV (Ivan) or Draw,1.533,Draw or Aston Villa (Goliath),1.533,PSV (Ivan) or Aston Villa (Goliath),1.125,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
45,173319474,11234513,11234512,1,2,3,2.5,1.285,3.500,,,,,,,,,,,,,Benfica (Zangief) or Draw,1.600,Draw or Barcelona (Madisson),1.363,Benfica (Zangief) or Barcelona (Madisson),1.200,1,2.100,2,1.666,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
46,173319488,11236491,11267639,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
47,173319500,11234512,11239096,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
48,173319508,11234513,11267639,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
49,173319516,11234512,11236491,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
50,173319524,11234512,11267639,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
51,173319529,11239096,11234513,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
52,173319533,11239096,11267639,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
53,173319535,11236491,11234513,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
54,173319537,11234835,11262183,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
55,173319541,11249725,11245284,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
56,173319544,11251500,11262183,4,2,6,2.5,1.166,4.500,,,,,,,,,,,,,Barcelona (Hussein) or Draw,1.444,Draw or Villarreal (Ivan),1.600,Barcelona (Hussein) or Villarreal (Ivan),1.142,1,1.727,2,2.000,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
57,173319547,11234835,11249725,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
58,173319551,11251500,11245284,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
59,173319556,11262183,11249725,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
60,173319569,11251500,11249725,0,2,2,2.5,1.200,4.333,,,,,,,,,,,,,Barcelona (Hussein) or Draw,1.400,Draw or A.Bilbao (Madisson),1.600,Barcelona (Hussein) or A.Bilbao (Madisson),1.181,1,1.666,2,2.100,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
61,173319576,11245284,11234835,1,2,3,2.5,1.050,8.500,,,,,,,,,,,,,Real Madrid (Zangief) or Draw,1.700,Draw or A.Madrid (Goliath),1.444,Real Madrid (Zangief) or A.Madrid (Goliath),1.111,1,2.100,2,1.666,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
62,173319580,11251500,11234835,4,2,6,2.5,1.200,4.333,,,,,,,,,,,,,Barcelona (Hussein) or Draw,1.444,Draw or A.Madrid (Goliath),1.600,Barcelona (Hussein) or A.Madrid (Goliath),1.166,1,1.727,2,2.000,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
63,173319586,11245284,11262183,2,4,6,2.5,1.062,8.000,,,,,,,,,,,,,Real Madrid (Zangief) or Draw,1.833,Draw or Villarreal (Ivan),1.363,Real Madrid (Zangief) or Villarreal (Ivan),1.111,1,2.375,2,1.533,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
64,173319590,11262183,11234835,1,4,5,2.5,1.071,7.500,,,,,,,,,,,,,Villarreal (Ivan) or Draw,1.550,Draw or A.Madrid (Goliath),1.571,Villarreal (Ivan) or A.Madrid (Goliath),1.111,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
65,173319598,11245284,11249725,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
66,173319603,11262183,11251500,2,2,4,2.5,1.166,4.500,,,,,,,,,,,,,Villarreal (Ivan) or Draw,1.571,Draw or Barcelona (Hussein),1.500,Villarreal (Ivan) or Barcelona (Hussein),1.125,1,1.909,2,1.800,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
67,173319609,11249725,11234835,3,1,4,2.5,1.200,4.333,,,,,,,,,,,,,A.Bilbao (Madisson) or Draw,1.571,Draw or A.Madrid (Goliath),1.444,A.Bilbao (Madisson) or A.Madrid (Goliath),1.142,1,1.909,2,1.800,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
