,h2h_mean,media_goals_home,media_goals_away,goal_line_1,goal_line_2,indefinido,negativo,positivo,reembolso,type_1.0,type_2.0
26258,5.5,3.4,2.8,7.5,7.5,False,False,True,False,False,True
26259,,2.0,1.8,3.0,3.5,False,False,False,True,False,True
26260,,2.4,3.2,4.0,4.5,False,True,False,False,False,True
26261,,1.0,2.6,4.0,4.0,False,True,False,False,False,True
26262,,2.0,2.0,5.0,5.5,False,False,True,False,False,True
26263,7.0,2.4,2.2,4.5,5.0,False,False,True,False,False,True
26264,,3.2,2.4,,,True,False,False,False,False,False
26265,,2.2,2.0,,,True,False,False,False,False,False
26266,,1.4,3.2,,,True,False,False,False,False,False
26267,,3.0,2.0,,,True,False,False,False,False,False
26268,,2.2,2.6,,,True,False,False,False,False,False
26269,10.0,2.4,2.2,,,True,False,False,False,False,False
26270,3.0,1.4,2.0,,,True,False,False,False,False,False
26271,,2.4,3.2,,,True,False,False,False,False,False
26272,,2.2,2.2,4.0,4.0,False,False,True,False,False,True
26273,2.0,2.2,2.6,3.5,4.0,False,False,False,True,False,True
26274,,2.2,2.6,4.5,5.0,False,False,False,True,False,True
26275,,3.0,2.2,4.5,4.5,False,True,False,False,False,True
26276,4.0,1.0,3.2,4.0,4.0,False,True,False,False,False,True
26277,,2.4,2.0,4.0,4.0,False,False,False,True,False,True
26278,,2.4,2.0,4.5,5.0,False,True,False,False,False,True
26279,,2.0,2.0,5.0,5.0,False,False,True,False,False,True
26280,,2.2,2.4,4.0,4.5,False,False,True,False,False,True
26281,,3.2,2.2,4.0,4.0,False,True,False,False,False,True
26282,,3.0,3.2,4.5,5.0,False,False,True,False,False,True
26283,6.0,1.4,2.6,4.5,5.0,False,True,False,False,False,True
26284,,2.4,2.6,4.0,4.0,False,True,False,False,False,True
26285,,2.2,3.2,4.0,4.0,False,True,False,False,False,True
26286,,2.0,2.2,4.5,5.0,False,False,True,False,False,True
26287,,2.2,2.0,5.0,5.0,False,True,False,False,False,True
26288,,3.2,2.0,4.0,4.0,False,False,False,True,False,True
26289,8.0,1.0,2.4,4.5,5.0,False,False,True,False,False,True
26290,2.0,2.2,2.8,,,True,False,False,False,False,False
26291,,3.4,2.8,,,True,False,False,False,False,False
26292,,4.4,3.8,4.5,4.5,False,True,False,False,False,True
26293,,2.6,2.6,4.5,5.0,False,False,True,False,False,True
26294,,3.0,2.4,4.0,4.0,False,False,True,False,False,True
26295,7.0,1.8,3.2,3.5,4.0,False,False,True,False,False,True
26296,,3.4,2.8,5.0,5.0,False,True,False,False,False,True
26297,,2.2,2.8,5.0,5.0,False,False,True,False,False,True
26298,6.0,1.8,2.4,,,True,False,False,False,False,False
26299,,2.6,3.25,,,True,False,False,False,False,False
26300,,3.4,3.8,,,True,False,False,False,False,False
26301,7.0,2.6,2.8,,,True,False,False,False,False,False
26302,,3.5,3.2,,,True,False,False,False,False,False
26303,,3.0,2.0,,,True,False,False,False,False,False
26304,,4.4,2.8,,,True,False,False,False,False,False
26305,,3.4,2.6,,,True,False,False,False,False,False
26306,,1.8,3.25,,,True,False,False,False,False,False
26307,,1.8,2.4,,,True,False,False,False,False,False
26308,3.0,4.4,2.6,,,True,False,False,False,False,False
26309,,2.6,2.8,,,True,False,False,False,False,False
26310,,2.6,2.0,,,True,False,False,False,False,False
26311,,3.5,2.4,,,True,False,False,False,False,False
26312,,2.2,2.8,4.5,5.0,False,False,True,False,False,True
26313,,3.4,2.8,4.5,4.5,False,True,False,False,False,True
26314,,2.6,2.4,,,True,False,False,False,False,False
26315,2.0,1.8,2.0,,,True,False,False,False,False,False
26316,,2.6,3.8,,,True,False,False,False,False,False
26317,,3.4,2.6,,,True,False,False,False,False,False
26318,2.0,3.0,3.2,4.0,4.0,False,True,False,False,False,True
26319,,3.5,2.4,4.5,4.5,False,True,False,False,False,True
26320,,3.4,2.8,5.0,5.5,False,True,False,False,False,True
26321,3.0,4.4,2.8,4.5,5.0,False,True,False,False,False,True
26322,,1.8,3.25,4.0,4.5,False,False,True,False,False,True
26323,,1.8,2.4,4.0,4.0,False,False,True,False,False,True
26324,,3.4,2.8,4.5,5.0,False,False,False,True,False,True
26325,,2.2,3.8,5.5,5.5,False,True,False,False,False,True
26326,,3.5,2.0,4.5,4.5,False,True,False,False,False,True
26327,,2.6,3.2,4.5,5.0,False,False,False,True,False,True
26328,,1.8,2.4,4.5,4.5,False,True,False,False,False,True
26329,,3.0,3.25,4.5,5.0,False,True,False,False,False,True
26330,,1.8,2.6,4.5,5.0,False,True,False,False,False,True
26331,,2.4,3.2,4.5,5.0,False,False,False,True,False,True
26332,,2.6,2.2,4.5,4.5,False,False,True,False,False,True
26333,3.0,2.4,1.8,3.5,4.0,False,False,True,False,False,True
26334,,3.0,2.8,5.0,5.0,False,False,True,False,False,True
26335,,2.4,2.6,5.0,5.0,False,False,True,False,False,True
26336,4.0,2.2,2.4,,,True,False,False,False,False,False
26337,,1.8,2.2,,,True,False,False,False,False,False
26338,,1.4,3.2,,,True,False,False,False,False,False
26339,,1.8,3.6,,,True,False,False,False,False,False
26340,,2.2,1.8,,,True,False,False,False,False,False
26341,,2.6,1.4,,,True,False,False,False,False,False
26342,,2.4,2.6,,,True,False,False,False,False,False
26343,3.0,3.0,2.6,,,True,False,False,False,False,False
26344,,2.4,2.2,,,True,False,False,False,False,False
26345,,2.2,2.2,,,True,False,False,False,False,False
26346,,2.4,3.6,,,True,False,False,False,False,False
26347,,1.4,2.8,,,True,False,False,False,False,False
26348,,1.8,1.4,4.0,4.5,False,True,False,False,False,True
26349,6.0,2.2,2.4,,,True,False,False,False,False,False
26350,,2.4,2.8,,,True,False,False,False,False,False
26351,,3.0,3.6,,,True,False,False,False,False,False
26352,,1.8,2.4,,,True,False,False,False,False,False
26353,3.0,2.2,1.4,,,True,False,False,False,False,False
26354,,1.8,3.2,,,True,False,False,False,False,False
26355,,1.4,2.6,,,True,False,False,False,False,False
26356,6.0,2.6,1.8,,,True,False,False,False,False,False
26357,,2.2,2.2,,,True,False,False,False,False,False
26358,,3.0,2.6,,,True,False,False,False,False,False
26359,,2.4,2.8,,,True,False,False,False,False,False
26360,,2.2,2.2,,,True,False,False,False,False,False
26361,,2.4,2.4,,,True,False,False,False,False,False
26362,,1.4,3.6,,,True,False,False,False,False,False
26363,5.0,2.4,3.2,,,True,False,False,False,False,False
26364,,2.2,1.4,,,True,False,False,False,False,False
26365,,1.8,1.8,,,True,False,False,False,False,False
26366,,2.4,2.6,,,True,False,False,False,False,False
26367,,1.8,2.6,,,True,False,False,False,False,False
26368,,2.4,2.2,,,True,False,False,False,False,False
26369,4.0,2.6,2.2,,,True,False,False,False,False,False
26370,,3.0,3.25,,,True,False,False,False,False,False
26371,,2.8,2.4,,,True,False,False,False,False,False
26372,7.0,3.4,2.4,,,True,False,False,False,False,False
26373,,4.0,2.8,,,True,False,False,False,False,False
26374,,2.0,3.6666666666666665,,,True,False,False,False,False,False
26375,,3.0,2.8,,,True,False,False,False,False,False
26376,9.0,3.6,2.4,,,True,False,False,False,False,False
26377,,2.3333333333333335,1.3333333333333333,,,True,False,False,False,False,False
26378,,2.8,2.8,,,True,False,False,False,False,False
26379,,3.4,3.25,,,True,False,False,False,False,False
26380,,2.0,2.6666666666666665,,,True,False,False,False,False,False
26381,,4.0,2.8,5.5,5.5,False,True,False,False,False,True
26382,1.0,3.6,2.4,5.0,5.5,False,True,False,False,False,True
26383,,2.0,1.3333333333333333,,,True,False,False,False,False,False
26384,,4.0,2.4,,,True,False,False,False,False,False
26385,,3.4,2.8,,,True,False,False,False,False,False
26386,,2.3333333333333335,2.6666666666666665,,,True,False,False,False,False,False
26387,,1.6666666666666667,2.2,,,True,False,False,False,False,False
26388,6.0,3.0,2.4,,,True,False,False,False,False,False
26389,,3.6,3.25,,,True,False,False,False,False,False
26390,,2.3333333333333335,2.2,,,True,False,False,False,False,False
26391,5.0,3.4,2.8,4.5,5.0,False,False,True,False,False,True
26392,,2.8,2.4,,,True,False,False,False,False,False
26393,,1.6666666666666667,3.6666666666666665,4.5,4.5,False,True,False,False,False,True
26394,,3.6,2.8,5.0,5.0,False,False,True,False,False,True
26395,,4.0,2.4,5.0,5.5,False,True,False,False,False,True
26396,,2.0,2.2,4.5,5.0,False,False,True,False,False,True
26397,,2.8,3.25,5.5,5.5,False,True,False,False,False,True
26398,4.0,3.0,2.8,5.0,5.5,False,True,False,False,False,True
26399,,1.6666666666666667,2.6666666666666665,,,True,False,False,False,False,False
26400,,2.0,3.6666666666666665,4.5,4.5,False,True,False,False,False,True
26401,,2.0,1.3333333333333333,4.5,5.0,False,False,True,False,False,True
26402,,2.0,2.4,,,True,False,False,False,False,False
26403,,3.6,4.75,,,True,False,False,False,False,False
26404,6.0,3.4,2.2,6.0,6.0,False,False,True,False,False,True
26405,,2.0,1.6,4.5,5.0,False,False,True,False,False,True
26406,,1.6666666666666667,4.0,,,True,False,False,False,False,False
26407,6.0,3.4,2.4,5.0,5.0,False,False,True,False,False,True
26408,,3.6,2.0,5.5,6.0,False,True,False,False,False,True
26409,,3.0,2.6666666666666665,4.5,4.5,False,True,False,False,False,True
26410,,2.0,1.6,,,True,False,False,False,False,False
26411,,3.4,4.75,5.0,5.5,False,True,False,False,False,True
26412,,1.6666666666666667,2.6666666666666665,4.5,5.0,False,False,False,True,False,True
26413,,2.0,2.0,5.5,5.5,False,False,True,False,False,True
26414,6.0,3.4,2.2,5.0,5.5,False,True,False,False,False,True
26415,,2.3333333333333335,2.6666666666666665,4.5,4.5,False,True,False,False,False,True
26416,,2.0,2.2,,,True,False,False,False,False,False
26417,,3.4,2.0,,,True,False,False,False,False,False
26418,,3.0,2.6666666666666665,4.0,4.5,False,False,False,True,False,True
26419,,3.0,1.6666666666666667,4.5,5.0,False,False,False,True,False,True
26420,7.0,3.6,2.4,5.5,6.0,False,True,False,False,False,True
26421,,3.4,4.75,4.5,5.0,False,True,False,False,False,True
26422,,3.0,1.6666666666666667,4.0,4.5,False,False,False,True,False,True
26423,6.0,3.4,1.6,5.0,5.5,False,False,False,True,False,True
26424,,2.0,2.2,6.0,6.0,False,False,True,False,False,True
26425,,3.0,4.0,4.5,5.0,False,True,False,False,False,True
26426,,3.4,2.0,5.0,5.0,False,False,True,False,False,True
26427,,2.0,2.4,5.5,5.5,False,False,True,False,False,True
26428,,2.3333333333333335,1.6666666666666667,4.5,4.5,False,False,True,False,False,True
26429,,2.0,4.75,5.0,5.5,False,False,False,True,False,True
26430,5.0,3.6,1.6,5.5,5.5,False,True,False,False,False,True
26431,,3.0,2.6666666666666665,4.0,4.5,False,True,False,False,False,True
26432,,2.3333333333333335,4.0,4.5,4.5,False,True,False,False,False,True
26433,,1.6666666666666667,2.6666666666666665,4.5,4.5,False,False,True,False,False,True
26434,,3.2,2.4,,,True,False,False,False,False,False
26435,,2.8,2.75,,,True,False,False,False,False,False
26436,5.0,2.4,3.0,5.5,5.5,False,True,False,False,False,True
26437,,2.75,2.8,5.0,5.5,False,True,False,False,False,True
26438,,3.0,2.2,4.0,4.5,False,True,False,False,False,True
26439,2.0,2.4,2.4,5.0,5.0,False,False,True,False,False,True
26440,,2.8,2.6,5.5,6.0,False,False,False,True,False,True
26441,,3.2,5.0,4.5,5.0,False,True,False,False,False,True
26442,,2.4,2.75,5.0,5.0,False,False,True,False,False,True
26443,,3.2,2.8,4.5,5.0,False,False,True,False,False,True
26444,,3.0,1.6666666666666667,4.5,5.0,False,False,True,False,False,True
26445,,2.75,2.6,6.0,6.0,False,False,True,False,False,True
26446,8.0,2.4,3.0,5.5,6.0,False,False,False,True,False,True
26447,,2.3333333333333335,5.0,4.5,5.0,False,True,False,False,False,True
26448,,2.75,3.0,,,True,False,False,False,False,False
26449,,2.4,2.6,,,True,False,False,False,False,False
26450,,3.2,1.6666666666666667,,,True,False,False,False,False,False
26451,,3.6666666666666665,1.0,,,True,False,False,False,False,False
26452,4.0,2.8,2.4,5.5,5.5,False,False,True,False,False,True
26453,,2.4,2.75,5.5,6.0,False,True,False,False,False,True
26454,,3.2,1.0,4.5,4.5,False,False,True,False,False,True
26455,8.0,2.4,2.8,5.0,5.0,False,True,False,False,False,True
26456,,3.2,3.0,5.5,6.0,False,False,False,True,False,True
26457,,3.6666666666666665,2.2,5.0,5.0,False,False,True,False,False,True
26458,,2.4,2.6,4.0,4.5,False,False,False,True,False,True
26459,,2.75,2.4,4.5,5.0,False,False,True,False,False,True
26460,,2.3333333333333335,1.0,4.5,4.5,False,False,True,False,False,True
26461,,3.2,2.75,5.5,6.0,False,False,False,True,False,True
26462,6.0,2.8,2.8,5.5,6.0,False,False,False,True,False,True
26463,,3.6666666666666665,1.6666666666666667,4.5,5.0,False,True,False,False,False,True
26464,,2.3333333333333335,2.2,4.5,5.0,False,False,False,True,False,True
26465,,3.0,5.0,4.5,4.5,False,True,False,False,False,True
26466,,2.4,3.5,,,True,False,False,False,False,False
26467,,2.0,2.4,,,True,False,False,False,False,False
26468,,2.25,2.2,,,True,False,False,False,False,False
26469,7.0,3.4,3.4,,,True,False,False,False,False,False
26470,,1.3333333333333333,3.3333333333333335,,,True,False,False,False,False,False
26471,7.0,3.4,2.4,,,True,False,False,False,False,False
26472,,2.4,2.2,,,True,False,False,False,False,False
26473,,2.6666666666666665,2.6666666666666665,,,True,False,False,False,False,False
26474,,2.0,2.2,,,True,False,False,False,False,False
26475,,3.4,3.5,,,True,False,False,False,False,False
26476,,1.3333333333333333,4.0,4.0,4.0,False,True,False,False,False,True
26477,,2.25,2.2,5.5,6.0,False,False,True,False,False,True
26478,7.0,3.4,3.4,5.5,6.0,False,True,False,False,False,True
26479,,1.6666666666666667,2.6666666666666665,5.0,5.5,False,True,False,False,False,True
26480,,2.25,3.4,5.5,6.0,False,False,True,False,False,True
26481,,3.4,2.2,6.0,6.5,False,False,False,True,False,True
26482,,2.6666666666666665,4.0,4.5,5.0,False,False,False,True,False,True
26483,,1.3333333333333333,1.6666666666666667,4.5,5.0,False,False,False,True,False,True
26484,6.0,2.4,2.4,5.5,5.5,False,False,True,False,False,True
26485,,3.4,3.5,5.5,5.5,False,True,False,False,False,True
26486,,2.6666666666666665,1.6666666666666667,4.5,4.5,False,False,True,False,False,True
26487,5.0,3.4,2.2,5.5,5.5,False,True,False,False,False,True
26488,,2.0,3.4,5.5,6.0,False,False,True,False,False,True
26489,,1.3333333333333333,3.3333333333333335,5.0,5.0,False,False,False,True,False,True
26490,,3.4,2.2,4.0,4.5,False,True,False,False,False,True
26491,,2.25,2.4,5.0,5.0,False,False,False,True,False,True
26492,,1.6666666666666667,1.6666666666666667,4.0,4.5,False,False,False,True,False,True
26493,,2.0,3.5,5.5,5.5,False,False,True,False,False,True
26494,4.0,2.4,2.2,6.0,6.0,False,False,True,False,False,True
26495,,1.3333333333333333,4.0,5.0,5.5,False,False,False,True,False,True
26496,,4.0,1.6,,,True,False,False,False,False,False
26497,4.0,1.4,2.8,,,True,False,False,False,False,False
26498,,1.6666666666666667,3.3333333333333335,4.5,5.0,False,True,False,False,False,True
26499,,1.3333333333333333,2.6666666666666665,4.5,5.0,False,False,False,True,False,True
26500,,2.4,2.2,5.0,5.0,False,True,False,False,False,True
26501,,2.4,3.0,6.0,6.0,False,False,True,False,False,True
26502,,2.4,2.8,5.5,6.0,False,True,False,False,False,True
26503,,4.0,1.0,5.0,5.0,False,False,True,False,False,True
26504,,1.4,3.0,5.0,5.5,False,False,False,True,False,True
26505,3.0,2.4,1.6,5.5,5.5,False,False,True,False,False,True
26506,2.0,2.4,1.0,5.0,5.0,False,False,True,False,False,True
26507,,2.4,2.2,6.0,6.0,False,False,True,False,False,True
26508,,2.4,2.2,5.5,6.0,False,False,True,False,False,True
26509,3.5,2.4,1.0,4.5,4.5,False,True,False,False,False,True
26510,,4.0,2.8,5.0,5.5,False,True,False,False,False,True
26511,,2.4,1.6,6.0,6.0,False,False,True,False,False,True
26512,,2.4,3.0,6.0,6.0,False,True,False,False,False,True
26513,,1.4,2.2,4.5,5.0,False,False,True,False,False,True
26514,,2.4,1.0,5.5,5.5,False,True,False,False,False,True
26515,6.0,2.4,2.8,5.0,5.5,False,True,False,False,False,True
26516,7.0,1.4,1.6,4.5,5.0,False,False,False,True,False,True
26517,,4.0,3.0,5.5,5.5,False,True,False,False,False,True
26518,,3.4,2.8,5.5,5.5,False,True,False,False,False,True
26519,3.5,1.0,2.8,4.5,5.0,False,True,False,False,False,True
26520,,3.2,2.4,5.0,5.5,False,True,False,False,False,True
26521,,2.8,3.4,5.5,5.5,False,True,False,False,False,True
26522,,4.2,2.8,5.5,5.5,False,True,False,False,False,True
26523,,3.4,1.8,4.5,5.0,False,True,False,False,False,True
26524,,1.0,3.4,5.5,5.5,False,False,True,False,False,True
26525,,3.2,2.8,5.5,5.5,False,True,False,False,False,True
26526,,2.8,1.8,4.5,4.5,False,False,True,False,False,True
26527,,4.2,2.4,6.0,6.0,False,False,False,True,False,True
26528,,2.8,2.4,5.5,5.5,False,False,True,False,False,True
26529,2.5,3.2,1.8,4.5,5.0,False,False,True,False,False,True
26530,,3.4,2.8,5.0,5.5,False,False,True,False,False,True
26531,,4.2,2.8,5.5,6.0,False,True,False,False,False,True
26532,,3.2,3.4,,,True,False,False,False,False,False
26533,,1.0,2.4,,,True,False,False,False,False,False
26534,,4.2,1.8,5.0,5.5,False,True,False,False,False,True
26535,,2.8,2.8,5.5,5.5,False,True,False,False,False,True
26536,,1.0,2.8,4.0,4.5,False,False,True,False,False,True
26537,,3.4,3.4,6.0,6.0,False,True,False,False,False,True
26538,3.0,2.6,2.4,6.0,6.0,False,False,False,True,False,True
26539,2.5,1.8,2.2,4.5,5.0,False,False,False,True,False,True
26540,,3.0,2.2,5.0,5.5,False,False,True,False,False,True
26541,,3.6,2.6,6.0,6.0,False,True,False,False,False,True
26542,,2.8,2.2,5.5,6.0,False,True,False,False,False,True
26543,,2.6,4.0,5.0,5.0,False,True,False,False,False,True
26544,10.0,1.8,2.6,5.5,5.5,False,True,False,False,False,True
26545,,3.0,2.4,5.5,5.5,False,False,True,False,False,True
26546,,3.6,4.0,5.0,5.0,False,True,False,False,False,True
26547,,2.8,2.2,6.0,6.0,False,False,False,True,False,True
26548,4.0,3.6,2.2,5.5,6.0,False,False,True,False,False,True
26549,4.0,3.0,4.0,4.5,5.0,False,False,False,True,False,True
26550,,2.6,2.2,5.0,5.0,False,False,True,False,False,True
26551,,2.8,2.4,6.0,6.0,False,True,False,False,False,True
26552,,3.0,2.6,5.5,6.0,False,True,False,False,False,True
26553,,1.8,2.2,4.5,5.0,False,True,False,False,False,True
26554,8.0,2.8,4.0,5.5,5.5,False,True,False,False,False,True
26555,,3.6,2.2,5.5,5.5,False,True,False,False,False,True
26556,,1.8,2.4,5.0,5.0,False,False,False,True,False,True
26557,,2.6,2.6,6.0,6.0,False,True,False,False,False,True
26558,,2.4,1.2,,,True,False,False,False,False,False
26559,,3.2,2.6,,,True,False,False,False,False,False
26560,,1.6,2.2,4.0,4.5,False,True,False,False,False,True
26561,5.0,3.0,2.4,3.5,4.0,False,False,True,False,False,True
26562,,3.4,1.8,5.5,5.5,False,False,True,False,False,True
26563,1.0,1.4,2.4,4.0,4.5,False,True,False,False,False,True
26564,1.0,2.0,3.8,4.0,4.5,False,False,True,False,False,True
26565,6.0,3.2,3.8,4.5,5.0,False,False,True,False,False,True
26566,8.0,1.6,2.6,5.0,5.0,False,False,True,False,False,True
26567,6.0,2.4,2.8,5.0,5.5,False,False,True,False,False,True
26568,3.0,1.0,2.4,,,True,False,False,False,False,False
26569,,1.6,2.8,,,True,False,False,False,False,False
26570,,3.2,2.4,,,True,False,False,False,False,False
26571,5.0,3.4,1.2,5.0,5.0,False,True,False,False,False,True
26572,5.0,3.0,3.8,,,True,False,False,False,False,False
26573,5.0,2.0,2.2,,,True,False,False,False,False,False
26574,,1.4,2.8,,,True,False,False,False,False,False
26575,,1.6,1.8,,,True,False,False,False,False,False
26576,4.0,3.2,2.8,,,True,False,False,False,False,False
26577,8.0,1.0,3.8,,,True,False,False,False,False,False
26578,,1.4,1.8,,,True,False,False,False,False,False
26579,,3.4,2.8,,,True,False,False,False,False,False
26580,,3.2,3.8,4.0,4.5,False,True,False,False,False,True
26581,7.0,2.0,2.8,3.5,3.5,False,True,False,False,False,True
26582,,2.4,2.6,,,True,False,False,False,False,False
26583,5.0,1.6,1.2,,,True,False,False,False,False,False
26584,4.0,1.6,2.4,,,True,False,False,False,False,False
26585,1.0,1.0,2.2,,,True,False,False,False,False,False
26586,2.0,3.4,2.4,4.5,4.5,False,False,True,False,False,True
26587,3.0,3.2,1.8,4.5,5.0,False,False,True,False,False,True
26588,2.0,2.0,3.8,,,True,False,False,False,False,False
26589,,3.0,3.8,,,True,False,False,False,False,False
26590,,1.6,2.8,,,True,False,False,False,False,False
26591,5.0,1.4,2.6,,,True,False,False,False,False,False
26592,3.0,1.0,2.8,,,True,False,False,False,False,False
26593,3.0,3.2,2.4,,,True,False,False,False,False,False
26594,,3.2,1.2,,,True,False,False,False,False,False
26595,,2.4,2.4,,,True,False,False,False,False,False
26596,5.0,3.0,2.2,,,True,False,False,False,False,False
26597,8.0,1.6,3.8,,,True,False,False,False,False,False
26598,,3.6,1.2,4.5,5.0,False,True,False,False,False,True
26599,,4.6,2.8,5.0,5.0,False,True,False,False,False,True
26600,,2.8,2.0,4.5,4.5,False,True,False,False,False,True
26601,8.0,1.8,2.2,3.5,4.0,False,False,True,False,False,True
26602,,2.6,2.8,5.5,6.0,False,False,True,False,False,True
26603,6.0,2.4,3.4,4.5,4.5,False,False,True,False,False,True
26604,2.0,2.4,2.2,4.0,4.0,False,True,False,False,False,True
26605,8.0,2.6,2.4,4.5,4.5,False,True,False,False,False,True
26606,6.0,2.4,2.8,4.5,4.5,False,True,False,False,False,True
26607,7.0,3.6,3.8,4.5,5.0,False,True,False,False,False,True
26608,,1.4,2.4,4.0,4.5,False,False,True,False,False,True
26609,4.0,2.4,2.4,5.0,5.0,False,True,False,False,False,True
26610,,2.4,2.4,4.5,4.5,False,True,False,False,False,True
26611,,3.2,2.4,4.5,5.0,False,False,True,False,False,True
26612,4.0,1.4,2.4,,,True,False,False,False,False,False
26613,5.0,3.2,1.4,,,True,False,False,False,False,False
26614,,3.2,2.4,,,True,False,False,False,False,False
26615,,3.0,2.6,,,True,False,False,False,False,False
26616,,2.4,2.6,,,True,False,False,False,False,False
26617,,3.0,2.4,,,True,False,False,False,False,False
26618,,3.6,2.4,,,True,False,False,False,False,False
26619,6.0,1.8,2.6,,,True,False,False,False,False,False
26620,,3.0,2.6,,,True,False,False,False,False,False
26621,,1.8,3.0,,,True,False,False,False,False,False
26622,4.5,2.8,3.0,5.0,5.0,False,True,False,False,False,True
26623,,3.0,2.4,4.5,4.5,False,True,False,False,False,True
26624,,3.0,3.0,,,True,False,False,False,False,False
26625,,2.2,1.0,,,True,False,False,False,False,False
26626,,2.2,2.6,,,True,False,False,False,False,False
26627,,3.0,1.0,,,True,False,False,False,False,False
26628,,2.2,3.0,4.0,4.5,False,True,False,False,False,True
26629,5.0,2.8,1.0,5.0,5.0,False,True,False,False,False,True
26630,,2.8,2.6,,,True,False,False,False,False,False
26631,,3.6,1.0,,,True,False,False,False,False,False
26632,,2.2,2.6,,,True,False,False,False,False,False
26633,4.0,3.6,2.6,,,True,False,False,False,False,False
26634,,3.6,2.6,,,True,False,False,False,False,False
26635,,1.8,2.4,,,True,False,False,False,False,False
26636,,2.8,2.4,4.5,4.5,False,False,True,False,False,True
26637,,1.8,2.6,5.0,5.0,False,False,True,False,False,True
26638,7.0,2.4,2.0,5.0,5.0,False,True,False,False,False,True
26639,3.0,2.0,1.6,3.5,3.5,False,False,True,False,False,True
26640,4.0,1.0,2.0,,,True,False,False,False,False,False
26641,5.0,2.4,1.6,,,True,False,False,False,False,False
26642,5.0,1.0,1.6,,,True,False,False,False,False,False
26643,3.0,2.4,1.6,,,True,False,False,False,False,False
26644,4.0,1.0,1.6,,,True,False,False,False,False,False
26645,3.0,1.2,1.4,,,True,False,False,False,False,False
26646,0.0,1.0,1.4,,,True,False,False,False,False,False
26647,2.0,1.2,2.0,,,True,False,False,False,False,False
26648,5.0,2.4,1.4,,,True,False,False,False,False,False
26649,2.0,1.2,1.6,,,True,False,False,False,False,False
26650,5.0,2.4,0.8,,,True,False,False,False,False,False
26651,3.0,2.0,1.4,,,True,False,False,False,False,False
26652,,1.2,0.8,,,True,False,False,False,False,False
26653,0.0,2.0,2.0,,,True,False,False,False,False,False
26654,5.0,2.0,0.8,,,True,False,False,False,False,False
26655,3.0,2.4,1.6,,,True,False,False,False,False,False
26656,4.0,2.4,0.8,,,True,False,False,False,False,False
26657,4.0,2.4,1.6,,,True,False,False,False,False,False
26658,5.0,2.2,2.0,,,True,False,False,False,False,False
26659,5.0,2.4,1.6,3.0,3.5,False,False,True,False,False,True
26660,3.0,0.6,2.0,3.5,4.0,False,False,True,False,False,True
26661,4.0,2.2,1.4,3.5,3.5,False,False,True,False,False,True
26662,3.0,0.6,1.6,,,True,False,False,False,False,False
26663,3.0,2.8,1.4,,,True,False,False,False,False,False
26664,8.0,0.6,1.4,,,True,False,False,False,False,False
26665,3.0,1.8,2.4,,,True,False,False,False,False,False
26666,5.0,0.6,2.4,4.0,4.0,False,False,True,False,False,True
26667,2.0,1.8,2.0,,,True,False,False,False,False,False
26668,5.0,2.8,2.4,,,True,False,False,False,False,False
26669,4.0,1.8,1.4,,,True,False,False,False,False,False
26670,2.0,2.8,1.0,,,True,False,False,False,False,False
26671,3.0,2.4,2.4,,,True,False,False,False,False,False
26672,5.0,1.8,1.0,3.5,3.5,False,True,False,False,False,True
26673,2.0,2.4,2.0,,,True,False,False,False,False,False
26674,4.0,2.4,1.0,4.0,4.0,False,False,False,True,False,True
26675,5.0,2.2,1.6,3.5,3.5,False,True,False,False,False,True
26676,5.0,2.2,1.0,3.5,3.5,False,False,True,False,False,True
26677,2.0,2.8,1.6,3.5,3.5,False,False,True,False,False,True
26678,7.0,1.6,3.8,,,True,False,False,False,False,False
26679,2.0,2.0,2.2,,,True,False,False,False,False,False
26680,6.0,1.6,3.8,,,True,False,False,False,False,False
26681,4.0,1.6,2.8,,,True,False,False,False,False,False
26682,3.0,1.6,2.2,3.5,3.5,False,False,True,False,False,True
26683,2.0,2.2,2.8,3.5,3.5,False,False,True,False,False,True
26684,8.0,1.6,2.8,3.5,3.5,False,False,True,False,False,True
26685,3.0,1.4,1.2,3.5,3.5,False,False,True,False,False,True
26686,4.0,1.6,1.2,3.5,3.5,False,False,True,False,False,True
26687,5.0,1.4,3.8,3.5,3.5,False,True,False,False,False,True
26688,8.0,2.2,1.2,,,True,False,False,False,False,False
26689,5.0,1.4,2.8,3.5,3.5,False,False,True,False,False,True
26690,5.0,2.2,2.0,,,True,False,False,False,False,False
26691,2.0,2.0,1.2,,,True,False,False,False,False,False
26692,7.0,1.4,2.0,3.5,3.5,False,False,True,False,False,True
26693,4.0,2.0,3.8,3.0,3.5,False,False,True,False,False,True
26694,3.0,2.0,2.0,,,True,False,False,False,False,False
26695,5.0,1.6,2.2,,,True,False,False,False,False,False
26696,4.0,1.6,2.0,3.0,3.5,False,False,False,True,False,True
26697,1.0,2.2,2.2,,,True,False,False,False,False,False
26698,8.0,2.4,3.4,5.5,5.5,False,True,False,False,False,True
26699,6.0,2.0,3.2,6.5,6.5,False,True,False,False,False,True
26700,4.0,0.8,3.4,3.5,4.0,False,False,True,False,False,True
26701,5.0,2.4,4.0,5.5,6.0,False,False,True,False,False,True
26702,5.0,0.8,3.2,5.5,5.5,False,False,True,False,False,True
26703,4.0,1.8,4.0,5.0,5.5,False,True,False,False,False,True
