id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
173142746,20250417,11257322,11235643,5,2,7,2.5,1.083,7.000,,,,,,,,,,,,,A.Bilbao (Zangief) or Draw,1.800,Draw or Fenerbahce (Goliath),1.333,A.Bilbao (Zangief) or Fenerbahce (Goliath),1.125,1,2.375,2,1.533
173142751,20250417,11254866,11272099,0,0,0,2.5,1.142,5.000,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,4.5,1.0,1.925,4.5,2.0,1.775,Chelsea (Hussein) or Draw,1.363,Draw or Newcastle (Goliath),1.666,Chelsea (Hussein) or Newcastle (Goliath),1.181,1,1.615,2,2.200
173142753,20250417,11245282,11240218,4,2,6,2.5,1.062,8.000,-0.5,1,1.850,+0.5,2,1.850,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Man City (Ivan) or Draw,1.333,Draw or Arsenal (Zangief),1.800,Man City (Ivan) or Arsenal (Zangief),1.125,1,1.533,2,2.375
173142757,20250417,11245282,11272099,3,4,7,2.5,1.100,6.500,,,,,,,,,,,,,Man City (Ivan) or Draw,1.444,Draw or Newcastle (Goliath),1.615,Man City (Ivan) or Newcastle (Goliath),1.166,1,1.666,2,2.100
173142759,20250417,11240218,11254866,1,3,4,2.5,1.222,4.000,,,,,,,,,,,,,Arsenal (Zangief) or Draw,1.444,Draw or Chelsea (Hussein),1.533,Arsenal (Zangief) or Chelsea (Hussein),1.222,1,1.833,2,1.833
173142761,20250417,11245282,11254866,2,0,2,2.5,1.200,4.333,,,,,,,,,,,,,Man City (Ivan) or Draw,1.666,Draw or Chelsea (Hussein),1.444,Man City (Ivan) or Chelsea (Hussein),1.125,1,2.100,2,1.666
173142768,20250417,11272099,11240218,3,2,5,2.5,1.083,7.000,,,,,,,,,,,,,Newcastle (Goliath) or Draw,1.500,Draw or Arsenal (Zangief),1.571,Newcastle (Goliath) or Arsenal (Zangief),1.125,1,1.800,2,1.909
173142782,20250417,11272099,11254866,2,1,3,2.5,1.222,4.000,"0.0, +0.5",1,1.875,"0.0, -0.5",2,1.825,4.0,1.0,1.900,4.0,2.0,1.800,Newcastle (Goliath) or Draw,1.615,Draw or Chelsea (Hussein),1.333,Newcastle (Goliath) or Chelsea (Hussein),1.200,1,2.200,2,1.615
173142786,20250417,11240218,11245282,2,1,3,2.5,1.050,8.500,,,,,,,,,,,,,Arsenal (Zangief) or Draw,1.600,Draw or Man City (Ivan),1.444,Arsenal (Zangief) or Man City (Ivan),1.125,1,2.000,2,1.727
173142791,20250417,11272099,11245282,2,4,6,2.5,1.071,7.500,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,"5.0, 5.5",1.0,1.825,"5.0, 5.5",2.0,1.875,Newcastle (Goliath) or Draw,1.600,Draw or Man City (Ivan),1.444,Newcastle (Goliath) or Man City (Ivan),1.142,1,2.000,2,1.727
173142793,20250417,11254866,11240218,2,2,4,2.5,1.222,4.000,-0.5,1,1.850,+0.5,2,1.850,4.0,1.0,1.875,4.0,2.0,1.825,Chelsea (Hussein) or Draw,1.333,Draw or Arsenal (Zangief),1.800,Chelsea (Hussein) or Arsenal (Zangief),1.125,1,1.533,2,2.375
173142796,20250417,11254866,11245282,2,2,4,2.5,1.222,4.000,,,,,,,,,,,,,Chelsea (Hussein) or Draw,1.363,Draw or Man City (Ivan),1.615,Chelsea (Hussein) or Man City (Ivan),1.181,1,1.615,2,2.200
173142802,20250417,11240218,11272099,3,3,6,2.5,1.071,7.500,+0.5,1,1.850,-0.5,2,1.850,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,Arsenal (Zangief) or Draw,1.800,Draw or Newcastle (Goliath),1.333,Arsenal (Zangief) or Newcastle (Goliath),1.125,1,2.375,2,1.533
173156644,20250417,11258320,11272361,2,1,3,2.5,1.071,7.500,+1.0,1,1.850,-1.0,2,1.850,"5.0, 5.5",1.0,1.875,"5.0, 5.5",2.0,1.825,Nottm Forest (Boss) or Draw,2.150,Draw or Arsenal (Giant),1.222,Nottm Forest (Boss) or Arsenal (Giant),1.111,1,3.250,2,1.333
173156650,20250417,11261007,11258979,0,2,2,2.5,1.062,8.000,0.0,1,1.850,0.0,2,1.850,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Chelsea (Jetli) or Draw,1.533,Draw or Newcastle (Mariner),1.533,Chelsea (Jetli) or Newcastle (Mariner),1.125,1,1.833,2,1.833
173156654,20250417,11262102,11272361,2,5,7,2.5,1.083,7.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,,,,,,,,,,
173156663,20250417,11258320,11261007,2,1,3,2.5,1.071,7.500,+0.5,1,1.850,-0.5,2,1.850,"5.0, 5.5",1.0,1.825,"5.0, 5.5",2.0,1.875,Nottm Forest (Boss) or Draw,1.800,Draw or Chelsea (Jetli),1.333,Nottm Forest (Boss) or Chelsea (Jetli),1.125,1,2.375,2,1.533
173156665,20250417,11262102,11258979,3,2,5,2.5,1.040,9.000,,,,,,,,,,,,,Man City (Sensei) or Draw,1.444,Draw or Newcastle (Mariner),1.700,Man City (Sensei) or Newcastle (Mariner),1.125,1,1.666,2,2.100
173156668,20250417,11272361,11261007,1,1,2,2.5,1.142,5.000,,,,,,,,,,,,,Arsenal (Giant) or Draw,1.300,Draw or Chelsea (Jetli),1.800,Arsenal (Giant) or Chelsea (Jetli),1.142,1,1.500,2,2.500
173156671,20250417,11262102,11261007,3,1,4,2.5,1.142,5.000,,,,,,,,,,,,,Man City (Sensei) or Draw,1.400,Draw or Chelsea (Jetli),1.700,Man City (Sensei) or Chelsea (Jetli),1.142,1,1.615,2,2.200
173156673,20250417,11258979,11258320,1,4,5,2.5,1.062,8.000,-1.0,1,1.875,+1.0,2,1.825,5.5,1.0,1.900,5.5,2.0,1.800,Newcastle (Mariner) or Draw,1.250,Draw or Nottm Forest (Boss),2.150,Newcastle (Mariner) or Nottm Forest (Boss),1.111,1,1.363,2,3.000
173156675,20250417,11262102,11258320,1,1,2,2.5,1.083,7.000,-0.5,1,1.775,+0.5,2,1.925,5.0,1.0,1.850,5.0,2.0,1.850,Man City (Sensei) or Draw,1.300,Draw or Nottm Forest (Boss),1.909,Man City (Sensei) or Nottm Forest (Boss),1.125,1,1.444,2,2.625
173156678,20250417,11258979,11272361,3,0,3,2.5,1.083,7.000,+0.5,1,1.800,-0.5,2,1.900,5.0,1.0,1.850,5.0,2.0,1.850,Newcastle (Mariner) or Draw,1.800,Draw or Arsenal (Giant),1.363,Newcastle (Mariner) or Arsenal (Giant),1.125,1,2.250,2,1.571
173156681,20250417,11272361,11258320,1,1,2,2.5,1.100,6.500,,,,,,,,,,,,,Arsenal (Giant) or Draw,1.222,Draw or Nottm Forest (Boss),2.150,Arsenal (Giant) or Nottm Forest (Boss),1.125,1,1.333,2,3.250
173156685,20250417,11258979,11261007,1,0,1,2.5,1.142,5.000,,,,,,,,,,,,,Newcastle (Mariner) or Draw,1.550,Draw or Chelsea (Jetli),1.444,Newcastle (Mariner) or Chelsea (Jetli),1.166,1,1.909,2,1.800
173156689,20250417,11272361,11262102,5,2,7,2.5,1.100,6.500,,,,,,,,,,,,,Arsenal (Giant) or Draw,1.444,Draw or Man City (Sensei),1.615,Arsenal (Giant) or Man City (Sensei),1.142,1,1.727,2,2.000
173156700,20250417,11261007,11258320,1,4,5,2.5,1.083,7.000,,,,,,,,,,,,,Chelsea (Jetli) or Draw,1.444,Draw or Nottm Forest (Boss),1.571,Chelsea (Jetli) or Nottm Forest (Boss),1.142,1,1.727,2,2.000
173156708,20250417,11258979,11262102,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,
173156712,20250417,11261007,11272361,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,
173156715,20250417,11261007,11262102,3,1,4,2.5,1.050,8.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.825,5.5,2.0,1.875,Chelsea (Jetli) or Draw,1.666,Draw or Man City (Sensei),1.444,Chelsea (Jetli) or Man City (Sensei),1.125,1,2.100,2,1.666
173156717,20250417,11258320,11258979,0,3,3,2.5,1.062,8.000,0.0,1,1.825,0.0,2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Nottm Forest (Boss) or Draw,1.500,Draw or Newcastle (Mariner),1.571,Nottm Forest (Boss) or Newcastle (Mariner),1.125,1,1.833,2,1.833
173156719,20250417,11258320,11262102,4,3,7,2.5,1.142,5.000,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,4.5,1.0,1.850,4.5,2.0,1.850,Nottm Forest (Boss) or Draw,1.444,Draw or Man City (Sensei),1.600,Nottm Forest (Boss) or Man City (Sensei),1.166,1,1.727,2,2.000
173156721,20250417,11272361,11258979,2,2,4,2.5,1.142,5.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,4.5,1.0,1.875,4.5,2.0,1.825,Arsenal (Giant) or Draw,1.363,Draw or Newcastle (Mariner),1.666,Arsenal (Giant) or Newcastle (Mariner),1.166,1,1.571,2,2.250
173156723,20250417,11272375,11272376,1,4,5,2.5,1.083,7.000,0.0,1,1.900,0.0,2,1.800,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,Aston Villa (Boss) or Draw,1.550,Draw or PSV (Giant),1.500,Aston Villa (Boss) or PSV (Giant),1.125,1,1.909,2,1.800
173156725,20250417,11262127,11258993,3,5,8,2.5,1.142,5.000,0.0,1,1.850,0.0,2,1.850,4.5,1.0,1.850,4.5,2.0,1.850,Barcelona (Jetli) or Draw,1.500,Draw or Benfica (Mariner),1.500,Barcelona (Jetli) or Benfica (Mariner),1.166,1,1.833,2,1.833
173156727,20250417,11254023,11272376,2,3,5,2.5,1.062,8.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.900,5.5,2.0,1.800,Bayer 04 (Sensei) or Draw,1.666,Draw or PSV (Giant),1.444,Bayer 04 (Sensei) or PSV (Giant),1.125,1,2.100,2,1.666
173156731,20250417,11272375,11262127,1,3,4,2.5,1.125,5.500,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Aston Villa (Boss) or Draw,1.363,Draw or Barcelona (Jetli),1.615,Aston Villa (Boss) or Barcelona (Jetli),1.166,1,1.666,2,2.100
173156737,20250417,11254023,11258993,3,2,5,2.5,1.062,8.000,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Bayer 04 (Sensei) or Draw,1.444,Draw or Benfica (Mariner),1.700,Bayer 04 (Sensei) or Benfica (Mariner),1.125,1,1.666,2,2.100
173156741,20250417,11272376,11262127,5,1,6,2.5,1.166,4.500,-0.5,1,1.850,+0.5,2,1.850,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,PSV (Giant) or Draw,1.285,Draw or Barcelona (Jetli),1.800,PSV (Giant) or Barcelona (Jetli),1.166,1,1.500,2,2.500
173156746,20250417,11254023,11262127,2,1,3,2.5,1.071,7.500,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,Bayer 04 (Sensei) or Draw,1.400,Draw or Barcelona (Jetli),1.727,Bayer 04 (Sensei) or Barcelona (Jetli),1.125,1,1.615,2,2.200
173156758,20250417,11258993,11272375,2,3,5,2.5,1.100,6.500,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,5.0,1.0,1.900,5.0,2.0,1.800,Benfica (Mariner) or Draw,1.444,Draw or Aston Villa (Boss),1.615,Benfica (Mariner) or Aston Villa (Boss),1.142,1,1.727,2,2.000
173156769,20250417,11254023,11272375,0,2,2,2.5,1.125,5.500,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,Bayer 04 (Sensei) or Draw,1.444,Draw or Aston Villa (Boss),1.615,Bayer 04 (Sensei) or Aston Villa (Boss),1.142,1,1.666,2,2.100
173156773,20250417,11258993,11272376,5,4,9,2.5,1.142,5.000,+0.5,1,1.800,-0.5,2,1.900,4.5,1.0,1.825,4.5,2.0,1.875,Benfica (Mariner) or Draw,1.800,Draw or PSV (Giant),1.363,Benfica (Mariner) or PSV (Giant),1.142,1,2.250,2,1.571
173156777,20250417,11272376,11272375,5,2,7,2.5,1.125,5.500,"-1.0, -1.5",1,1.925,"+1.0, +1.5",2,1.775,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,PSV (Giant) or Draw,1.166,Draw or Aston Villa (Boss),2.300,PSV (Giant) or Aston Villa (Boss),1.125,1,1.250,2,3.750
173156781,20250417,11258993,11262127,1,2,3,2.5,1.100,6.500,0.0,1,1.900,0.0,2,1.800,5.0,1.0,1.900,5.0,2.0,1.800,Benfica (Mariner) or Draw,1.550,Draw or Barcelona (Jetli),1.500,Benfica (Mariner) or Barcelona (Jetli),1.166,1,1.909,2,1.800
173156787,20250417,11272376,11254023,1,2,3,2.5,1.062,8.000,,,,,,,,,,,,,PSV (Giant) or Draw,1.444,Draw or Bayer 04 (Sensei),1.615,PSV (Giant) or Bayer 04 (Sensei),1.125,1,1.727,2,2.000
173156791,20250417,11262127,11272375,1,2,3,2.5,1.100,6.500,,,,,,,,,,,,,Barcelona (Jetli) or Draw,1.444,Draw or Aston Villa (Boss),1.666,Barcelona (Jetli) or Aston Villa (Boss),1.125,1,1.666,2,2.100
173156794,20250417,11258993,11254023,3,4,7,2.5,1.050,8.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.850,5.5,2.0,1.850,Benfica (Mariner) or Draw,1.666,Draw or Bayer 04 (Sensei),1.444,Benfica (Mariner) or Bayer 04 (Sensei),1.125,1,2.100,2,1.666
173156800,20250417,11262127,11272376,3,3,6,2.5,1.111,6.000,+0.5,1,1.875,-0.5,2,1.825,"4.5, 5.0",1.0,1.825,"4.5, 5.0",2.0,1.875,Barcelona (Jetli) or Draw,1.833,Draw or PSV (Giant),1.333,Barcelona (Jetli) or PSV (Giant),1.125,1,2.500,2,1.500
173156804,20250417,11262127,11254023,2,3,5,2.5,1.083,7.000,,,,,,,,,,,,,Barcelona (Jetli) or Draw,1.666,Draw or Bayer 04 (Sensei),1.444,Barcelona (Jetli) or Bayer 04 (Sensei),1.125,1,2.100,2,1.666
173156807,20250417,11272375,11258993,5,3,8,2.5,1.083,7.000,,,,,,,,,,,,,Aston Villa (Boss) or Draw,1.950,Draw or Benfica (Mariner),1.285,Aston Villa (Boss) or Benfica (Mariner),1.125,1,2.750,2,1.400
173156812,20250417,11272375,11254023,1,1,2,2.5,1.142,5.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.850,4.5,2.0,1.850,Aston Villa (Boss) or Draw,1.700,Draw or Bayer 04 (Sensei),1.400,Aston Villa (Boss) or Bayer 04 (Sensei),1.125,1,2.200,2,1.615
173156815,20250417,11272376,11258993,4,2,6,2.5,1.083,7.000,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,5.0,1.0,1.850,5.0,2.0,1.850,PSV (Giant) or Draw,1.444,Draw or Benfica (Mariner),1.615,PSV (Giant) or Benfica (Mariner),1.142,1,1.727,2,2.000
173156820,20250417,11272420,11272421,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,
173156829,20250417,11252578,11254819,3,5,8,,,,,,,,,,,,,,,,,,,,,,,,,
173156840,20250417,11254036,11272421,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,
173156850,20250417,11272420,11252578,4,3,7,2.5,1.125,5.500,,,,,,,,,,,,,A.Madrid (Boss) or Draw,1.600,Draw or A.Bilbao (Jetli),1.500,A.Madrid (Boss) or A.Bilbao (Jetli),1.125,1,2.000,2,1.727
173156855,20250417,11254036,11254819,5,2,7,2.5,1.050,8.500,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,5.5,1.0,1.800,5.5,2.0,1.900,Barcelona (Sensei) or Draw,1.444,Draw or Real Madrid (Mariner),1.700,Barcelona (Sensei) or Real Madrid (Mariner),1.125,1,1.666,2,2.100
173156860,20250417,11272421,11252578,6,3,9,2.5,1.125,5.500,-0.5,1,1.850,+0.5,2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Villarreal (Giant) or Draw,1.300,Draw or A.Bilbao (Jetli),1.800,Villarreal (Giant) or A.Bilbao (Jetli),1.125,1,1.533,2,2.375
173156862,20250417,11254036,11252578,3,2,5,2.5,1.100,6.500,,,,,,,,,,,,,Barcelona (Sensei) or Draw,1.400,Draw or A.Bilbao (Jetli),1.700,Barcelona (Sensei) or A.Bilbao (Jetli),1.125,1,1.666,2,2.100
173156865,20250417,11254819,11272420,3,5,8,,,,,,,,,,,,,,,,,,,,,,,,,
173156868,20250417,11254036,11272420,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,
173156871,20250417,11254819,11272421,2,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
173156873,20250417,11272421,11272420,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
173156876,20250417,11254819,11252578,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
173156881,20250417,11272421,11254036,4,2,6,2.5,1.062,8.000,,,,,,,,,,,,,Villarreal (Giant) or Draw,1.500,Draw or Barcelona (Sensei),1.600,Villarreal (Giant) or Barcelona (Sensei),1.125,1,1.727,2,2.000
173156887,20250417,11252578,11272420,4,3,7,2.5,1.050,8.500,,,,,,,,,,,,,A.Bilbao (Jetli) or Draw,1.444,Draw or A.Madrid (Boss),1.666,A.Bilbao (Jetli) or A.Madrid (Boss),1.125,1,1.666,2,2.100
173156891,20250417,11254819,11254036,3,4,7,2.5,1.050,8.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,5.5,1.0,1.800,5.5,2.0,1.900,Real Madrid (Mariner) or Draw,1.727,Draw or Barcelona (Sensei),1.400,Real Madrid (Mariner) or Barcelona (Sensei),1.125,1,2.200,2,1.615
173156900,20250417,11252578,11272421,0,4,4,2.5,1.071,7.500,+0.5,1,1.875,-0.5,2,1.825,"5.0, 5.5",1.0,1.825,"5.0, 5.5",2.0,1.875,A.Bilbao (Jetli) or Draw,1.833,Draw or Villarreal (Giant),1.333,A.Bilbao (Jetli) or Villarreal (Giant),1.125,1,2.500,2,1.500
173156912,20250417,11252578,11254036,2,5,7,2.5,1.071,7.500,"0.0, +0.5",1,1.875,"0.0, -0.5",2,1.825,"5.0, 5.5",1.0,1.875,"5.0, 5.5",2.0,1.825,A.Bilbao (Jetli) or Draw,1.700,Draw or Barcelona (Sensei),1.444,A.Bilbao (Jetli) or Barcelona (Sensei),1.125,1,2.100,2,1.666
173156919,20250417,11272420,11254819,4,2,6,2.5,1.050,8.500,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,5.5,1.0,1.850,5.5,2.0,1.850,A.Madrid (Boss) or Draw,1.600,Draw or Real Madrid (Mariner),1.500,A.Madrid (Boss) or Real Madrid (Mariner),1.125,1,1.909,2,1.800
173156925,20250417,11272420,11254036,0,3,3,2.5,1.142,5.000,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,4.5,1.0,1.850,4.5,2.0,1.850,A.Madrid (Boss) or Draw,1.600,Draw or Barcelona (Sensei),1.444,A.Madrid (Boss) or Barcelona (Sensei),1.166,1,2.000,2,1.727
173156930,20250417,11272421,11254819,5,3,8,2.5,1.062,8.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,5.5,1.0,1.900,5.5,2.0,1.800,Villarreal (Giant) or Draw,1.400,Draw or Real Madrid (Mariner),1.700,Villarreal (Giant) or Real Madrid (Mariner),1.142,1,1.615,2,2.200
173169548,20250417,11249489,11253272,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
173169551,20250417,11243682,11255915,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
173169553,20250417,11233939,11253272,0,1,1,2.5,1.200,4.333,,,,,,,,,,,,,Lyon (Nio) or Draw,1.800,Draw or A.Bilbao (David),1.285,Lyon (Nio) or A.Bilbao (David),1.166,1,2.500,2,1.500
173169555,20250417,11249489,11243682,1,1,2,2.5,1.125,5.500,,,,,,,,,,,,,Lazio (Punisher) or Draw,1.833,Draw or Tottenham (Furious),1.300,Lazio (Punisher) or Tottenham (Furious),1.125,1,2.500,2,1.500
173169558,20250417,11233939,11255915,2,2,4,2.5,1.444,2.625,,,,,,,,,,,,,Lyon (Nio) or Draw,1.500,Draw or Fenerbahce (Spartacus),1.400,Lyon (Nio) or Fenerbahce (Spartacus),1.250,1,1.909,2,1.800
173169560,20250417,11253272,11243682,2,1,3,2.5,1.444,2.625,,,,,,,,,,,,,A.Bilbao (David) or Draw,1.400,Draw or Tottenham (Furious),1.533,A.Bilbao (David) or Tottenham (Furious),1.222,1,1.727,2,2.000
173169563,20250417,11233939,11243682,3,3,6,2.5,1.300,3.400,,,,,,,,,,,,,Lyon (Nio) or Draw,1.500,Draw or Tottenham (Furious),1.444,Lyon (Nio) or Tottenham (Furious),1.222,1,1.909,2,1.800
173169566,20250417,11255915,11249489,2,0,2,2.5,1.500,2.500,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"3.0, 3.5",1.0,1.950,"3.0, 3.5",2.0,1.750,Fenerbahce (Spartacus) or Draw,1.363,Draw or Lazio (Punisher),1.600,Fenerbahce (Spartacus) or Lazio (Punisher),1.222,1,1.666,2,2.100
173169569,20250417,11233939,11249489,1,2,3,2.5,1.571,2.350,0.0,1,1.725,0.0,2,1.975,3.0,1.0,1.875,3.0,2.0,1.825,Lyon (Nio) or Draw,1.363,Draw or Lazio (Punisher),1.500,Lyon (Nio) or Lazio (Punisher),1.285,1,1.727,2,2.000
173169575,20250417,11255915,11253272,1,3,4,2.5,1.400,2.750,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,"3.0, 3.5",1.0,1.825,"3.0, 3.5",2.0,1.875,Fenerbahce (Spartacus) or Draw,1.571,Draw or A.Bilbao (David),1.400,Fenerbahce (Spartacus) or A.Bilbao (David),1.200,1,2.100,2,1.666
173169585,20250417,11253272,11249489,0,0,0,2.5,1.142,5.000,-0.5,1,1.850,+0.5,2,1.850,4.5,1.0,1.850,4.5,2.0,1.850,A.Bilbao (David) or Draw,1.300,Draw or Lazio (Punisher),1.800,A.Bilbao (David) or Lazio (Punisher),1.166,1,1.500,2,2.500
173169594,20250417,11255915,11243682,1,3,4,2.5,1.444,2.625,0.0,1,1.925,0.0,2,1.775,"3.0, 3.5",1.0,1.850,"3.0, 3.5",2.0,1.850,Fenerbahce (Spartacus) or Draw,1.500,Draw or Tottenham (Furious),1.444,Fenerbahce (Spartacus) or Tottenham (Furious),1.250,1,1.909,2,1.800
173169597,20250417,11253272,11233939,0,2,2,2.5,1.285,3.500,"-0.5, -1.0",1,1.925,"+0.5, +1.0",2,1.775,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,A.Bilbao (David) or Draw,1.222,Draw or Lyon (Nio),1.909,A.Bilbao (David) or Lyon (Nio),1.181,1,1.363,2,3.000
173169600,20250417,11243682,11249489,2,1,3,2.5,1.166,4.500,-0.5,1,1.825,+0.5,2,1.875,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Tottenham (Furious) or Draw,1.250,Draw or Lazio (Punisher),1.833,Tottenham (Furious) or Lazio (Punisher),1.181,1,1.444,2,2.625
173169602,20250417,11255915,11233939,1,1,2,2.5,1.333,3.250,0.0,1,1.825,0.0,2,1.875,3.5,1.0,1.850,3.5,2.0,1.850,Fenerbahce (Spartacus) or Draw,1.444,Draw or Lyon (Nio),1.444,Fenerbahce (Spartacus) or Lyon (Nio),1.250,1,1.833,2,1.833
173169604,20250417,11243682,11253272,0,1,1,2.5,1.444,2.625,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"3.0, 3.5",1.0,1.900,"3.0, 3.5",2.0,1.800,Tottenham (Furious) or Draw,1.615,Draw or A.Bilbao (David),1.285,Tottenham (Furious) or A.Bilbao (David),1.250,1,2.375,2,1.533
173169606,20250417,11243682,11233939,2,0,2,2.5,1.285,3.500,0.0,1,1.800,0.0,2,1.900,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Tottenham (Furious) or Draw,1.444,Draw or Lyon (Nio),1.500,Tottenham (Furious) or Lyon (Nio),1.222,1,1.800,2,1.909
173169609,20250417,11249489,11255915,0,2,2,2.5,1.600,2.300,"0.0, +0.5",1,1.950,"0.0, -0.5",2,1.750,3.0,1.0,1.900,3.0,2.0,1.800,Lazio (Punisher) or Draw,1.666,Draw or Fenerbahce (Spartacus),1.250,Lazio (Punisher) or Fenerbahce (Spartacus),1.285,1,2.500,2,1.500
173169611,20250417,11249489,11233939,2,2,4,2.5,1.571,2.350,0.0,1,1.875,0.0,2,1.825,3.0,1.0,1.850,3.0,2.0,1.850,Lazio (Punisher) or Draw,1.444,Draw or Lyon (Nio),1.444,Lazio (Punisher) or Lyon (Nio),1.285,1,1.833,2,1.833
173169613,20250417,11253272,11255915,0,3,3,2.5,1.400,2.750,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"3.0, 3.5",1.0,1.825,"3.0, 3.5",2.0,1.875,A.Bilbao (David) or Draw,1.300,Draw or Fenerbahce (Spartacus),1.666,A.Bilbao (David) or Fenerbahce (Spartacus),1.222,1,1.571,2,2.250
173169615,20250417,11262302,11264256,1,2,3,2.5,1.142,5.000,,,,,,,,,,,,,Aston Villa (Punisher) or Draw,1.909,Draw or PSV (David),1.300,Aston Villa (Punisher) or PSV (David),1.111,1,2.625,2,1.444
173169618,20250417,11228250,11235966,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
173169620,20250417,11233898,11264256,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,
173169623,20250417,11262302,11228250,1,4,5,2.5,1.285,3.500,,,,,,,,,,,,,Aston Villa (Punisher) or Draw,1.800,Draw or Barcelona (Furious),1.333,Aston Villa (Punisher) or Barcelona (Furious),1.125,1,2.375,2,1.533
173169633,20250417,11233898,11235966,3,0,3,2.5,1.285,3.500,,,,,,,,,,,,,Bayer 04 (Nio) or Draw,1.500,Draw or Benfica (Spartacus),1.444,Bayer 04 (Nio) or Benfica (Spartacus),1.222,1,1.909,2,1.800
173169638,20250417,11264256,11228250,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
173207070,20250417,11250992,11227803,1,2,3,2.5,1.250,3.750,,,,,,,,,,,,,,,,,,,,,,
173207075,20250417,11241282,11265330,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
173169640,20250417,11233898,11228250,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
173169642,20250417,11235966,11262302,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
173207079,20250417,11233193,11227803,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,
173207096,20250417,11250992,11241282,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
