,media_goals_home,media_goals_away,home_h2h_mean,away_h2h_mean,asian_handicap_1,asian_handicap_2,odds,indefinido,negativo,positivo,reembolso
12409,2.0,1.2,,,0.0,0.0,1.9,False,False,False,True
12412,3.0,1.4,,,-0.5,-1.0,1.875,False,True,False,False
12420,4.4,1.4,,,-0.5,-1.0,1.85,False,False,True,False
12421,3.0,2.6,,,0.0,-0.5,1.85,False,True,False,False
12422,2.6,2.4,,,0.5,1.0,1.825,False,False,True,False
12423,2.0,1.4,,,0.0,-0.5,1.9,False,True,False,False
12429,2.6,3.4,,,0.5,0.5,1.85,False,True,False,False
12430,2.6,2.6,,,1.0,1.0,1.85,False,False,True,False
12431,2.4,3.6,,,0.0,-0.5,1.85,False,False,True,False
12432,1.4,2.8,,,-0.5,-1.0,1.875,False,True,False,False
12433,2.4,2.2,,,0.0,0.5,1.825,False,False,True,False
12434,2.6,1.6,,,0.5,1.0,1.775,False,True,False,False
12435,3.0,3.6,,,-0.5,-0.5,1.775,False,False,True,False
12444,2.4,0.8,2.0,1.0,0.0,0.5,1.775,False,False,True,False
12445,0.8,2.2,1.0,1.0,0.5,0.5,1.85,False,True,False,False
12446,1.6,1.6,1.0,1.0,-1.0,-1.0,1.875,False,True,False,False
12447,1.0,1.4,1.0,2.0,0.0,0.5,1.925,False,True,False,False
12448,1.0,1.6,2.0,1.0,0.0,-0.5,1.85,False,True,False,False
12449,1.6,3.2,2.0,4.0,0.0,0.5,1.875,False,True,False,False
12452,1.0,3.2,1.0,3.0,0.0,0.0,1.875,False,True,False,False
12453,2.4,1.6,2.0,2.0,-0.5,-0.5,1.8,False,False,True,False
12464,1.6,3.0,0.0,1.0,0.5,0.5,1.85,False,False,True,False
12465,1.8,1.4,3.0,4.0,0.5,1.0,1.85,False,False,True,False
12466,1.8,1.2,,,0.0,0.0,1.85,False,False,True,False
12467,2.0,1.0,,,0.0,0.0,1.825,False,True,False,False
12468,0.8,1.2,,,0.0,0.0,1.925,False,True,False,False
12469,1.8,2.2,,,0.0,0.0,1.8,False,True,False,False
12472,0.8,2.2,,,0.0,0.0,1.8,False,False,True,False
12480,1.4,1.0,,,0.0,0.0,1.825,False,True,False,False
12481,2.0,1.2,,,0.0,0.0,1.9,False,False,True,False
12482,2.0,1.0,,,0.0,0.0,1.9,False,False,False,True
12483,1.8,1.0,,,0.0,0.5,1.8,False,True,False,False
12484,1.8,1.0,,,0.0,0.5,1.75,False,False,False,True
12485,1.8,1.0,,,0.0,0.0,1.875,False,False,False,True
12490,2.4,1.6,,,0.0,0.0,1.8,False,False,True,False
12492,2.4,2.0,,,0.0,0.0,1.8,False,False,True,False
12508,1.8,2.8,,,0.0,0.0,1.925,False,False,False,True
12509,2.0,2.0,,,0.0,0.0,1.725,False,False,False,True
12518,1.4,1.0,,,0.0,0.0,1.775,False,False,False,True
12519,2.2,2.2,,,0.0,0.0,1.925,False,False,True,False
12524,2.0,1.0,,,0.0,0.0,1.9,False,True,False,False
12528,2.8,1.4,,,0.0,0.0,1.875,False,False,False,True
12529,2.2,1.4,,,0.0,0.5,1.825,False,False,True,False
12530,2.8,2.0,,,0.0,-0.5,1.875,False,True,False,False
12531,3.2,1.4,,,0.0,0.5,1.85,False,False,True,False
12536,3.2,3.0,3.0,5.333333333333333,0.0,0.5,1.875,False,True,False,False
12540,2.6,4.0,,,0.0,0.0,1.825,False,True,False,False
12541,2.6,1.4,,,0.0,-0.5,1.85,False,True,False,False
12544,2.2,4.0,,,-0.5,-0.5,1.9,False,True,False,False
12545,3.2,2.0,,,0.0,0.0,1.8,False,True,False,False
12546,2.2,2.2,,,0.0,-0.5,1.825,False,True,False,False
12547,2.6,2.2,,,0.0,-0.5,1.775,False,False,True,False
12549,2.2,2.2,,,0.0,0.5,1.825,False,False,True,False
12552,2.4,2.2,,,0.0,0.5,1.9,False,False,True,False
12553,2.4,3.0,,,0.5,0.5,1.875,False,True,False,False
12554,2.4,3.0,,,0.5,1.0,1.825,False,False,True,False
12555,2.4,2.2,,,0.0,0.0,1.9,False,False,True,False
12581,2.8,2.0,,,0.0,-0.5,1.8,False,False,True,False
12582,2.4,2.2,,,-0.5,-1.0,1.8,False,False,True,False
12583,2.0,2.4,,,0.0,0.0,1.875,False,False,True,False
12584,1.8,2.8,,,-0.5,-0.5,1.85,False,True,False,False
12585,1.8,1.8,,,0.0,-0.5,1.85,False,False,False,True
12586,2.6,2.8,,,-0.5,-0.5,1.925,False,False,True,False
12587,3.2,2.0,,,-1.0,-1.0,1.8,False,False,True,False
12594,2.0,3.4,,,0.5,0.5,1.85,False,True,False,False
12595,2.4,2.0,,,-0.5,-0.5,1.825,False,True,False,False
12596,2.0,2.8,,,0.0,0.5,1.725,False,True,False,False
12597,3.2,2.4,,,-0.5,-0.5,1.925,False,True,False,False
12604,4.4,2.0,,,0.5,0.5,1.775,False,True,False,False
12605,2.0,2.4,,,1.0,1.5,1.9,False,False,True,False
12618,2.0,2.0,,,0.0,-0.5,1.825,False,True,False,False
12619,2.8,3.4,,,-0.5,-1.0,1.9,False,True,False,False
12620,3.2,2.8,,,-0.5,-1.0,1.875,False,False,False,True
12622,1.8,3.2,,,0.5,1.0,1.9,False,False,False,True
12623,2.4,0.4,,,0.0,-0.5,1.8,False,False,True,False
12624,2.8,2.6,,,-0.5,-0.5,1.85,False,False,True,False
12625,3.2,2.0,,,-0.5,-0.5,1.925,False,False,True,False
12626,1.8,2.6,,,-0.5,-0.5,1.925,False,True,False,False
12627,3.6,1.4,,,-1.0,-1.5,1.8,False,False,True,False
12631,1.6,1.8,,,0.5,1.0,1.9,False,False,False,True
12632,2.8,2.6,,,0.5,1.0,1.85,False,True,False,False
12633,3.6,2.8,,,0.0,-0.5,1.825,False,False,False,True
12634,1.6,1.4,,,-0.5,-0.5,1.775,False,False,True,False
12635,1.8,2.8,,,0.5,0.5,1.775,False,True,False,False
12636,2.2,3.0,,,0.0,0.5,1.775,False,True,False,False
12637,3.2,3.8,,,0.5,0.5,1.775,False,True,False,False
12638,3.6,2.0,,,-0.5,-0.5,1.925,False,False,True,False
12639,1.6,2.6,,,0.0,0.5,1.8,False,False,True,False
12640,2.8,2.8,,,-0.5,-0.5,1.775,False,True,False,False
12641,2.8,3.2,,,0.0,0.5,1.9,False,True,False,False
12643,1.6,1.8,,,0.0,0.5,1.85,False,False,False,True
12645,3.6,3.8,,,0.5,0.5,1.85,False,False,True,False
12649,2.8,3.8,,,0.5,0.5,1.85,False,False,True,False
12656,2.8,2.8,,,0.0,0.0,1.925,False,True,False,False
12657,2.8,2.6,,,0.0,-0.5,1.8,False,True,False,False
12658,1.6,2.8,,,0.5,0.5,1.775,False,True,False,False
12660,2.2,3.8,,,0.5,1.0,1.925,False,False,False,True
12661,3.6,3.0,,,0.0,-0.5,1.8,False,True,False,False
12662,3.6,2.6,,,-0.5,-0.5,1.875,False,True,False,False
12663,1.8,2.0,,,0.0,-0.5,1.85,False,False,True,False
12664,2.8,3.2,,,-0.5,-0.5,1.85,False,False,True,False
12665,3.2,2.8,,,0.0,-0.5,1.875,False,False,True,False
12669,2.6,1.6,,,0.0,0.0,1.85,False,False,False,True
12679,3.4,2.8,,,0.0,0.0,1.825,False,False,True,False
12680,1.4,1.6,1.0,3.0,0.0,-0.5,1.9,False,True,False,False
12681,2.2,2.2,,,0.0,0.5,1.825,False,True,False,False
12682,3.4,1.2,1.0,0.0,0.0,-0.5,1.925,False,False,True,False
12683,2.6,1.8,,,0.0,0.0,1.9,False,False,False,True
12684,2.2,2.8,,,0.0,0.0,1.875,False,True,False,False
12685,1.8,1.6,,,0.0,0.5,1.85,False,True,False,False
12698,3.6,2.6,,,0.0,0.0,1.875,False,True,False,False
12699,2.4,2.2,,,0.0,0.0,1.85,False,False,True,False
12700,2.8,1.6,3.0,3.0,0.0,0.0,1.8,False,True,False,False
12701,1.6,3.6,,,0.0,0.5,1.825,False,False,True,False
12704,1.6,2.2,,,0.0,0.0,1.925,False,False,False,True
12705,3.6,1.6,,,0.0,-0.5,1.825,False,True,False,False
12709,3.8,3.8,,,0.0,0.0,1.85,False,True,False,False
12710,3.0,2.4,0.0,3.0,0.0,0.0,1.825,False,True,False,False
12711,3.0,1.8,,,0.0,-0.5,1.875,False,False,False,True
12712,2.5,3.8,1.0,1.0,0.0,0.0,1.95,False,False,False,True
12713,3.0,2.2,,,0.0,0.0,1.825,False,False,True,False
12730,1.4,2.8,1.0,1.0,0.0,0.5,1.8,False,True,False,False
12731,2.0,2.4,,,0.0,-0.5,1.875,False,False,True,False
12735,1.4,4.0,,,0.0,0.5,1.8,False,False,True,False
12738,2.0,2.8,,,0.0,0.5,1.9,False,False,False,True
12739,1.4,2.0,,,0.0,0.0,1.85,False,True,False,False
12742,1.4,2.4,0.0,2.0,0.0,0.0,1.8,False,False,False,True
12743,2.0,2.8,,,0.0,0.0,1.85,False,False,True,False
12745,2.0,1.8,,,0.0,0.0,1.85,False,True,False,False
12755,2.4,1.2,0.0,0.0,0.0,0.5,1.925,False,True,False,False
12758,1.6,1.8,,,0.0,-0.5,1.775,False,False,False,True
12759,2.4,2.2,1.0,3.0,-0.5,-0.5,1.825,False,True,False,False
12764,2.2,2.2,,,-0.5,-1.0,1.9,False,False,True,False
12765,1.6,2.6,3.0,2.0,0.0,-0.5,1.775,False,False,True,False
12772,1.4,3.0,4.0,0.0,-0.5,-0.5,1.85,False,False,True,False
12773,2.4,2.6,,,0.0,-0.5,1.8,False,False,True,False
12774,2.0,1.8,,,0.5,1.0,1.875,False,False,True,False
12775,2.2,1.2,,,0.5,0.5,1.825,False,False,True,False
12778,3.8,2.6,,,0.0,-0.5,1.8,False,False,True,False
12779,2.2,2.6,0.0,2.0,-0.5,-0.5,1.825,False,False,True,False
12780,2.4,3.0,1.0,1.0,0.0,0.0,1.9,False,False,False,True
12789,1.4,2.4,,,0.5,0.5,1.775,False,True,False,False
12791,2.8,3.8,,,0.0,0.0,1.9,False,False,False,True
12794,2.0,2.4,,,0.0,0.5,1.925,False,False,True,False
12798,2.8,1.6,,,0.0,-0.5,1.8,False,True,False,False
12799,2.0,1.2,,,-0.5,-0.5,1.825,False,True,False,False
12800,2.2,2.4,,,0.0,0.0,1.875,False,False,True,False
12802,2.0,3.8,3.0,3.0,0.5,1.0,1.9,False,True,False,False
12803,1.4,1.6,3.0,6.0,0.0,0.5,1.9,False,False,True,False
12804,2.2,1.2,,,-1.0,-1.0,1.825,False,True,False,False
12805,2.8,2.4,,,0.0,0.0,1.85,False,True,False,False
12806,1.2,1.0,,,-0.5,-0.5,1.9,False,False,True,False
12807,3.2,2.2,,,-0.5,-0.5,1.925,False,False,True,False
12808,2.6,2.4,,,0.0,0.5,1.9,False,False,True,False
12809,1.2,2.0,3.0,1.0,0.0,0.0,1.95,False,False,False,True
12810,1.8,2.2,,,0.0,-0.5,1.925,False,False,False,True
12811,1.2,1.8,5.0,1.0,0.0,0.0,1.85,False,False,True,False
12812,3.2,2.0,,,0.0,-0.5,1.875,False,True,False,False
12813,2.6,1.0,,,0.0,0.0,1.875,False,False,False,True
12814,1.2,1.8,,,0.5,1.0,1.825,False,False,False,True
12815,1.8,2.4,,,0.0,0.5,1.85,False,False,False,True
12816,1.2,2.4,,,0.5,1.0,1.825,False,False,True,False
12817,2.6,1.8,,,0.5,0.5,1.775,False,False,True,False
12818,1.2,2.2,,,0.0,-0.5,1.8,False,False,False,True
12819,1.8,1.0,5.0,0.0,0.0,0.0,1.75,False,False,True,False
12820,2.6,2.0,,,0.0,0.5,1.9,False,True,False,False
12821,3.2,2.4,2.0,3.0,0.0,0.0,1.8,False,True,False,False
12822,1.8,1.8,,,0.5,0.5,1.9,False,False,True,False
12823,1.2,2.2,,,0.0,0.5,1.825,False,True,False,False
12824,3.2,1.0,,,-0.5,-1.0,1.875,False,False,False,True
12825,1.2,2.0,,,0.0,-0.5,1.85,False,False,False,True
12826,2.0,1.4,,,-0.5,-1.0,1.875,False,False,False,True
12827,3.0,2.6,,,-0.5,-0.5,1.8,False,True,False,False
12828,3.0,2.4,,,0.0,0.5,1.9,False,False,True,False
12829,1.2,1.6,1.0,2.0,0.0,0.0,1.95,False,True,False,False
12830,1.8,2.6,,,0.0,-0.5,1.8,False,True,False,False
12831,2.0,1.8,1.0,1.0,0.0,0.0,1.9,False,True,False,False
12832,0.8,1.4,,,0.0,0.5,1.925,False,False,False,True
12833,2.2,1.6,,,0.0,-0.5,1.825,False,False,True,False
12834,0.8,0.8,,,1.0,1.0,1.775,False,False,True,False
12835,2.0,1.4,,,0.0,0.0,1.825,False,False,True,False
12836,2.2,0.8,,,0.0,0.0,1.875,False,False,True,False
12837,2.0,2.0,,,-0.5,-1.0,1.9,False,True,False,False
12838,2.0,0.8,,,0.0,0.5,1.9,False,True,False,False
12840,2.4,0.8,,,0.5,0.5,1.85,False,False,True,False
12841,0.8,2.2,,,0.5,0.5,1.9,False,False,True,False
12842,1.6,1.6,,,0.0,-0.5,1.775,False,False,False,True
12843,1.0,1.4,,,0.0,0.5,1.9,False,True,False,False
12844,1.0,1.6,,,-0.5,-0.5,1.925,False,False,True,False
12845,1.6,3.2,,,0.0,-0.5,1.875,False,True,False,False
12846,1.0,1.4,,,0.0,0.5,1.8,False,False,True,False
12847,1.8,3.2,,,1.0,1.0,1.825,False,True,False,False
12848,1.0,3.2,,,0.0,0.5,1.8,False,True,False,False
12849,2.4,1.6,,,0.0,0.0,1.85,False,False,False,True
12852,1.8,1.6,,,0.0,0.5,1.925,False,False,True,False
12853,2.4,3.2,,,0.0,-0.5,1.825,False,True,False,False
12858,1.0,3.0,,,0.0,0.0,1.825,False,False,False,True
12859,1.6,1.4,,,0.0,0.0,1.85,False,True,False,False
12863,2.6,2.2,1.0,3.0,0.0,0.5,1.875,False,False,False,True
12864,2.2,3.0,3.0,6.0,0.0,0.5,1.8,False,False,False,True
12865,3.8,2.0,1.0,2.0,0.0,0.0,1.825,False,False,True,False
12868,2.2,2.0,,,0.0,-0.5,1.825,False,False,False,True
12880,3.8,3.0,3.0,3.0,0.5,0.5,1.9,False,True,False,False
12886,2.6,2.6,3.0,1.0,0.0,-0.5,1.9,False,True,False,False
12887,3.6,3.0,3.0,4.0,0.0,-0.5,1.825,False,False,False,True
12888,2.6,3.0,,,0.0,-0.5,1.825,False,False,True,False
12889,3.8,2.6,1.0,4.0,0.0,-0.5,1.9,False,False,False,True
12890,2.6,2.6,3.0,2.0,-0.5,-0.5,1.8,False,True,False,False
12891,3.8,2.6,1.0,4.0,0.0,0.5,1.825,False,False,True,False
12900,2.2,3.2,0.0,3.0,0.5,0.5,1.9,False,False,True,False
12901,3.6,2.6,4.0,2.0,0.0,-0.5,1.9,False,False,True,False
12903,2.2,3.2,3.0,5.0,0.0,0.5,1.875,False,False,False,True
12917,2.2,4.8,3.0,4.0,0.0,0.5,1.8,False,False,False,True
12920,3.0,1.4,2.0,4.0,0.5,0.5,1.8,False,False,True,False
12921,3.6,3.2,4.0,4.0,0.0,-0.5,1.9,False,False,False,True
12929,2.6,2.0,,,-0.5,-0.5,1.85,False,False,True,False
12934,1.8,2.6,3.0,3.0,0.5,0.5,1.775,False,True,False,False
12935,1.25,2.0,,,-0.5,-0.5,1.85,False,False,True,False
12936,2.6,2.6,2.0,2.0,0.5,0.5,1.8,False,True,False,False
12937,1.25,2.0,2.0,1.0,0.0,-0.5,1.875,False,True,False,False
12938,1.25,2.6,2.0,3.0,0.5,0.5,1.925,False,False,True,False
12939,2.5,2.6,,,0.5,0.5,1.925,False,False,True,False
12940,2.5,2.6,,,1.0,1.0,1.8,False,True,False,False
12941,1.8,2.6,0.0,3.0,0.0,0.5,1.85,False,True,False,False
12964,3.4,3.2,1.0,2.0,0.0,0.5,1.9,False,False,True,False
12973,1.4,2.0,1.0,2.0,1.0,1.0,1.85,False,False,False,True
12974,2.6,1.75,4.0,1.0,0.5,0.5,1.9,False,True,False,False
12975,1.0,0.6,,,0.0,0.0,1.85,False,False,False,True
12976,3.0,3.2,3.0,4.0,0.0,0.5,1.875,False,True,False,False
12981,2.8,3.2,1.0,4.0,0.0,-0.5,1.8,False,False,False,True
12982,1.2,2.6,2.0,2.0,0.5,0.5,1.8,False,True,False,False
12996,3.0,0.6,2.0,1.0,-0.5,-0.5,1.8,False,True,False,False
12998,2.2,2.2,1.0,4.0,0.0,0.0,1.9,False,True,False,False
12999,3.0,1.6,4.0,6.0,0.5,0.5,1.825,False,True,False,False
13000,1.0,3.2,,,0.5,1.0,1.9,False,True,False,False
13003,3.8,2.2,5.0,1.0,0.0,0.0,1.775,False,False,False,True
13009,2.8,2.4,3.0,2.0,0.0,0.0,1.9,False,False,True,False
13012,3.6,2.4,2.0,8.0,-0.5,-0.5,1.9,False,True,False,False
13014,1.4,1.6,0.0,2.0,0.0,0.0,1.825,False,False,False,True
13019,2.6,1.6,0.0,2.0,1.0,1.0,1.85,False,False,True,False
13020,1.4,2.4,4.0,1.0,0.0,0.5,1.8,False,False,False,True
13021,2.4,2.0,1.0,3.0,0.0,-0.5,1.875,False,True,False,False
13022,2.0,2.2,2.0,0.0,0.0,0.5,1.825,False,True,False,False
13027,2.4,1.6,2.0,1.0,0.0,-0.5,1.95,False,False,False,True
13029,2.4,1.4,3.0,0.0,0.0,-0.5,1.925,False,False,True,False
13030,2.2,2.0,3.0,2.0,-0.5,-0.5,1.85,False,True,False,False
13034,2.2,2.6,2.5,2.5,0.0,0.0,1.75,False,True,False,False
13041,3.2,2.4,2.0,5.0,0.0,0.0,1.775,False,False,False,True
13042,2.6,3.2,,,0.5,1.0,1.9,False,False,False,True
13043,1.0,2.0,1.5,1.0,0.5,0.5,1.8,False,False,True,False
13045,2.8,4.2,,,-0.5,-1.0,1.85,False,True,False,False
13046,1.6,2.0,,,0.5,0.5,1.85,False,True,False,False
13047,2.6,0.8,3.0,3.0,-1.0,-1.5,1.9,False,False,True,False
13048,2.2,2.6,4.0,3.0,0.0,0.0,1.875,False,True,False,False
13049,2.6,1.4,,,0.0,0.5,1.85,False,True,False,False
13050,3.4,2.4,,,0.0,-0.5,1.775,False,False,True,False
13051,2.2,2.4,2.0,4.0,0.5,0.5,1.8,False,True,False,False
13052,2.8,0.8,2.0,2.0,0.0,0.0,1.825,False,True,False,False
13053,1.6,3.2,,,1.0,1.0,1.825,False,False,False,True
13054,3.2,4.2,,,0.0,-0.5,1.775,False,False,True,False
13055,1.0,2.0,2.0,0.0,0.0,0.5,1.85,False,True,False,False
13056,2.8,2.4,3.0,3.0,0.5,0.5,1.85,False,True,False,False
13057,3.4,2.0,,,-0.5,-1.0,1.85,False,True,False,False
13058,2.8,1.4,,,0.0,-0.5,1.775,False,True,False,False
13059,2.0,3.0,3.5,1.0,-1.0,-1.0,1.9,False,True,False,False
13060,2.2,1.8,3.0,1.5,0.0,0.0,1.75,False,False,True,False
13063,2.6,2.4,,,0.0,0.0,1.925,False,False,True,False
13064,3.4,3.0,,,-0.5,-1.0,1.8,False,False,True,False
13065,1.0,2.6,1.5,2.5,0.5,0.5,1.8,False,True,False,False
13066,2.0,3.2,0.5,2.5,0.5,0.5,1.85,False,True,False,False
13067,2.8,3.0,,,0.5,1.0,1.85,False,False,True,False
13068,3.6,1.6,,,-0.5,-0.5,1.85,False,True,False,False
13069,2.0,3.0,2.0,0.0,-0.5,-1.0,1.85,False,False,True,False
13073,3.4,1.6,,,-1.0,-1.0,1.875,False,False,False,True
13074,2.8,2.4,,,0.5,0.5,1.775,False,False,True,False
13075,2.2,3.2,2.0,1.0,0.5,1.0,1.85,False,False,True,False
13076,2.0,3.0,0.0,1.0,0.0,0.5,1.825,False,False,True,False
13077,3.6,3.2,,,0.0,0.5,1.85,False,True,False,False
13078,2.4,3.0,,,0.0,0.5,1.925,False,True,False,False
13083,2.0,3.0,,,-1.0,-1.5,1.9,False,False,True,False
13084,2.2,1.8,,,0.0,0.0,1.75,False,False,True,False
13085,2.6,3.0,,,-0.5,-1.0,1.85,False,False,True,False
13086,2.4,2.4,,,0.5,0.5,1.85,False,True,False,False
13093,2.4,3.2,,,1.0,1.0,1.825,False,False,True,False
13094,3.6,3.0,,,0.0,-0.5,1.775,False,False,True,False
13095,3.4,2.4,,,-0.5,-0.5,1.85,False,True,False,False
13096,2.6,1.6,,,0.0,-0.5,1.775,False,False,True,False
13098,1.8,2.2,1.0,1.5,0.0,-0.5,1.8,False,False,True,False
13099,2.4,2.8,1.0,2.0,0.0,0.5,1.8,False,True,False,False
13100,3.0,3.2,,,-0.5,-1.0,1.8,False,True,False,False
13101,1.8,3.2,1.0,1.5,0.5,0.5,1.8,False,False,True,False
13102,2.2,1.0,1.0,0.0,0.0,0.0,1.85,False,False,False,True
13103,3.2,2.6,,,0.5,1.0,1.85,False,False,True,False
13104,3.4,3.4,,,-0.5,-0.5,1.85,False,True,False,False
13105,3.0,2.8,2.0,2.5,0.5,0.5,1.8,False,True,False,False
13106,2.2,3.2,2.0,2.0,0.5,0.5,1.85,False,True,False,False
13107,2.2,3.2,,,0.0,0.0,1.775,False,False,False,True
13108,2.4,2.2,,,0.0,0.5,1.925,False,False,True,False
13109,2.4,1.0,7.0,0.0,-1.0,-1.5,1.9,False,False,False,True
13110,1.8,2.2,2.0,1.0,0.0,0.0,1.75,False,True,False,False
13111,3.0,3.4,,,-1.0,-1.0,1.875,False,False,True,False
13112,3.2,2.8,,,0.5,1.0,1.8,False,False,True,False
13113,3.4,2.2,,,0.5,0.5,1.85,False,True,False,False
13114,2.2,2.6,,,0.0,0.5,1.925,False,False,True,False
13115,1.8,3.2,1.0,0.0,0.0,0.5,1.8,False,True,False,False
13116,2.2,1.0,0.0,0.0,0.0,0.0,1.825,False,False,True,False
13117,3.4,2.6,2.0,4.0,0.0,0.0,1.775,False,False,True,False
13119,3.0,2.8,1.0,4.0,0.5,0.5,1.8,False,False,True,False
13120,2.2,3.2,1.0,2.0,0.5,1.0,1.85,False,False,True,False
13121,2.4,3.2,,,-0.5,-1.0,1.85,False,True,False,False
13122,2.2,2.8,,,0.5,0.5,1.85,False,False,True,False
13123,2.4,1.0,,,-1.0,-1.5,1.9,False,False,True,False
13124,1.8,2.2,,,0.0,0.0,1.75,False,False,True,False
13126,3.0,2.6,,,0.0,-0.5,1.9,False,True,False,False
13129,2.2,2.2,,,1.0,1.0,1.825,False,False,True,False
13130,3.4,3.2,,,0.0,0.0,1.775,False,False,True,False
13136,1.8,3.6,,,0.0,0.0,1.85,False,True,False,False
13137,3.6,2.6,,,-0.5,-0.5,1.8,False,True,False,False
13138,1.6,1.4,,,-0.5,-1.0,1.85,False,False,True,False
13139,2.2,2.2,,,0.0,0.5,1.85,False,False,True,False
13140,3.0,2.0,,,0.0,-0.5,1.85,False,True,False,False
13141,1.2,1.6,,,1.0,1.0,1.8,False,False,True,False
13143,2.4,2.6,,,0.5,0.5,1.85,False,False,True,False
13144,1.8,3.2,,,0.0,0.5,1.8,False,False,False,True
13145,1.6,1.8,,,0.0,0.0,1.9,False,True,False,False
13146,3.6,2.0,,,-1.0,-1.0,1.875,False,False,True,False
13147,2.2,3.6,,,0.0,0.0,1.825,False,False,True,False
13148,1.6,1.6,,,0.0,-0.5,1.9,False,True,False,False
13149,3.6,3.6,,,-0.5,-0.5,1.875,False,False,True,False
13150,1.8,2.0,,,0.0,0.0,1.875,False,True,False,False
13151,2.0,1.25,,,0.0,-0.5,1.9,False,False,True,False
13152,1.2,1.8,,,1.0,1.0,1.775,False,False,True,False
13153,3.0,2.2,,,0.0,0.0,1.85,False,True,False,False
13154,2.2,3.2,,,0.5,0.5,1.9,False,True,False,False
13155,1.5,1.8,,,0.0,0.5,1.85,False,True,False,False
13156,1.2,1.25,,,0.5,1.0,1.85,False,False,True,False
13157,1.8,2.6,,,0.0,-0.5,1.85,False,False,True,False
13158,2.4,3.6,,,0.0,0.5,1.85,False,False,False,True
13159,2.0,1.4,,,-0.5,-0.5,1.925,False,False,True,False
13160,1.6,4.0,,,0.0,-0.5,1.9,False,True,False,False
13161,2.2,2.0,,,-0.5,-0.5,1.925,False,False,True,False
13162,3.6,2.2,,,0.0,-0.5,1.9,False,False,True,False
13166,3.0,2.6,,,0.0,0.5,1.775,False,False,True,False
13174,1.6,4.0,,,0.0,-0.5,1.85,False,False,False,True
13211,1.8,1.6,,,-1.0,-1.0,1.875,False,False,False,True
13241,1.4,2.0,,,-0.5,-0.5,1.85,False,False,True,False
13242,2.0,1.5,,,0.0,-0.5,1.9,False,False,False,True
13245,2.0,2.4,,,0.5,0.5,1.8,False,False,True,False
13246,1.6,2.2,,,0.0,0.0,1.7,False,False,True,False
13247,2.4,2.6,,,1.0,1.0,1.85,False,False,False,True
13248,3.8,1.4,,,0.0,0.0,1.85,False,False,True,False
13276,3.6,3.8,,,0.5,1.0,1.825,False,True,False,False
13277,4.0,3.0,,,0.0,0.5,1.9,False,False,True,False
13278,1.2,2.4,,,1.0,1.0,1.8,False,True,False,False
13279,2.0,3.4,,,0.0,-0.5,1.775,False,False,True,False
13280,2.2,3.0,,,0.0,0.5,1.925,False,True,False,False
13281,1.6,2.0,,,-0.5,-0.5,1.825,False,True,False,False
13282,1.6,1.0,,,0.0,0.0,1.75,False,False,False,True
13283,3.6,2.0,,,-0.5,-0.5,1.85,False,True,False,False
13284,3.4,2.4,,,0.0,-0.5,1.9,False,True,False,False
13285,4.0,2.4,,,0.5,0.5,1.875,False,False,True,False
13286,1.8,2.4,,,0.0,-0.5,1.8,False,False,True,False
13288,2.2,3.4,,,0.0,-0.5,1.9,False,False,True,False
13289,1.6,3.0,,,0.5,0.5,1.8,False,False,True,False
13290,1.2,1.0,,,0.0,0.5,1.825,False,False,False,True
13293,1.8,2.0,,,-0.5,-1.0,1.825,False,True,False,False
13294,1.6,2.4,,,0.0,0.5,1.725,False,False,True,False
13297,1.4,2.6,0.0,4.0,0.5,0.5,1.925,False,False,True,False
13299,2.2,1.0,2.0,2.0,-1.0,-1.0,1.9,False,True,False,False
13300,3.8,2.8,,,0.0,0.5,1.75,False,False,False,True
13301,2.4,2.4,,,0.0,0.0,1.95,False,False,False,True
13302,1.4,2.2,,,0.5,1.0,1.85,False,False,True,False
13307,3.8,1.0,,,-0.5,-0.5,1.825,False,True,False,False
13308,2.2,2.2,,,0.0,0.0,1.85,False,True,False,False
13309,1.4,2.4,1.0,3.0,1.0,1.0,1.8,False,False,True,False
13310,2.4,2.6,,,0.0,0.0,1.75,False,False,True,False
13311,2.2,2.8,,,0.0,0.0,1.75,False,True,False,False
13312,1.2,1.0,,,-0.5,-1.0,1.85,False,False,True,False
13317,1.0,1.6,1.0,4.0,0.5,1.0,1.9,False,True,False,False
13318,1.2,2.6,,,0.0,-0.5,1.875,False,False,True,False
13325,1.2,1.6,,,0.0,0.0,1.75,False,False,True,False
13326,1.0,2.8,0.0,3.0,0.5,1.0,1.925,False,False,True,False
13327,3.0,1.8,3.0,2.0,-1.0,-1.0,1.825,False,True,False,False
13328,2.8,2.0,,,0.0,0.5,1.825,False,False,True,False
13329,1.0,2.6,,,0.5,1.0,1.85,False,True,False,False
13330,3.2,1.6,,,0.0,-0.5,1.95,False,True,False,False
13331,2.8,2.8,,,0.0,-0.5,1.8,False,False,False,True
13332,1.2,1.8,,,-0.5,-1.0,1.85,False,True,False,False
13335,1.4,1.8,3.0,3.0,0.0,0.0,1.95,False,False,True,False
13337,1.8,1.6,,,0.5,1.0,1.9,False,True,False,False
13338,1.0,2.6,,,0.0,-0.5,1.85,False,True,False,False
13349,1.8,2.6,2.0,4.0,1.0,1.0,1.8,False,True,False,False
13350,3.0,1.6,1.0,1.0,0.0,-0.5,1.95,False,True,False,False
13351,2.0,2.2,2.0,3.0,0.0,0.0,1.75,False,False,True,False
