,media_goals_home,media_goals_away,home_h2h_mean,away_h2h_mean,asian_handicap_1,asian_handicap_2,odds,indefinido,negativo,positivo,reembolso
11928,1.25,1.8,,,0.0,-0.5,1.85,False,,,False
11929,1.6,1.6,,,,,,True,,,False
11930,2.8,2.4,3.0,3.0,,,,True,,,False
11931,2.6,1.5,,,,,,True,,,False
11932,2.2,3.5,,,,,,True,,,False
11933,2.6,2.2,,,0.5,0.5,1.9,False,,,False
11934,2.4,2.25,,,0.0,-0.5,1.9,False,,,False
11935,2.6,3.5,,,0.5,0.5,1.85,False,,,False
11936,1.25,1.5,,,0.0,0.5,1.825,False,,,True
11937,2.25,2.4,,,0.0,-0.5,1.775,False,,,False
11938,1.6,2.8,,,0.0,0.5,1.825,False,,,False
11939,1.75,3.25,,,0.0,-0.5,1.85,False,,,False
11940,2.2,1.8,2.0,1.0,-0.5,-0.5,1.9,False,,,False
11941,2.25,2.8,,,0.0,0.0,1.85,False,,,False
11942,2.4,2.4,,,,,,True,,,False
11943,1.25,1.8,,,0.0,0.5,1.8,False,,,False
11944,1.25,3.5,,,0.5,0.5,1.85,False,,,False
11945,2.8,1.6,,,,,,True,,,False
11946,1.6,2.25,,,,,,True,,,False
11947,2.2,1.5,,,,,,True,,,False
11948,2.6,3.25,,,,,,True,,,False
11949,2.4,2.2,,,,,,True,,,False
11950,2.6,2.8,4.0,4.0,,,,True,,,False
11951,1.25,1.8,,,,,,True,,,False
11952,1.75,1.8,,,,,,True,,,False
11953,1.6,2.4,,,,,,True,,,False
11954,2.25,1.6,,,,,,True,,,False
11955,2.6,2.25,,,,,,True,,,False
11956,2.8,2.2,,,,,,True,,,False
11957,1.75,0.6,,,,,,True,,,False
11958,3.2,2.75,,,,,,True,,,False
11959,3.0,1.0,,,,,,True,,,False
11960,2.0,2.8,3.0,3.0,,,,True,,,False
11961,4.4,3.0,,,,,,True,,,False
11962,2.0,3.2,,,,,,True,,,False
11963,1.8,2.75,,,,,,True,,,False
11964,1.75,1.8,,,,,,True,,,False
11965,2.8,3.0,,,0.0,0.5,1.8,False,,,True
11966,3.25,2.25,,,0.0,-0.5,1.875,False,,,False
11967,3.0,0.6,,,,,,True,,,False
11968,3.2,2.8,,,,,,True,,,False
11969,2.75,3.2,,,,,,True,,,False
11970,4.4,2.0,1.0,3.0,,,,True,,,False
11971,2.0,1.8,,,,,,True,,,False
11972,1.8,1.0,,,,,,True,,,False
11973,2.0,2.25,,,,,,True,,,False
11974,2.8,3.0,,,,,,True,,,False
11975,2.0,1.0,,,,,,True,,,False
11976,3.0,1.8,,,,,,True,,,False
11977,3.25,2.0,,,,,,True,,,False
11978,2.75,3.0,,,,,,True,,,False
11979,1.75,2.75,,,,,,True,,,False
11980,1.8,0.6,2.0,3.0,,,,True,,,False
11981,3.25,3.0,,,,,,True,,,False
11982,2.8,2.0,,,,,,True,,,False
11983,3.0,2.8,,,,,,True,,,False
11984,3.2,1.0,,,,,,True,,,False
11985,4.4,3.2,,,,,,True,,,False
11986,2.75,3.0,,,,,,True,,,False
11987,1.8,1.8,,,0.0,0.0,1.85,False,,,False
11988,2.0,2.75,,,0.0,0.0,1.975,False,,,False
11989,2.8,2.25,,,0.0,-0.5,1.825,False,,,True
11990,2.0,3.0,0.0,3.0,0.5,0.5,1.875,False,,,False
11991,3.2,0.6,,,-0.5,-1.0,1.85,False,,,True
11992,1.75,2.8,,,0.0,0.5,1.9,False,,,False
11993,2.75,2.0,,,-0.5,-1.0,1.85,False,,,True
11994,3.25,3.2,,,0.0,0.5,1.9,False,,,False
11995,3.4,1.8,,,0.0,0.0,1.825,False,,,False
11996,2.0,1.8,,,0.0,0.0,1.975,False,,,True
11997,2.0,3.0,,,0.0,0.5,1.925,False,,,True
11998,4.4,2.25,,,0.0,-0.5,1.9,False,,,False
11999,1.8,1.6,2.5,4.0,0.0,0.5,1.75,False,,,True
12000,2.8,3.0,,,0.0,0.5,1.8,False,,,False
12001,2.4,1.8,5.0,3.0,,,,True,,,False
12002,3.4,2.0,,,,,,True,,,False
12003,2.0,3.0,,,0.5,0.5,1.8,False,,,False
12004,1.8,1.8,,,0.0,0.5,1.775,False,,,False
12005,2.8,2.0,,,0.0,-0.5,1.825,False,,,False
12006,2.4,1.6,1.0,4.0,0.0,0.0,1.9,False,,,False
12007,2.8,1.6,,,,,,True,,,False
12008,1.8,2.0,,,,,,True,,,False
12009,3.4,1.8,2.0,2.0,0.0,-0.5,1.95,False,,,False
12010,2.4,1.8,,,0.0,-0.5,1.8,False,,,False
12011,1.8,3.0,4.0,4.0,0.5,1.0,1.8,False,,,True
12012,2.0,1.6,,,0.5,0.5,1.875,False,,,False
12013,2.4,2.0,,,-0.5,-1.0,1.8,False,,,False
12014,2.8,1.8,,,0.0,-0.5,1.9,False,,,False
12015,2.0,1.8,,,0.5,0.5,1.8,False,,,False
12016,3.4,3.0,5.0,2.0,0.0,0.0,1.825,False,,,False
12017,2.4,1.6,,,,,,True,,,False
12018,2.2,2.6,,,,,,True,,,False
12019,1.8,2.2,3.0,5.0,,,,True,,,False
12020,3.4,3.4,,,,,,True,,,False
12021,2.4,1.6,,,0.0,-0.5,1.825,False,,,False
12022,4.2,2.6,4.0,4.0,-0.5,-0.5,1.925,False,,,False
12023,1.8,1.6,,,0.0,0.5,1.775,False,,,True
12024,2.2,3.4,,,0.5,0.5,1.875,False,,,False
12025,3.4,1.6,,,0.0,-0.5,1.825,False,,,False
12026,4.2,2.2,1.0,4.0,0.0,0.5,1.775,False,,,False
12027,3.4,2.2,,,0.0,0.0,1.85,False,,,False
12028,1.8,1.6,,,0.0,0.0,1.85,False,,,False
12029,2.4,2.6,2.0,2.0,0.0,-0.5,1.825,False,,,False
12030,4.2,1.6,,,0.0,0.0,1.85,False,,,False
12031,1.8,3.4,1.0,6.0,0.5,0.5,1.8,False,,,False
12032,2.2,2.2,,,0.0,0.5,1.925,False,,,False
12033,4.2,1.6,,,-0.5,-0.5,1.925,False,,,False
12034,3.4,2.6,,,0.0,-0.5,1.925,False,,,False
12035,2.2,1.6,,,0.0,0.5,1.8,False,,,False
12036,2.4,3.4,1.0,2.0,0.0,-0.5,1.85,False,,,False
12037,2.8,3.6,,,0.0,0.0,1.825,False,,,False
12038,1.0,1.6,,,0.0,0.0,1.85,False,,,False
12039,2.4,2.2,,,0.0,0.5,1.875,False,,,True
12040,2.8,2.6,,,0.0,-0.5,1.85,False,,,False
12041,2.8,1.6,3.0,2.0,-0.5,-0.5,1.9,False,,,False
12042,2.8,1.8,,,0.0,-0.5,1.825,False,,,False
12043,1.0,2.6,,,0.5,0.5,1.85,False,,,False
12044,2.4,3.6,,,0.0,0.5,1.775,False,,,False
12045,2.8,1.8,2.0,3.0,0.0,-0.5,1.775,False,,,False
12046,2.8,2.2,,,0.0,0.5,1.775,False,,,False
12047,2.8,2.2,,,,,,True,,,False
12048,2.4,1.8,,,,,,True,,,False
12049,2.8,1.6,,,,,,True,,,False
12050,2.8,3.6,,,,,,True,,,False
12051,2.4,2.6,2.0,3.0,0.5,0.5,1.875,False,,,False
12052,1.0,2.2,,,0.0,0.5,1.875,False,,,True
12053,2.8,1.8,,,-0.5,-0.5,1.85,False,,,False
12054,2.8,1.6,,,0.0,0.0,1.875,False,,,False
12055,1.0,3.6,2.5,3.5,0.0,0.5,1.875,False,,,False
12056,2.8,2.6,,,0.0,-0.5,1.925,False,,,False
12057,1.6,1.8,,,0.5,0.5,1.875,False,,,False
12058,2.6,3.0,,,0.0,-0.5,1.85,False,,,False
12059,1.6,1.8,2.0,2.0,0.0,0.0,1.925,False,,,False
12060,2.4,2.8,,,0.0,0.0,1.775,False,,,True
12061,3.4,3.0,,,-0.5,-0.5,1.85,False,,,False
12062,1.8,2.6,1.0,2.5,0.5,1.0,1.8,False,,,False
12063,3.0,1.6,,,,,,True,,,False
12064,3.2,4.0,1.0,0.0,,,,True,,,False
12065,3.4,3.0,,,-0.5,-0.5,1.85,False,,,False
12066,1.6,2.2,,,,,,True,,,False
12067,2.4,2.8,,,,,,True,,,False
12068,1.6,2.6,,,,,,True,,,False
12069,3.4,1.8,,,,,,True,,,False
12070,2.6,2.6,,,,,,True,,,False
12071,2.4,4.0,,,,,,True,,,False
12072,3.0,1.8,,,,,,True,,,False
12073,3.4,3.0,,,,,,True,,,False
12074,1.8,2.2,,,,,,True,,,False
12075,3.2,2.6,,,,,,True,,,False
12076,2.4,1.6,3.0,5.0,0.0,-0.5,1.85,False,,,False
12077,1.8,3.0,,,-0.5,-1.0,1.825,False,,,False
12078,3.4,2.2,,,,,,True,,,False
12079,3.2,1.6,3.0,1.0,,,,True,,,False
12080,3.0,2.6,,,,,,True,,,False
12081,1.6,3.0,1.6666666666666667,4.333333333333333,,,,True,,,False
12082,3.4,1.8,2.5,1.5,,,,True,,,False
12083,1.6,2.8,,,0.0,0.0,1.9,False,,,True
12084,2.4,1.8,1.0,1.0,0.0,0.0,1.75,False,,,False
12085,3.4,2.6,,,0.0,0.5,1.85,False,,,False
12086,2.6,3.0,,,-1.0,-1.0,1.925,False,,,False
12087,3.0,4.0,,,,,,True,,,False
12088,2.4,1.6,,,,,,True,,,False
12089,1.8,3.0,,,,,,True,,,False
12090,3.4,2.2,,,-0.5,-0.5,1.8,False,,,False
12091,2.4,2.6,,,,,,True,,,False
12092,3.2,2.8,,,,,,True,,,False
12093,1.6,2.6,,,,,,True,,,False
12094,2.6,1.8,,,,,,True,,,False
12095,2.4,1.8,,,0.0,0.0,1.875,False,,,False
12096,1.6,4.0,1.0,1.0,0.0,0.5,1.85,False,,,True
12097,2.4,3.4,,,,,,True,,,False
12098,3.0,2.4,,,,,,True,,,False
12099,1.4,2.8,1.0,4.0,,,,True,,,False
12100,2.2,2.0,,,,,,True,,,False
12101,3.0,3.0,,,,,,True,,,False
12102,2.4,2.8,2.0,4.0,,,,True,,,False
12103,1.8,1.8,,,,,,True,,,False
12104,1.6,1.6,3.0,1.0,,,,True,,,False
12105,2.6,2.4,,,,,,True,,,False
12106,2.4,2.6,,,,,,True,,,False
12107,3.8,3.0,,,,,,True,,,False
12108,2.4,2.2,,,0.0,0.5,1.925,False,,,False
12109,3.8,3.2,,,0.0,-0.5,1.825,False,,,False
12110,2.6,3.0,,,0.0,-0.5,1.875,False,,,False
12111,2.4,3.2,,,0.0,0.5,1.85,False,,,True
12112,2.6,2.2,,,0.0,-0.5,1.85,False,,,False
12113,2.6,3.2,,,0.0,0.0,1.8,False,,,False
12114,2.2,2.2,,,-0.5,-0.5,1.825,False,,,False
12115,2.2,3.2,,,-0.5,-1.0,1.9,False,,,False
12116,3.8,2.2,,,0.0,0.0,1.8,False,,,False
12117,3.4,2.4,,,0.0,-0.5,1.825,False,,,True
12118,3.0,2.4,,,0.0,-0.5,1.925,False,,,False
12119,2.0,2.4,,,0.0,0.0,1.875,False,,,False
12120,3.4,3.8,,,0.0,0.5,1.825,False,,,False
12121,2.0,2.4,,,,,,True,,,False
12122,2.0,3.8,,,,,,True,,,False
12123,2.0,3.8,,,,,,True,,,False
12124,2.6,2.6,,,,,,True,,,False
12125,2.0,2.6,,,0.5,0.5,1.825,False,,,False
12126,2.6,2.4,,,0.0,0.0,1.9,False,,,False
12127,2.0,2.6,,,,,,True,,,False
12128,2.6,3.8,,,,,,True,,,False
12129,2.0,1.8,,,0.0,0.0,1.825,False,,,True
12130,3.0,2.6,,,0.0,-0.5,1.875,False,,,False
12131,2.6,1.8,,,,,,True,,,False
12132,3.0,2.4,,,,,,True,,,False
12133,3.0,1.8,,,0.0,0.0,1.8,False,,,False
12134,3.4,2.4,,,-0.5,-0.5,1.825,False,,,False
12135,3.4,1.8,,,-0.5,-0.5,1.9,False,,,False
12136,2.0,2.4,,,0.0,0.0,1.8,False,,,False
12137,1.8,1.2,3.0,0.0,0.0,0.0,1.85,False,,,False
12138,2.0,1.0,2.0,3.0,0.0,0.0,1.825,False,,,True
12139,0.8,1.2,0.0,3.0,0.0,0.0,1.825,False,,,True
12140,1.8,2.2,0.0,2.0,0.0,-0.5,1.925,False,,,False
12141,0.8,1.0,1.0,2.0,,,,True,,,False
12142,1.8,2.2,1.0,1.0,,,,True,,,False
12143,1.4,2.0,0.0,2.0,,,,True,,,False
12144,0.8,2.2,4.0,2.0,,,,True,,,False
12145,0.8,2.0,1.0,2.0,0.0,-0.5,1.85,False,,,False
12146,1.4,1.2,2.0,0.0,,,,True,,,False
12147,1.8,2.0,2.0,2.0,0.0,0.0,1.85,False,,,False
12148,1.4,2.2,2.0,1.0,0.0,0.0,1.875,False,,,False
12149,1.8,1.0,4.0,3.0,,,,True,,,False
12150,2.0,2.0,0.0,3.0,0.0,0.5,1.775,False,,,False
12151,1.4,1.0,1.0,2.0,0.0,0.5,1.75,False,,,False
12152,2.0,1.2,4.0,2.0,0.0,0.5,1.775,False,,,False
12153,2.0,1.0,2.0,2.0,,,,True,,,False
12154,1.8,1.0,0.0,1.0,,,,True,,,False
12155,1.8,1.0,3.0,3.0,0.0,0.5,1.85,False,,,False
12156,1.8,1.0,1.0,1.0,0.0,0.0,1.825,False,,,False
12157,1.8,1.6,2.0,0.0,,,,True,,,False
12158,2.2,1.6,2.0,2.0,,,,True,,,False
12159,2.4,1.6,2.0,1.0,,,,True,,,False
12160,1.8,2.0,1.0,0.0,0.0,-0.5,1.925,False,,,False
12161,2.4,1.6,3.0,1.0,0.0,-0.5,1.925,False,,,False
12162,1.2,2.0,3.0,2.0,0.0,-0.5,1.925,False,,,False
12163,2.4,2.0,2.0,0.0,0.0,-0.5,1.85,False,,,False
12164,0.8,1.8,0.0,2.0,0.0,-0.5,1.925,False,,,True
12165,2.4,1.8,3.0,0.0,0.0,-0.5,1.85,False,,,False
12166,0.8,1.6,2.0,1.0,0.0,0.0,1.875,False,,,True
12167,1.2,1.8,3.0,3.0,0.0,0.0,1.85,False,,,False
12168,0.8,2.0,2.0,2.0,0.0,0.0,1.875,False,,,True
12169,1.2,2.6,1.0,3.0,0.0,0.0,1.875,False,,,False
12170,2.2,1.8,1.0,3.0,,,,True,,,False
12171,0.8,2.6,1.0,0.0,0.0,0.5,1.75,False,,,False
12172,2.2,1.6,1.0,2.0,0.0,0.5,1.775,False,,,False
12173,2.2,2.6,2.0,2.0,0.0,0.5,1.9,False,,,False
12174,1.8,1.6,3.0,3.0,,,,True,,,False
12175,1.8,2.6,1.0,2.0,0.5,0.5,1.85,False,,,False
12176,1.2,1.6,1.6666666666666667,2.0,,,,True,,,False
12177,2.0,2.8,2.0,5.0,,,,True,,,False
12178,2.2,1.2,3.0,0.0,,,,True,,,False
12179,1.8,2.8,2.0,2.0,,,,True,,,False
12180,2.0,2.0,3.0,3.0,,,,True,,,False
12181,1.8,1.2,0.0,0.0,,,,True,,,False
12182,1.4,2.0,2.0,2.0,,,,True,,,False
12183,1.8,2.0,3.0,1.0,0.0,-0.5,1.85,False,,,True
12184,2.0,2.2,2.0,2.0,0.0,-0.5,1.925,False,,,False
12185,1.8,2.2,1.0,2.0,0.0,-0.5,1.85,False,,,True
12186,2.0,2.8,1.0,2.0,,,,True,,,False
12187,1.4,2.2,3.0,1.0,0.0,0.0,1.75,False,,,False
12188,2.0,2.0,2.0,2.0,0.0,0.0,1.875,False,,,False
12189,1.4,1.0,1.0,1.0,,,,True,,,False
12190,2.2,2.2,2.0,1.0,,,,True,,,False
12191,2.0,1.0,1.0,3.0,0.0,0.5,1.9,False,,,False
12192,2.2,2.8,2.0,3.0,0.0,0.0,1.925,False,,,True
12193,2.2,1.0,0.0,1.0,0.0,0.5,1.85,False,,,False
12194,2.0,1.2,2.0,3.0,0.0,0.5,1.9,False,,,False
12195,2.0,1.0,1.0,3.0,0.0,0.5,1.85,False,,,False
12196,1.4,1.2,3.0,1.0,0.0,0.0,1.975,False,,,False
12197,2.2,1.4,2.75,1.75,-0.5,-0.5,1.9,False,,,False
12198,2.6,2.0,2.0,0.0,0.0,0.0,1.875,False,,,False
12199,2.8,1.4,2.0,2.0,0.0,-0.5,1.825,False,,,False
12200,2.2,1.4,1.0,0.0,0.0,0.0,1.9,False,,,False
12201,2.8,2.0,2.0,6.0,,,,True,,,False
12202,3.2,1.4,4.0,3.0,,,,True,,,False
12203,2.8,1.4,2.0,2.0,,,,True,,,False
12204,2.6,3.0,2.0,1.0,,,,True,,,False
12205,2.8,3.0,4.0,2.0,0.0,0.0,1.85,False,,,False
12206,2.6,1.4,3.0,6.0,-0.5,-0.5,1.9,False,,,False
12207,3.2,3.0,2.5,4.5,,,,True,,,False
12208,2.6,1.4,5.0,3.0,,,,True,,,False
12209,3.2,4.0,1.0,4.0,,,,True,,,False
12210,2.6,3.0,2.0,3.0,,,,True,,,False
12211,2.6,4.0,2.0,4.0,,,,True,,,False
12212,2.6,1.4,1.0,2.0,,,,True,,,False
12213,2.6,4.0,2.0,1.0,0.0,0.0,1.9,False,,,False
12214,2.2,2.0,0.0,1.0,0.0,0.0,1.85,False,,,False
12215,2.2,4.0,2.0,4.0,0.0,0.0,1.85,False,,,False
12216,3.2,2.0,2.0,5.0,0.0,0.5,1.8,False,,,False
12217,2.2,2.2,3.0,4.0,,,,True,,,False
12218,2.6,2.2,2.0,0.0,,,,True,,,False
12219,2.4,2.2,1.0,2.0,,,,True,,,False
12220,2.2,2.2,4.0,0.0,,,,True,,,False
12221,2.4,2.2,2.0,1.0,0.0,0.0,1.825,False,,,False
12222,3.8,2.2,4.0,0.0,,,,True,,,False
12223,2.4,2.2,5.0,0.0,,,,True,,,False
12224,2.4,3.0,2.0,3.0,,,,True,,,False
12225,2.4,3.0,7.0,5.0,0.0,0.0,1.85,False,,,False
12226,2.4,2.2,4.0,3.0,,,,True,,,False
12227,3.0,1.6,,,0.0,-0.5,1.875,False,,,False
12228,3.0,1.4,,,0.0,-0.5,1.875,False,,,True
12229,1.2,1.8,,,0.5,1.0,1.825,False,,,False
12230,1.8,2.4,,,0.0,0.5,1.85,False,,,False
12231,1.2,2.4,,,0.5,1.0,1.825,False,,,False
12232,3.0,1.8,,,0.5,0.5,1.775,False,,,False
12233,2.0,2.6,,,0.0,-0.5,1.8,False,,,False
12234,1.8,1.4,1.0,0.0,0.0,0.5,1.75,False,,,False
12235,3.0,1.6,,,0.0,0.5,1.9,False,,,False
12236,3.0,2.4,4.0,3.0,0.0,0.0,1.8,False,,,False
12237,1.8,1.8,,,0.5,0.5,1.85,False,,,False
12238,1.2,2.6,,,0.0,0.5,1.825,False,,,False
12239,3.0,1.4,,,-0.5,-1.0,1.875,False,,,False
12240,2.0,1.6,,,0.0,-0.5,1.85,False,,,False
12241,1.6,2.2,,,,,,True,,,False
12242,2.6,1.6,4.0,0.0,,,,True,,,False
12243,2.6,3.0,,,,,,True,,,False
12244,2.0,1.6,,,,,,True,,,False
12245,1.6,1.6,,,,,,True,,,False
12246,1.6,2.2,,,,,,True,,,False
12247,1.6,2.2,,,0.5,1.0,1.825,False,,,False
12248,2.0,1.6,,,0.5,0.5,1.775,False,,,False
12249,2.6,2.2,,,0.0,-0.5,1.8,False,,,False
12250,1.6,1.6,3.0,3.0,0.0,0.0,1.75,False,,,False
12251,2.0,3.0,,,0.0,0.5,1.9,False,,,True
12252,2.6,2.2,1.0,1.0,0.0,0.0,1.8,False,,,False
12253,1.6,1.6,,,0.0,0.5,1.825,False,,,False
12254,1.6,2.2,,,0.0,0.5,1.825,False,,,False
12255,2.6,1.6,,,-0.5,-1.0,1.875,False,,,False
12256,2.6,3.0,,,0.0,-0.5,1.85,False,,,False
12257,2.0,2.8,3.5,3.0,0.0,-0.5,1.825,False,,,False
12258,2.4,2.4,2.3333333333333335,2.3333333333333335,,,,True,,,False
12259,2.4,1.8,4.0,1.5,0.0,0.5,1.875,False,,,False
12260,1.8,2.8,0.0,1.5,0.0,0.5,1.75,False,,,False
12261,2.8,2.2,4.0,2.5,0.0,0.5,1.8,False,,,False
12262,1.8,1.8,2.0,2.0,0.5,1.0,1.825,False,,,False
12263,2.0,2.8,5.0,5.0,0.0,0.0,1.8,False,,,False
12264,2.4,2.4,2.5,2.5,0.0,0.0,1.825,False,,,True
12265,2.4,1.8,2.0,3.0,0.0,0.5,1.9,False,,,False
12266,1.8,2.8,0.0,0.0,0.0,0.5,1.75,False,,,False
12267,2.8,2.2,6.0,4.0,0.0,0.5,1.8,False,,,False
12268,1.8,1.8,2.0,1.0,0.5,0.5,1.825,False,,,False
12269,2.0,2.8,,,0.0,0.0,1.825,False,,,True
12270,2.4,2.4,2.0,3.0,0.0,0.0,1.825,False,,,False
12271,2.4,1.8,,,0.0,0.5,1.9,False,,,False
12272,1.8,2.8,,,0.0,0.5,1.75,False,,,True
12273,2.8,2.2,,,,,,True,,,False
12274,1.8,1.8,,,0.5,0.5,1.8,False,,,False
12275,3.0,3.8,4.0,3.0,0.5,0.5,1.85,False,,,False
12276,2.0,2.0,,,0.0,0.5,1.725,False,,,False
12277,2.4,2.6,2.0,2.0,0.0,0.0,1.875,False,,,False
12278,4.4,1.8,3.0,3.0,-0.5,-1.0,1.9,False,,,False
12279,3.0,2.0,4.0,3.0,0.0,0.0,1.875,False,,,False
12280,3.0,1.6,,,0.0,-0.5,1.9,False,,,False
12281,2.0,1.8,,,0.0,0.5,1.8,False,,,True
12282,2.4,3.8,4.0,2.0,0.0,0.5,1.9,False,,,False
12283,4.4,1.6,,,-0.5,-1.0,1.8,False,,,False
12284,3.0,2.6,2.0,2.0,0.0,0.0,1.875,False,,,False
12285,4.4,2.6,2.0,1.0,-0.5,-0.5,1.85,False,,,False
12286,2.4,1.6,,,0.0,-0.5,1.975,False,,,False
12287,3.0,2.0,1.0,1.0,0.0,0.0,1.825,False,,,False
12288,3.0,3.8,2.0,7.0,0.5,0.5,1.8,False,,,False
12289,2.4,1.8,4.0,3.0,0.0,0.0,1.825,False,,,True
12290,2.0,2.6,,,0.0,0.5,1.8,False,,,False
12291,3.0,1.6,,,0.0,-0.5,1.925,False,,,False
12292,4.4,2.0,1.0,2.0,0.0,0.0,1.8,False,,,True
12293,2.0,3.8,,,0.5,1.0,1.8,False,,,False
12294,3.0,1.8,2.0,3.0,,,,True,,,False
12295,1.8,3.8,1.0,2.0,0.5,0.5,1.85,False,,,False
12296,2.0,2.2,,,0.0,0.0,1.85,False,,,False
12297,3.6,2.0,2.0,3.0,,,,True,,,False
12298,4.8,1.2,4.0,2.0,,,,True,,,False
12299,2.6,2.2,2.0,1.0,,,,True,,,False
12300,1.8,2.6,,,,,,True,,,False
12301,2.0,1.2,,,,,,True,,,False
12302,3.6,3.8,3.0,2.0,,,,True,,,False
12303,4.8,2.6,,,-0.5,-1.0,1.9,False,,,False
12304,2.6,2.0,3.0,3.0,0.0,0.0,1.95,False,,,False
12305,4.8,2.0,5.0,1.0,,,,True,,,False
12306,3.6,2.6,,,,,,True,,,False
12307,1.8,2.2,2.0,2.0,0.0,0.0,1.85,False,,,True
12308,2.6,3.8,1.0,1.0,0.5,0.5,1.9,False,,,False
12309,3.6,1.2,1.0,1.0,0.0,0.0,1.825,False,,,True
12310,2.0,2.0,,,0.5,0.5,1.85,False,,,False
12311,2.6,2.6,,,,,,True,,,False
12312,4.8,2.2,2.0,1.0,,,,True,,,False
12313,2.0,3.8,,,0.5,1.0,1.9,False,,,False
12314,1.8,1.2,3.0,2.0,0.0,0.0,1.825,False,,,False
12315,3.0,3.2,3.0,1.0,,,,True,,,False
12316,2.4,2.6,,,,,,True,,,False
12317,2.8,1.4,3.0,1.0,0.0,0.0,1.875,False,,,False
12318,3.4,2.0,6.0,2.0,-0.5,-1.0,1.85,False,,,False
12319,1.2,2.6,2.0,5.0,0.0,0.0,1.875,False,,,False
12320,3.0,1.6,,,-0.5,-0.5,1.9,False,,,False
12321,2.4,2.0,,,0.0,0.5,1.8,False,,,False
12322,2.8,3.2,2.0,2.0,0.0,0.5,1.9,False,,,True
12323,3.4,1.6,,,-0.5,-1.0,1.8,False,,,True
12324,1.2,1.4,4.0,4.0,0.0,0.0,1.875,False,,,False
12325,3.4,1.4,5.0,1.0,,,,True,,,False
12326,2.8,1.6,,,,,,True,,,False
12327,3.0,2.6,4.0,3.0,0.0,0.0,1.825,False,,,False
12328,1.2,3.2,3.0,1.0,0.5,1.0,1.8,False,,,True
12329,2.8,2.0,0.0,2.0,,,,True,,,False
12330,2.4,1.4,,,,,,True,,,False
12331,1.2,1.6,,,0.0,-0.5,1.9,False,,,False
12332,3.4,2.6,1.0,2.0,-0.5,-0.5,1.925,False,,,False
12333,2.4,3.2,,,,,,True,,,False
12334,3.0,2.0,3.0,1.0,,,,True,,,False
12335,2.4,3.8,3.0,5.0,,,,True,,,False
12336,3.0,1.4,,,,,,True,,,False
12337,3.2,1.8,4.0,4.0,,,,True,,,False
12338,5.0,1.4,1.0,4.0,,,,True,,,False
12339,2.4,2.8,,,0.0,-0.5,1.925,False,,,False
12340,0.4,1.4,0.0,2.0,0.0,0.0,1.9,False,,,False
12341,3.0,1.4,,,0.0,0.5,1.8,False,,,False
12342,3.2,3.8,2.0,1.0,0.0,0.5,1.85,False,,,False
12343,5.0,2.8,,,,,,True,,,False
12344,0.4,1.8,1.0,3.0,,,,True,,,False
12345,5.0,1.8,6.0,5.0,,,,True,,,False
12346,3.2,2.8,,,,,,True,,,False
12347,2.4,1.4,0.0,4.0,,,,True,,,False
12348,0.4,3.8,1.0,1.0,,,,True,,,False
12349,3.2,1.4,2.0,1.0,,,,True,,,False
12350,3.0,1.8,,,,,,True,,,False
12351,0.4,2.8,,,0.0,-0.5,1.875,False,,,False
12352,5.0,1.4,2.0,5.0,-0.5,-0.5,1.9,False,,,False
12353,3.0,3.8,,,1.0,1.5,1.775,False,,,False
12354,2.4,1.4,1.0,3.0,0.0,0.0,1.85,False,,,True
12355,3.2,1.6,,,,,,True,,,False
12356,2.2,2.2,,,,,,True,,,False
12357,2.2,3.4,,,,,,True,,,False
12358,2.8,2.0,,,,,,True,,,False
12359,1.4,2.2,,,,,,True,,,False
12360,3.2,1.2,0.0,0.0,,,,True,,,False
12361,2.2,2.0,,,,,,True,,,False
12362,2.2,1.6,,,,,,True,,,False
12363,2.8,1.2,,,0.0,0.0,1.725,False,,,False
12364,1.4,3.4,,,0.0,0.0,1.95,False,,,False
12365,2.8,3.4,,,,,,True,,,False
12366,2.2,1.2,,,,,,True,,,False
12367,3.2,2.2,,,0.0,0.0,1.825,False,,,False
12368,1.4,1.6,,,0.0,0.0,1.875,False,,,False
12369,2.2,2.0,,,0.0,0.0,1.775,False,,,False
12370,2.2,3.4,4.0,1.0,0.5,0.5,1.8,False,,,False
12371,1.4,1.2,,,,,,True,,,False
12372,2.8,2.2,,,,,,True,,,False
12373,2.2,1.6,,,0.0,0.5,1.925,False,,,True
12374,3.2,2.0,,,,,,True,,,False
12375,2.0,2.6,1.5,3.0,,,,True,,,False
12376,2.8,2.4,2.5,3.0,,,,True,,,False
12377,1.8,1.6,0.5,1.0,,,,True,,,False
12378,2.8,2.6,1.5,2.5,,,,True,,,False
12379,2.0,2.0,4.0,3.0,,,,True,,,False
12380,2.8,1.6,,,,,,True,,,False
12381,2.5,2.4,2.5,1.0,,,,True,,,False
12382,2.0,2.6,1.0,4.0,,,,True,,,False
12383,2.8,2.4,3.0,4.0,,,,True,,,False
12384,1.8,1.6,1.0,2.0,,,,True,,,False
12385,2.8,2.6,3.0,3.0,,,,True,,,False
12386,2.5,2.4,3.0,0.0,-0.5,-0.5,1.9,False,,,False
12387,2.0,2.0,,,0.0,0.5,1.8,False,,,False
12388,2.0,2.6,,,,,,True,,,False
12389,2.8,2.4,,,,,,True,,,False
12390,1.8,1.6,,,0.0,0.0,1.95,False,,,False
12391,2.8,2.6,,,0.0,0.0,1.9,False,,,True
